142,False,False,-,False,True,-,False,True,-,-,-,False
143,False,False,-,False,True,-,False,True,-,-,-,False
144,False,False,-,False,True,-,False,True,-,-,-,False
145,False,False,-,False,True,-,False,True,-,-,-,False
146,False,False,-,True,True,-,False,True,-,-,-,False
147,False,False,-,False,True,-,False,True,-,-,-,False
148,False,False,-,True,True,-,False,True,-,-,-,False
149,False,False,-,False,True,-,False,True,-,-,-,False
150,False,False,-,True,False,-,False,True,-,-,-,False
151,False,False,-,False,True,-,False,True,-,-,-,False
152,False,False,-,False,True,-,False,True,-,-,-,False
153,False,False,-,False,True,-,False,True,-,-,-,False
154,False,False,-,False,True,-,False,True,-,-,-,False
155,False,False,-,False,True,-,False,True,-,-,-,False
156,False,False,-,False,True,-,False,True,-,-,-,True
157,False,False,-,False,True,-,False,True,-,-,-,False
158,False,False,-,False,False,-,False,True,-,-,-,False
159,False,False,-,False,True,-,False,True,-,-,-,False
160,False,False,-,False,False,-,False,True,-,-,-,False
161,False,False,-,False,True,-,False,True,-,-,-,False
162,False,False,-,True,True,-,False,True,-,-,-,False
163,False,False,-,False,True,-,False,True,-,-,-,False
164,False,False,-,True,True,-,False,True,-,-,-,False
165,False,False,-,False,True,-,False,True,-,-,-,False
166,False,False,-,False,True,-,False,True,-,-,-,False
167,False,False,-,False,True,-,False,True,-,-,-,False
168,False,False,-,True,False,-,False,True,-,-,-,True
169,False,False,-,False,True,-,False,True,-,-,-,False
170,False,False,-,False,True,-,False,True,-,-,-,False
171,False,False,-,False,True,-,False,True,-,-,-,False
172,False,False,-,False,True,-,False,True,-,-,-,False
173,False,False,-,False,True,-,False,True,-,-,-,False
174,False,False,-,True,False,-,False,True,-,-,-,False
175,False,False,-,False,True,-,False,True,-,-,-,False
176,False,False,-,False,True,-,False,True,-,-,-,False
177,False,False,-,False,True,-,False,True,-,-,-,False
178,False,False,-,False,True,-,False,True,-,-,-,True
179,False,False,-,False,True,-,False,True,-,-,-,False
180,False,False,-,False,True,-,False,True,-,-,-,False
181,False,False,-,False,True,-,False,True,-,-,-,False
182,False,False,-,False,True,-,False,True,-,-,-,False
183,False,False,-,False,True,-,False,True,-,-,-,False
184,False,False,-,False,True,-,False,True,-,-,-,False
185,False,False,-,False,True,-,False,True,-,-,-,False
186,False,False,-,False,True,-,False,True,-,-,-,False
187,False,False,-,False,True,-,False,True,-,-,-,False
188,False,False,-,False,True,-,False,True,-,-,-,False
189,False,False,-,False,True,-,False,True,-,-,-,False
190,False,False,-,False,True,-,False,True,-,-,-,True
191,False,False,-,False,True,-,False,True,-,-,-,False
192,False,False,-,False,True,-,False,True,-,-,-,False
193,False,False,-,False,True,-,False,True,-,-,-,False
194,False,False,-,False,True,-,False,True,-,-,-,False
195,False,False,-,False,True,-,False,True,-,-,-,False
196,False,False,-,False,True,-,False,True,-,-,-,False
197,False,False,-,False,True,-,False,True,-,-,-,False
198,False,False,-,False,True,-,False,True,-,-,-,False
199,False,False,-,False,True,-,False,True,-,-,-,False
200,False,False,-,False,True,-,False,True,-,-,-,False
201,False,False,-,False,True,-,False,True,-,-,-,False
202,False,False,-,True,True,-,False,True,-,-,-,True
203,False,False,-,False,True,-,False,True,-,-,-,False
204,False,False,-,False,True,-,False,False,-,-,-,False
205,False,False,-,False,True,-,False,False,-,-,-,False
206,False,False,-,False,True,-,False,True,-,-,-,False
207,False,False,-,False,True,-,False,False,-,-,-,False
208,False,False,-,False,True,-,False,False,-,-,-,False
209,False,False,-,False,True,-,False,False,-,-,-,False
210,False,False,-,False,True,-,False,False,-,-,-,False
211,False,False,-,False,True,-,False,False,-,-,-,False
212,False,False,-,False,True,-,False,False,-,-,-,False
213,False,False,-,False,True,-,False,False,-,-,-,False
214,False,False,-,False,True,-,False,False,-,-,-,False
215,False,False,-,False,True,-,False,False,-,-,-,False
216,False,False,-,False,True,-,False,False,-,-,-,False
217,False,False,-,False,True,-,False,False,-,-,-,False
218,False,False,-,False,True,-,False,False,-,-,-,False
219,False,False,-,False,True,-,False,False,-,-,-,False
220,False,False,-,False,True,-,False,True,-,-,-,False
221,False,False,-,False,True,-,False,False,-,-,-,False
222,False,False,-,False,True,-,False,True,-,-,-,False
223,False,False,-,False,True,-,False,False,-,-,-,False
224,False,False,-,False,True,-,False,False,-,-,-,False
225,False,False,-,False,True,-,False,False,-,-,-,False
226,False,False,-,False,True,-,False,False,-,-,-,False
227,False,False,-,False,True,-,False,False,-,-,-,False
228,False,False,-,False,True,-,False,True,-,-,-,True
229,False,False,-,False,True,-,False,False,-,-,-,False
230,False,False,-,False,True,-,False,True,-,-,-,True
231,False,False,-,False,True,-,False,False,-,-,-,False
232,False,False,-,False,True,-,False,True,-,-,-,True
233,False,False,-,False,True,-,False,False,-,-,-,False
234,False,False,-,False,True,-,False,True,-,-,-,True
235,False,False,-,False,True,-,False,False,-,-,-,False
236,False,False,-,False,True,-,False,False,-,-,-,False
237,False,False,-,False,True,-,False,False,-,-,-,False
238,False,False,-,False,True,-,False,False,-,-,-,False
239,False,False,-,False,True,-,False,False,-,-,-,False
240,False,False,-,False,True,-,False,True,-,-,-,True
241,False,False,-,False,True,-,False,False,-,-,-,False
242,False,False,-,False,True,-,False,False,-,-,-,False
243,False,False,-,False,True,-,False,False,-,-,-,False
244,False,False,-,False,True,-,False,False,-,-,-,False
245,False,False,-,False,True,-,False,False,-,-,-,False
246,False,False,-,True,True,-,False,True,-,-,-,True
247,False,False,-,False,True,-,False,False,-,-,-,False
248,False,False,-,False,True,-,False,True,-,-,-,True
249,False,False,-,False,True,-,False,False,-,-,-,False
250,False,False,-,False,True,-,False,True,-,-,-,True
251,False,False,-,False,True,-,False,False,-,-,-,False
252,False,False,-,False,True,-,False,True,-,-,-,False
253,False,False,-,False,True,-,False,False,-,-,-,False
254,False,False,-,True,True,-,False,True,-,-,-,True
255,False,False,-,False,True,-,False,False,-,-,-,False
256,False,False,-,False,True,-,False,True,-,-,-,True
257,False,False,-,False,True,-,False,False,-,-,-,False
258,False,False,-,True,True,-,False,True,-,-,-,True
259,False,False,-,False,True,-,False,False,-,-,-,False
260,False,False,-,True,True,-,False,True,-,-,-,True
261,False,False,-,False,True,-,False,False,-,-,-,False
262,False,False,-,False,True,-,False,True,-,-,-,False
263,False,False,-,False,True,-,False,False,-,-,-,False
264,False,False,-,True,True,-,False,True,-,-,-,True
265,False,False,-,False,True,-,False,False,-,-,-,False
266,False,False,-,False,True,-,False,True,-,-,-,True
267,False,False,-,False,True,-,False,False,-,-,-,False
268,False,False,-,True,True,-,False,False,-,-,-,False
269,False,False,-,False,True,-,False,False,-,-,-,False
270,False,False,-,False,True,-,False,True,-,-,-,True
271,False,False,-,False,True,-,False,False,-,-,-,False
272,False,False,-,False,True,-,False,True,-,-,-,False
273,False,False,-,False,True,-,False,False,-,-,-,True
274,False,False,-,False,True,-,False,False,-,-,-,False
275,False,False,-,False,True,-,False,False,-,-,-,True
276,False,False,-,False,True,-,False,False,-,-,-,False
277,False,False,-,False,True,-,False,False,-,-,-,False
278,False,False,-,False,True,-,False,True,-,-,-,False
279,False,False,-,False,True,-,False,False,-,-,-,False
280,False,False,-,True,True,-,False,True,-,-,-,True
281,False,False,-,False,True,-,False,False,-,-,-,False
282,False,False,-,False,True,-,False,True,-,-,-,True
283,False,False,-,False,True,-,False,False,-,-,-,True
284,False,False,-,False,True,-,False,False,-,-,-,True
285,False,False,-,False,True,-,False,False,-,-,-,True
286,False,False,-,False,True,-,False,True,-,-,-,True
287,False,False,-,False,True,-,False,False,-,-,-,True
288,False,False,-,False,True,-,False,True,-,-,-,True
289,False,False,-,False,True,-,False,False,-,-,-,False
290,False,False,-,False,True,-,False,False,-,-,-,False
291,False,False,-,False,True,-,False,False,-,-,-,True
292,False,False,-,True,True,-,False,True,-,-,-,False
293,False,False,-,False,True,-,False,False,-,-,-,True
294,False,False,-,False,True,-,False,True,-,-,-,True
295,False,False,-,False,True,-,False,False,-,-,-,False
296,False,False,-,True,True,-,False,True,-,-,-,True
297,False,False,-,False,True,-,False,False,-,-,-,False
298,False,False,-,False,True,-,False,True,-,-,-,True
299,False,False,-,False,True,-,False,False,-,-,-,False
300,False,False,-,False,True,-,False,False,-,-,-,False
301,False,False,-,False,True,-,False,False,-,-,-,True
302,False,False,-,False,True,-,False,True,-,-,-,True
303,False,False,-,False,True,-,False,False,-,-,-,True
304,False,False,-,True,True,-,False,True,-,-,-,False
305,False,False,-,False,True,-,False,False,-,-,-,False
306,False,False,-,False,True,-,False,False,-,-,-,False
307,False,False,-,False,True,-,False,False,-,-,-,False
308,False,False,-,False,True,-,False,True,-,-,-,False
309,False,False,-,False,True,-,False,False,-,-,-,False
310,False,False,-,False,True,-,False,True,-,-,-,False
311,False,False,-,False,True,-,False,False,-,-,-,False
312,False,False,-,True,True,-,False,True,-,-,-,True
313,False,False,-,False,True,-,False,False,-,-,-,False
314,False,False,-,True,True,-,False,True,-,-,-,True
315,False,False,-,False,True,-,False,False,-,-,-,True
316,False,False,-,True,True,-,False,True,-,-,-,True
317,False,False,-,False,True,-,False,False,-,-,-,True
318,False,False,-,False,True,-,False,True,-,-,-,True
319,False,False,-,False,True,-,False,False,-,-,-,True
320,False,False,-,False,True,-,False,True,-,-,-,True
321,False,False,-,False,True,-,False,False,-,-,-,True
322,False,False,-,False,True,-,False,True,-,-,-,True
323,False,False,-,False,True,-,False,False,-,-,-,True
324,False,False,-,False,True,-,False,True,-,-,-,True
325,False,False,-,False,True,-,False,False,-,-,-,True
326,False,False,-,False,True,-,False,True,-,-,-,True
327,False,False,-,False,True,-,False,False,-,-,-,True
328,False,False,-,False,True,-,False,True,-,-,-,True
329,False,False,-,False,True,-,False,False,-,-,-,True
330,False,False,-,False,True,-,False,True,-,-,-,True
331,False,False,-,False,True,-,False,False,-,-,-,True
332,False,False,-,True,True,-,False,True,-,-,-,True
333,False,False,-,False,True,-,False,False,-,-,-,True
334,False,False,-,False,True,-,False,True,-,-,-,True
335,False,False,-,False,True,-,False,False,-,-,-,True
336,False,False,-,False,True,-,False,False,-,-,-,False
337,False,False,-,False,True,-,False,False,-,-,-,False
338,False,False,-,False,True,-,False,False,-,-,-,True
339,False,False,-,False,True,-,False,False,-,-,-,False
340,False,False,-,False,True,-,False,True,-,-,-,True
341,False,False,-,False,True,-,False,False,-,-,-,False
342,False,False,-,False,True,-,False,True,-,-,-,True
343,False,False,-,False,True,-,False,False,-,-,-,False
344,False,False,-,True,True,-,False,True,-,-,-,False
345,False,False,-,False,True,-,False,False,-,-,-,False
346,False,False,-,False,True,-,False,False,-,-,-,False
347,False,False,-,False,True,-,False,False,-,-,-,False
348,False,False,-,False,True,-,False,True,-,-,-,False
349,False,False,-,False,True,-,False,False,-,-,-,False
350,False,False,-,False,True,-,False,False,-,-,-,False
351,False,False,-,False,True,-,False,False,-,-,-,False
352,False,False,-,False,True,-,False,False,-,-,-,False
353,False,False,-,False,True,-,False,False,-,-,-,False
354,False,False,-,False,True,-,False,True,-,-,-,False
355,False,False,-,False,True,-,False,False,-,-,-,False
356,False,False,-,False,True,-,False,False,-,-,-,False
357,False,False,-,False,True,-,False,False,-,-,-,False
358,False,False,-,False,True,-,False,True,-,-,-,False
359,False,False,-,False,True,-,False,False,-,-,-,False
360,False,False,-,False,True,-,False,True,-,-,-,False
361,False,False,-,False,True,-,False,False,-,-,-,False
362,False,False,-,False,True,-,False,False,-,-,-,False
363,False,False,-,False,True,-,False,False,-,-,-,False
364,False,False,-,False,True,-,False,False,-,-,-,False
365,False,False,-,False,True,-,False,False,-,-,-,False
366,False,False,-,False,True,-,False,True,-,-,-,False
367,False,False,-,False,True,-,False,False,-,-,-,False
368,False,False,-,False,True,-,False,True,-,-,-,False
369,False,False,-,False,True,-,False,False,-,-,-,False
370,False,False,-,False,True,-,False,True,-,-,-,True
371,False,False,-,False,True,-,False,False,-,-,-,False
372,False,False,-,False,True,-,False,False,-,-,-,False
373,False,False,-,False,True,-,False,False,-,-,-,False
374,False,False,-,False,True,-,False,False,-,-,-,False
375,False,False,-,False,True,-,False,False,-,-,-,False
376,False,False,-,False,True,-,False,True,-,-,-,False
377,False,False,-,False,True,-,False,False,-,-,-,False
378,False,False,-,False,True,-,False,False,-,-,-,False
379,False,False,-,False,True,-,False,False,-,-,-,False
380,False,False,-,False,True,-,False,False,-,-,-,False
381,False,False,-,False,True,-,False,False,-,-,-,False
382,False,False,-,False,True,-,False,True,-,-,-,False
383,False,False,-,False,True,-,False,False,-,-,-,False
384,False,False,-,False,True,-,False,True,-,-,-,False
385,False,False,-,False,True,-,False,False,-,-,-,False
386,False,False,-,False,True,-,False,False,-,-,-,True
387,False,False,-,False,True,-,False,False,-,-,-,False
388,False,False,-,False,True,-,False,True,-,-,-,False
389,False,False,-,False,True,-,False,False,-,-,-,False
390,False,False,-,False,True,-,False,False,-,-,-,False
391,False,False,-,False,True,-,False,False,-,-,-,False
392,False,False,-,False,True,-,False,False,-,-,-,False
393,False,False,-,False,True,-,False,False,-,-,-,False
394,False,False,-,False,True,-,False,True,-,-,-,True
395,False,False,-,False,True,-,False,False,-,-,-,False
396,False,False,-,False,True,-,False,True,-,-,-,True
397,False,False,-,False,True,-,False,False,-,-,-,False
398,False,False,-,False,True,-,False,True,-,-,-,False
399,False,False,-,False,True,-,False,False,-,-,-,False
400,False,False,-,True,True,-,False,True,-,-,-,False
401,False,False,-,False,True,-,False,False,-,-,-,False
402,False,False,-,False,True,-,False,False,-,-,-,False
403,False,False,-,False,True,-,False,False,-,-,-,False
404,False,False,-,True,True,-,False,True,-,-,-,True
405,False,False,-,False,True,-,False,False,-,-,-,False
406,False,False,-,False,True,-,False,True,-,-,-,True
407,False,False,-,False,True,-,False,False,-,-,-,False
408,False,False,-,False,True,-,False,False,-,-,-,False
409,False,False,-,False,True,-,False,False,-,-,-,False
410,False,False,-,False,True,-,False,False,-,-,-,False
411,False,False,-,False,True,-,False,False,-,-,-,False
412,False,False,-,False,True,-,False,False,-,-,-,False
413,False,False,-,False,True,-,False,False,-,-,-,False
414,False,False,-,False,True,-,False,False,-,-,-,False
415,False,False,-,False,True,-,False,False,-,-,-,False
416,False,False,-,False,True,-,False,True,-,-,-,False
417,False,False,-,False,True,-,False,False,-,-,-,False
418,False,False,-,False,True,-,False,True,-,-,-,False
419,False,False,-,False,True,-,False,False,-,-,-,False
420,False,False,-,False,True,-,False,True,-,-,-,False
421,False,False,-,False,True,-,False,False,-,-,-,False
422,False,False,-,False,True,-,False,True,-,-,-,False
423,False,False,-,False,True,-,False,False,-,-,-,False
424,False,False,-,False,True,-,False,False,-,-,-,False
425,False,False,-,False,True,-,False,False,-,-,-,False
426,False,False,-,True,True,-,False,True,-,-,-,False
427,False,False,-,False,True,-,False,False,-,-,-,False
428,False,False,-,False,True,-,False,False,-,-,-,False
429,False,False,-,False,True,-,False,False,-,-,-,False
430,False,False,-,False,True,-,False,False,-,-,-,False
431,False,False,-,False,True,-,False,False,-,-,-,False
432,False,False,-,False,True,-,False,True,-,-,-,True
433,False,False,-,False,True,-,False,False,-,-,-,False
434,False,False,-,False,True,-,False,True,-,-,-,True
435,False,False,-,False,True,-,False,False,-,-,-,False
436,False,False,-,False,True,-,False,False,-,-,-,False
437,False,False,-,False,True,-,False,False,-,-,-,False
438,False,False,-,True,True,-,False,False,-,-,-,False
439,False,False,-,False,True,-,False,False,-,-,-,False
440,False,False,-,False,True,-,False,True,-,-,-,True
441,False,False,-,False,True,-,False,False,-,-,-,False
442,False,False,-,False,True,-,False,False,-,-,-,False
443,False,False,-,False,True,-,False,False,-,-,-,False
444,False,False,-,False,True,-,False,True,-,-,-,True
445,False,False,-,False,True,-,False,False,-,-,-,True
446,False,False,-,False,True,-,False,False,-,-,-,True
447,False,False,-,False,True,-,False,False,-,-,-,True
448,False,False,-,False,True,-,False,True,-,-,-,True
449,False,False,-,False,True,-,False,False,-,-,-,True
450,False,False,-,False,True,-,False,True,-,-,-,True
451,False,False,-,False,True,-,False,False,-,-,-,True
452,False,False,-,False,True,-,False,False,-,-,-,True
453,False,False,-,False,True,-,False,False,-,-,-,True
454,False,False,-,True,True,-,False,True,-,-,-,True
455,False,False,-,False,True,-,False,False,-,-,-,True
456,False,False,-,False,True,-,False,True,-,-,-,True
457,False,False,-,False,True,-,False,False,-,-,-,True
458,False,False,-,True,True,-,False,True,-,-,-,True
459,False,False,-,False,True,-,False,False,-,-,-,True
460,False,False,-,False,True,-,False,True,-,-,-,True
461,False,False,-,False,True,-,False,False,-,-,-,True
462,False,False,-,True,True,-,False,True,-,-,-,True
463,False,False,-,False,True,-,False,False,-,-,-,True
464,False,False,-,False,True,-,False,False,-,-,-,False
465,False,False,-,False,True,-,False,True,-,-,-,True
466,False,False,-,True,True,-,False,True,-,-,-,True
467,False,False,-,False,True,-,False,True,-,-,-,True
468,False,False,-,False,True,-,False,False,-,-,-,False
469,False,False,-,False,True,-,False,True,-,-,-,True
470,False,False,-,False,True,-,False,False,-,-,-,True
471,False,False,-,False,True,-,False,True,-,-,-,True
472,False,False,-,False,True,-,False,True,-,-,-,True
473,False,False,-,False,True,-,False,True,-,-,-,True
474,False,False,-,False,True,-,False,False,-,-,-,True
475,False,False,-,False,True,-,False,True,-,-,-,True
476,False,False,-,False,True,-,False,False,-,-,-,False
477,False,False,-,False,True,-,False,False,-,-,-,False
478,False,False,-,True,True,-,False,False,-,-,-,True
479,False,False,-,False,True,-,False,False,-,-,-,False
480,False,False,-,True,True,-,False,True,-,-,-,True
481,False,False,-,False,True,-,False,False,-,-,-,False
482,False,False,-,False,True,-,False,True,-,-,-,True
483,False,False,-,False,True,-,False,False,-,-,-,True
484,False,False,-,False,True,-,False,False,-,-,-,False
485,False,False,-,False,True,-,False,False,-,-,-,True
486,False,False,-,True,True,-,False,True,-,-,-,True
487,False,False,-,False,True,-,False,False,-,-,-,False
488,False,False,-,False,True,-,False,True,-,-,-,True
489,False,False,-,False,True,-,False,False,-,-,-,False
490,False,False,-,True,True,-,False,True,-,-,-,True
491,False,False,-,False,True,-,False,False,-,-,-,False
492,False,False,-,True,True,-,False,True,-,-,-,True
493,False,False,-,False,True,-,False,False,-,-,-,True
494,False,False,-,True,True,-,False,True,-,-,-,True
495,False,False,-,False,True,-,False,False,-,-,-,False
496,False,False,-,False,True,-,False,False,-,-,-,True
497,False,False,-,False,True,-,False,False,-,-,-,False
498,False,False,-,True,True,-,False,True,-,-,-,True
499,False,False,-,False,True,-,False,False,-,-,-,True
500,False,False,-,True,True,-,False,True,-,-,-,True
501,False,False,-,False,True,-,False,False,-,-,-,True
502,False,False,-,False,True,-,False,False,-,-,-,False
503,False,False,-,False,True,-,False,False,-,-,-,True
504,False,False,-,False,True,-,False,False,-,-,-,False
505,False,False,-,False,True,-,False,False,-,-,-,True
506,False,False,-,True,True,-,False,True,-,-,-,True
507,False,False,-,False,True,-,False,False,-,-,-,True
508,False,False,-,True,True,-,False,True,-,-,-,True
509,False,False,-,False,True,-,False,False,-,-,-,True
510,False,False,-,True,True,-,False,True,-,-,-,True
511,False,False,-,False,True,-,False,False,-,-,-,True
512,False,False,-,True,True,-,False,False,-,-,-,False
513,False,False,-,False,True,-,False,False,-,-,-,True
514,False,False,-,True,True,-,False,False,-,-,-,True
515,False,False,-,False,True,-,False,False,-,-,-,True
516,False,False,-,True,True,-,False,True,-,-,-,True
517,False,False,-,False,True,-,False,False,-,-,-,True
518,False,False,-,False,True,-,False,True,-,-,-,True
519,False,False,-,False,True,-,False,False,-,-,-,True
520,False,False,-,True,True,-,False,False,-,-,-,False
521,False,False,-,False,True,-,False,False,-,-,-,True
522,False,False,-,False,True,-,False,True,-,-,-,True
523,False,False,-,False,True,-,False,False,-,-,-,True
524,False,False,-,True,True,-,False,True,-,-,-,True
525,False,False,-,False,True,-,False,False,-,-,-,True
526,False,False,-,False,True,-,False,False,-,-,-,True
527,False,False,-,False,True,-,False,False,-,-,-,True
528,False,False,-,False,True,-,False,False,-,-,-,True
529,False,False,-,False,True,-,False,False,-,-,-,True
530,False,False,-,True,True,-,False,False,-,-,-,True
531,False,False,-,False,True,-,False,False,-,-,-,True
532,False,False,-,True,False,-,False,True,-,-,-,True
533,False,False,-,False,True,-,False,False,-,-,-,True
534,False,False,-,True,True,-,False,True,-,-,-,True
535,False,False,-,False,True,-,False,False,-,-,-,True
536,False,False,-,True,True,-,False,False,-,-,-,True
537,False,False,-,False,True,-,False,False,-,-,-,True
