81,True,True,True,-,-,-,True,-,True,-,True,-
82,True,True,True,-,-,-,True,-,False,-,True,-
83,True,True,True,-,-,-,True,-,True,-,True,-
84,True,True,True,-,-,-,False,-,False,-,True,-
85,True,True,True,-,-,-,True,-,True,-,True,-
86,True,True,True,-,-,-,False,-,False,-,True,-
87,True,True,True,-,-,-,True,-,True,-,True,-
88,True,True,True,-,-,-,True,-,False,-,True,-
89,True,True,True,-,-,-,True,-,True,-,True,-
90,True,True,True,-,-,-,True,-,True,-,True,-
91,True,True,True,-,-,-,True,-,True,-,True,-
92,True,True,True,-,-,-,True,-,True,-,True,-
93,True,True,True,-,-,-,True,-,True,-,True,-
94,True,True,True,-,-,-,True,-,True,-,True,-
95,True,True,True,-,-,-,True,-,True,-,True,-
96,True,True,True,-,-,-,True,-,True,-,True,-
97,True,True,True,-,-,-,True,-,True,-,True,-
98,True,False,True,-,-,-,True,-,True,-,True,-
99,True,True,True,-,-,-,True,-,True,-,True,-
100,True,True,True,-,-,-,True,-,True,-,True,-
101,True,True,True,-,-,-,True,-,True,-,True,-
102,True,False,True,-,-,-,True,-,False,-,True,-
103,True,True,True,-,-,-,True,-,True,-,True,-
104,True,True,True,-,-,-,False,-,False,-,True,-
105,True,True,True,-,-,-,True,-,True,-,True,-
106,True,True,True,-,-,-,False,-,True,-,True,-
107,True,True,True,-,-,-,True,-,True,-,True,-
108,True,True,True,-,-,-,False,-,True,-,True,-
109,True,True,True,-,-,-,True,-,True,-,True,-
110,True,True,True,-,-,-,True,-,True,-,True,-
111,True,True,True,-,-,-,True,-,True,-,True,-
112,True,True,True,-,-,-,False,-,False,-,True,-
113,True,True,True,-,-,-,True,-,True,-,True,-
114,True,False,True,-,-,-,True,-,False,-,True,-
115,True,True,True,-,-,-,True,-,True,-,True,-
116,True,False,True,-,-,-,True,-,False,-,True,-
117,True,True,True,-,-,-,True,-,True,-,True,-
118,True,True,True,-,-,-,True,-,True,-,True,-
119,True,True,True,-,-,-,True,-,True,-,True,-
120,True,False,True,-,-,-,False,-,False,-,True,-
121,True,True,True,-,-,-,True,-,True,-,True,-
122,True,False,True,-,-,-,False,-,False,-,True,-
123,True,True,True,-,-,-,True,-,True,-,True,-
124,True,True,True,-,-,-,True,-,True,-,True,-
125,True,True,True,-,-,-,True,-,True,-,True,-
126,True,False,True,-,-,-,False,-,False,-,True,-
127,True,True,True,-,-,-,True,-,True,-,True,-
128,True,True,True,-,-,-,True,-,True,-,True,-
129,True,True,True,-,-,-,True,-,True,-,True,-
130,False,False,True,-,-,-,True,-,False,-,True,-
131,True,False,True,-,-,-,True,-,True,-,True,-
132,True,True,True,-,-,-,True,-,False,-,True,-
133,True,True,True,-,-,-,True,-,True,-,True,-
134,False,False,True,-,-,-,True,-,True,-,True,-
135,True,True,True,-,-,-,True,-,True,-,True,-
136,True,True,True,-,-,-,True,-,True,-,True,-
137,True,True,True,-,-,-,True,-,True,-,True,-
138,True,False,True,-,-,-,True,-,False,-,True,-
139,True,True,True,-,-,-,True,-,True,-,True,-
140,False,False,True,-,-,-,True,-,False,-,True,-
141,True,True,True,-,-,-,True,-,True,-,True,-
142,False,False,True,-,-,-,True,-,False,-,True,-
143,True,True,True,-,-,-,True,-,True,-,True,-
144,False,False,True,-,-,-,True,-,True,-,True,-
145,True,True,True,-,-,-,True,-,True,-,True,-
146,False,False,True,-,-,-,False,-,False,-,True,-
147,True,True,True,-,-,-,True,-,True,-,True,-
148,False,False,True,-,-,-,False,-,True,-,True,-
149,True,True,True,-,-,-,False,-,True,-,True,-
150,False,False,True,-,-,-,False,-,False,-,True,-
151,True,True,True,-,-,-,False,-,True,-,True,-
152,True,False,True,-,-,-,True,-,True,-,True,-
153,True,True,True,-,-,-,False,-,True,-,True,-
154,False,False,True,-,-,-,False,-,False,-,True,-
155,True,True,True,-,-,-,False,-,True,-,True,-
156,False,False,True,-,-,-,False,-,True,-,True,-
157,False,True,True,-,-,-,False,-,True,-,True,-
158,True,True,True,-,-,-,True,-,True,-,True,-
159,False,True,True,-,-,-,False,-,True,-,True,-
160,False,False,True,-,-,-,False,-,True,-,True,-
161,False,True,True,-,-,-,False,-,True,-,True,-
162,True,True,True,-,-,-,False,-,False,-,True,-
163,True,True,True,-,-,-,False,-,True,-,True,-
164,True,True,True,-,-,-,True,-,True,-,True,-
165,True,True,True,-,-,-,True,-,True,-,True,-
166,True,True,True,-,-,-,False,-,False,-,True,-
167,True,True,True,-,-,-,True,-,True,-,True,-
168,True,True,True,-,-,-,False,-,True,-,True,-
169,True,True,True,-,-,-,True,-,True,-,True,-
170,True,True,True,-,-,-,False,-,False,-,True,-
171,True,True,True,-,-,-,True,-,True,-,True,-
172,True,False,True,-,-,-,False,-,True,-,True,-
173,True,True,True,-,-,-,True,-,True,-,True,-
174,True,True,True,-,-,-,True,-,True,-,True,-
175,True,True,True,-,-,-,True,-,True,-,True,-
176,True,True,True,-,-,-,True,-,True,-,True,-
177,True,True,True,-,-,-,True,-,True,-,True,-
178,True,True,True,-,-,-,True,-,True,-,True,-
179,True,True,True,-,-,-,True,-,True,-,True,-
180,True,True,True,-,-,-,False,-,True,-,True,-
181,True,True,True,-,-,-,True,-,True,-,True,-
182,True,False,True,-,-,-,True,-,False,-,True,-
183,True,True,True,-,-,-,True,-,True,-,True,-
184,True,True,True,-,-,-,True,-,True,-,True,-
185,True,True,True,-,-,-,True,-,True,-,True,-
186,True,True,True,-,-,-,False,-,True,-,True,-
187,True,True,True,-,-,-,True,-,True,-,True,-
188,True,True,True,-,-,-,False,-,False,-,True,-
189,True,True,True,-,-,-,True,-,True,-,True,-
190,True,False,True,-,-,-,True,-,False,-,True,-
191,True,True,True,-,-,-,True,-,True,-,True,-
192,True,False,True,-,-,-,True,-,True,-,True,-
193,True,False,True,-,-,-,True,-,True,-,True,-
194,True,True,True,-,-,-,False,-,True,-,True,-
195,True,True,True,-,-,-,True,-,True,-,True,-
196,True,True,True,-,-,-,True,-,True,-,True,-
197,True,True,True,-,-,-,True,-,True,-,True,-
198,True,True,True,-,-,-,False,-,False,-,True,-
199,True,True,True,-,-,-,True,-,True,-,True,-
200,True,True,True,-,-,-,True,-,True,-,True,-
201,True,True,True,-,-,-,True,-,True,-,True,-
202,True,True,True,-,-,-,True,-,True,-,True,-
203,True,True,True,-,-,-,True,-,True,-,True,-
204,True,True,True,-,-,-,True,-,False,-,True,-
205,True,True,True,-,-,-,True,-,True,-,True,-
206,True,True,True,-,-,-,True,-,True,-,True,-
207,True,True,True,-,-,-,True,-,True,-,True,-
208,True,True,True,-,-,-,True,-,False,-,True,-
209,True,True,True,-,-,-,True,-,False,-,True,-
210,True,True,True,-,-,-,True,-,True,-,True,-
211,True,True,True,-,-,-,True,-,False,-,True,-
212,True,False,True,-,-,-,False,-,False,-,True,-
213,True,True,True,-,-,-,False,-,False,-,True,-
214,True,True,True,-,-,-,True,-,True,-,True,-
215,True,True,True,-,-,-,True,-,True,-,True,-
216,False,False,True,-,-,-,False,-,False,-,True,-
217,True,True,True,-,-,-,True,-,True,-,True,-
218,False,False,True,-,-,-,False,-,True,-,True,-
219,True,True,True,-,-,-,True,-,True,-,True,-
220,True,True,True,-,-,-,True,-,True,-,True,-
221,True,True,True,-,-,-,True,-,True,-,True,-
222,True,False,True,-,-,-,True,-,False,-,True,-
223,True,True,True,-,-,-,True,-,True,-,True,-
224,False,False,True,-,-,-,True,-,True,-,True,-
225,True,True,True,-,-,-,True,-,True,-,True,-
226,True,True,True,-,-,-,True,-,True,-,True,-
227,True,True,True,-,-,-,True,-,True,-,True,-
228,True,True,True,-,-,-,True,-,True,-,True,-
229,True,True,True,-,-,-,True,-,True,-,True,-
230,True,False,True,-,-,-,True,-,False,-,True,-
231,True,True,True,-,-,-,True,-,True,-,True,-
232,True,False,False,-,-,-,True,-,False,-,True,-
233,True,True,True,-,-,-,True,-,True,-,True,-
234,True,False,True,-,-,-,True,-,True,-,True,-
235,True,False,True,-,-,-,True,-,True,-,True,-
236,True,False,True,-,-,-,True,-,False,-,True,-
237,True,False,False,-,-,-,True,-,False,-,True,-
238,False,False,True,-,-,-,True,-,True,-,True,-
239,True,False,False,-,-,-,True,-,False,-,True,-
240,True,True,True,-,-,-,True,-,True,-,True,-
241,True,True,True,-,-,-,True,-,True,-,True,-
242,True,False,True,-,-,-,False,-,False,-,True,-
243,True,False,True,-,-,-,True,-,False,-,True,-
244,True,True,True,-,-,-,True,-,False,-,True,-
245,True,True,True,-,-,-,True,-,False,-,True,-
246,False,True,True,-,-,-,False,-,True,-,True,-
247,True,True,True,-,-,-,True,-,True,-,True,-
248,True,True,True,-,-,-,True,-,True,-,True,-
249,True,True,True,-,-,-,True,-,True,-,True,-
250,True,True,True,-,-,-,True,-,True,-,True,-
251,True,True,True,-,-,-,True,-,True,-,True,-
252,False,True,True,-,-,-,True,-,False,-,True,-
253,True,True,True,-,-,-,True,-,True,-,True,-
254,False,True,True,-,-,-,True,-,True,-,True,-
255,True,True,True,-,-,-,True,-,True,-,True,-
256,False,True,True,-,-,-,False,-,False,-,True,-
257,False,True,True,-,-,-,True,-,True,-,True,-
258,True,True,True,-,-,-,False,-,False,-,True,-
259,True,True,True,-,-,-,True,-,True,-,True,-
260,False,True,True,-,-,-,True,-,False,-,True,-
261,True,True,True,-,-,-,True,-,True,-,True,-
262,True,True,True,-,-,-,True,-,True,-,True,-
263,True,True,True,-,-,-,True,-,True,-,True,-
264,False,True,True,-,-,-,True,-,False,-,True,-
265,True,True,True,-,-,-,True,-,True,-,True,-
266,False,False,True,-,-,-,True,-,False,-,True,-
267,True,True,True,-,-,-,True,-,True,-,True,-
268,True,True,True,-,-,-,True,-,False,-,True,-
269,True,True,True,-,-,-,True,-,True,-,True,-
270,True,True,True,-,-,-,True,-,True,-,True,-
271,True,True,True,-,-,-,True,-,True,-,True,-
272,True,True,True,-,-,-,True,-,False,-,True,-
273,True,True,True,-,-,-,True,-,True,-,True,-
274,True,True,True,-,-,-,True,-,False,-,True,-
275,True,True,True,-,-,-,True,-,True,-,True,-
276,True,True,True,-,-,-,True,-,True,-,True,-
277,True,True,True,-,-,-,True,-,True,-,True,-
278,True,True,True,-,-,-,True,-,False,-,True,-
279,True,True,True,-,-,-,True,-,False,-,True,-
280,True,True,True,-,-,-,True,-,False,-,True,-
281,True,True,True,-,-,-,True,-,False,-,True,-
282,False,True,True,-,-,-,True,-,False,-,True,-
283,True,True,True,-,-,-,True,-,False,-,True,-
284,False,True,True,-,-,-,True,-,False,-,True,-
285,True,True,True,-,-,-,True,-,False,-,True,-
286,False,True,True,-,-,-,True,-,False,-,True,-
287,True,True,True,-,-,-,True,-,True,-,True,-
288,False,True,True,-,-,-,True,-,False,-,True,-
289,True,True,True,-,-,-,True,-,True,-,True,-
290,False,True,True,-,-,-,True,-,False,-,True,-
291,True,True,True,-,-,-,True,-,True,-,True,-
292,False,True,True,-,-,-,True,-,False,-,True,-
293,True,True,True,-,-,-,True,-,True,-,True,-
294,False,True,True,-,-,-,True,-,False,-,True,-
295,True,True,True,-,-,-,True,-,True,-,True,-
296,True,True,True,-,-,-,True,-,True,-,True,-
297,True,True,True,-,-,-,True,-,True,-,True,-
298,False,True,True,-,-,-,False,-,False,-,True,-
299,True,True,True,-,-,-,True,-,False,-,True,-
300,True,True,True,-,-,-,True,-,True,-,True,-
301,True,True,True,-,-,-,True,-,False,-,True,-
302,True,True,True,-,-,-,True,-,True,-,True,-
303,True,True,True,-,-,-,True,-,False,-,True,-
304,True,True,True,-,-,-,True,-,True,-,True,-
305,True,True,True,-,-,-,True,-,False,-,True,-
306,True,True,True,-,-,-,True,-,False,-,True,-
307,True,True,True,-,-,-,True,-,True,-,True,-
308,True,True,True,-,-,-,True,-,False,-,True,-
309,True,True,True,-,-,-,True,-,True,-,True,-
310,True,True,True,-,-,-,False,-,True,-,True,-
311,True,True,True,-,-,-,False,-,True,-,True,-
312,False,False,False,-,-,-,True,-,True,-,True,-
313,True,True,True,-,-,-,True,-,True,-,True,-
314,True,True,True,-,-,-,False,-,True,-,True,-
315,True,True,True,-,-,-,True,-,True,-,True,-
316,True,True,True,-,-,-,False,-,True,-,True,-
317,True,True,True,-,-,-,True,-,True,-,True,-
318,True,True,True,-,-,-,True,-,True,-,True,-
319,True,True,True,-,-,-,True,-,True,-,True,-
320,True,True,True,-,-,-,True,-,True,-,True,-
321,True,True,True,-,-,-,True,-,True,-,True,-
322,False,True,False,-,-,-,False,-,False,-,True,-
323,True,True,True,-,-,-,True,-,True,-,True,-
324,False,True,False,-,-,-,False,-,False,-,True,-
325,True,True,True,-,-,-,True,-,True,-,True,-
326,False,True,False,-,-,-,False,-,False,-,True,-
327,True,True,True,-,-,-,True,-,True,-,True,-
328,True,True,True,-,-,-,True,-,True,-,True,-
329,True,True,True,-,-,-,True,-,True,-,True,-
330,False,True,False,-,-,-,False,-,True,-,True,-
331,True,True,True,-,-,-,True,-,True,-,True,-
332,True,True,True,-,-,-,False,-,False,-,True,-
333,True,True,True,-,-,-,True,-,True,-,True,-
334,True,True,True,-,-,-,True,-,True,-,True,-
335,True,True,True,-,-,-,True,-,True,-,True,-
336,True,True,True,-,-,-,True,-,True,-,True,-
337,True,True,True,-,-,-,True,-,True,-,True,-
338,True,True,True,-,-,-,True,-,True,-,True,-
339,True,True,True,-,-,-,True,-,True,-,True,-
340,True,True,False,-,-,-,True,-,False,-,True,-
341,True,True,True,-,-,-,True,-,True,-,True,-
342,True,True,True,-,-,-,True,-,True,-,True,-
343,True,True,True,-,-,-,True,-,True,-,True,-
344,True,True,True,-,-,-,True,-,False,-,True,-
345,True,True,True,-,-,-,True,-,True,-,True,-
346,True,True,True,-,-,-,True,-,True,-,True,-
347,True,True,True,-,-,-,True,-,True,-,True,-
348,True,True,True,-,-,-,True,-,True,-,True,-
349,True,True,True,-,-,-,True,-,True,-,True,-
350,True,True,True,-,-,-,False,-,True,-,True,-
351,True,True,True,-,-,-,True,-,True,-,True,-
352,True,True,True,-,-,-,False,-,True,-,True,-
353,True,True,True,-,-,-,False,-,True,-,True,-
354,True,True,True,-,-,-,True,-,True,-,True,-
355,True,True,True,-,-,-,True,-,True,-,True,-
356,True,True,True,-,-,-,False,-,True,-,True,-
357,True,True,True,-,-,-,True,-,True,-,True,-
358,True,True,True,-,-,-,True,-,True,-,True,-
359,True,True,True,-,-,-,True,-,True,-,True,-
360,True,True,True,-,-,-,True,-,False,-,True,-
361,True,True,True,-,-,-,True,-,True,-,True,-
362,True,True,True,-,-,-,True,-,True,-,True,-
363,True,True,True,-,-,-,True,-,True,-,True,-
364,True,True,True,-,-,-,True,-,False,-,True,-
365,True,True,True,-,-,-,True,-,True,-,True,-
366,True,True,True,-,-,-,True,-,False,-,True,-
367,True,True,True,-,-,-,True,-,True,-,True,-
368,True,True,True,-,-,-,True,-,False,-,True,-
369,True,True,True,-,-,-,True,-,True,-,True,-
370,False,True,True,-,-,-,False,-,False,-,False,-
371,True,True,True,-,-,-,True,-,True,-,True,-
372,True,True,True,-,-,-,False,-,False,-,True,-
373,True,True,True,-,-,-,True,-,True,-,True,-
374,True,True,True,-,-,-,True,-,False,-,True,-
375,True,True,True,-,-,-,True,-,True,-,True,-
376,True,True,True,-,-,-,False,-,True,-,True,-
377,True,True,True,-,-,-,True,-,True,-,True,-
378,True,True,True,-,-,-,False,-,False,-,False,-
379,True,True,True,-,-,-,True,-,True,-,True,-
380,False,True,False,-,-,-,True,-,True,-,True,-
381,True,True,True,-,-,-,True,-,True,-,True,-
382,True,True,False,-,-,-,True,-,True,-,True,-
383,True,True,True,-,-,-,True,-,True,-,True,-
384,False,True,True,-,-,-,True,-,True,-,True,-
385,True,True,True,-,-,-,True,-,True,-,True,-
386,True,True,True,-,-,-,False,-,True,-,False,-
387,True,True,True,-,-,-,True,-,True,-,True,-
388,True,True,False,-,-,-,False,-,False,-,False,-
389,True,True,True,-,-,-,True,-,True,-,True,-
390,True,True,True,-,-,-,False,-,True,-,False,-
391,True,True,True,-,-,-,True,-,True,-,True,-
392,True,True,True,-,-,-,True,-,False,-,False,-
393,True,True,True,-,-,-,True,-,True,-,True,-
394,True,True,True,-,-,-,True,-,True,-,True,-
395,True,True,True,-,-,-,True,-,True,-,True,-
396,True,True,True,-,-,-,True,-,True,-,True,-
397,True,True,True,-,-,-,True,-,True,-,True,-
398,True,True,True,-,-,-,True,-,False,-,True,-
399,True,True,True,-,-,-,True,-,True,-,True,-
400,False,True,True,-,-,-,True,-,True,-,True,-
401,False,True,True,-,-,-,True,-,True,-,True,-
402,True,True,True,-,-,-,False,-,True,-,False,-
403,True,True,True,-,-,-,True,-,True,-,True,-
404,True,True,True,-,-,-,True,-,True,-,True,-
405,True,True,True,-,-,-,True,-,True,-,True,-
406,True,True,True,-,-,-,True,-,True,-,True,-
407,True,True,True,-,-,-,True,-,True,-,True,-
408,False,True,False,-,-,-,True,-,False,-,False,-
409,True,True,True,-,-,-,True,-,True,-,True,-
410,True,True,True,-,-,-,True,-,True,-,True,-
411,True,True,True,-,-,-,True,-,True,-,True,-
412,False,True,True,-,-,-,True,-,True,-,True,-
413,True,True,True,-,-,-,True,-,True,-,True,-
414,True,True,True,-,-,-,True,-,True,-,True,-
415,True,True,True,-,-,-,True,-,True,-,True,-
416,True,True,True,-,-,-,True,-,True,-,True,-
417,True,True,True,-,-,-,True,-,True,-,True,-
418,False,True,False,-,-,-,True,-,False,-,False,-
419,True,True,True,-,-,-,True,-,True,-,True,-
420,True,True,True,-,-,-,True,-,True,-,True,-
421,True,True,True,-,-,-,True,-,True,-,True,-
422,True,True,True,-,-,-,True,-,True,-,True,-
423,True,True,True,-,-,-,True,-,True,-,True,-
424,False,True,True,-,-,-,True,-,True,-,True,-
425,False,True,True,-,-,-,True,-,True,-,True,-
426,False,True,False,-,-,-,True,-,True,-,True,-
427,False,True,False,-,-,-,True,-,True,-,True,-
428,True,True,True,-,-,-,True,-,True,-,True,-
429,False,True,True,-,-,-,True,-,True,-,True,-
430,False,True,True,-,-,-,True,-,True,-,True,-
431,False,True,True,-,-,-,True,-,True,-,True,-
432,True,True,True,-,-,-,True,-,True,-,True,-
433,True,True,True,-,-,-,True,-,True,-,True,-
434,True,True,True,-,-,-,True,-,True,-,True,-
435,True,True,True,-,-,-,True,-,True,-,True,-
436,False,True,True,-,-,-,True,-,False,-,True,-
437,False,True,True,-,-,-,True,-,False,-,True,-
438,True,True,True,-,-,-,False,-,True,-,True,-
439,False,True,True,-,-,-,True,-,False,-,True,-
440,False,True,True,-,-,-,False,-,False,-,False,-
441,True,True,True,-,-,-,True,-,False,-,True,-
442,False,True,True,-,-,-,True,-,False,-,True,-
443,True,True,True,-,-,-,True,-,False,-,False,-
444,False,True,True,-,-,-,False,-,True,-,False,-
445,True,True,True,-,-,-,True,-,True,-,True,-
446,True,True,True,-,-,-,False,-,True,-,False,-
447,True,True,True,-,-,-,True,-,True,-,True,-
448,True,True,True,-,-,-,True,-,True,-,True,-
449,True,True,True,-,-,-,True,-,True,-,True,-
450,True,True,True,-,-,-,True,-,True,-,False,-
451,True,True,True,-,-,-,True,-,True,-,False,-
452,True,True,True,-,-,-,True,-,True,-,True,-
453,True,True,True,-,-,-,True,-,True,-,False,-
454,True,True,True,-,-,-,False,-,False,-,False,-
455,True,True,True,-,-,-,True,-,True,-,True,-
456,True,True,True,-,-,-,True,-,False,-,False,-
457,True,True,True,-,-,-,True,-,True,-,True,-
458,True,True,True,-,-,-,True,-,True,-,True,-
459,True,True,True,-,-,-,True,-,True,-,True,-
460,True,True,True,-,-,-,False,-,True,-,False,-
461,True,True,True,-,-,-,True,-,True,-,True,-
462,True,True,True,-,-,-,True,-,True,-,True,-
463,True,True,True,-,-,-,True,-,True,-,True,-
464,True,True,True,-,-,-,True,-,True,-,True,-
465,True,True,True,-,-,-,True,-,True,-,True,-
466,True,True,True,-,-,-,True,-,True,-,True,-
467,True,True,True,-,-,-,True,-,True,-,True,-
468,True,True,True,-,-,-,True,-,True,-,True,-
469,True,True,True,-,-,-,True,-,True,-,True,-
470,True,True,True,-,-,-,True,-,False,-,False,-
471,True,True,True,-,-,-,True,-,True,-,False,-
472,True,True,True,-,-,-,True,-,True,-,True,-
473,True,True,True,-,-,-,True,-,True,-,True,-
474,True,True,True,-,-,-,True,-,True,-,True,-
475,True,True,True,-,-,-,True,-,True,-,True,-
476,True,True,True,-,-,-,True,-,True,-,True,-
477,True,True,True,-,-,-,True,-,True,-,True,-
478,True,True,True,-,-,-,True,-,True,-,False,-
479,True,True,True,-,-,-,True,-,True,-,True,-
480,True,True,True,-,-,-,True,-,False,-,False,-
481,True,True,True,-,-,-,True,-,True,-,True,-
482,True,True,True,-,-,-,True,-,True,-,True,-
483,True,True,True,-,-,-,True,-,True,-,True,-
484,True,True,True,-,-,-,True,-,True,-,True,-
485,True,True,True,-,-,-,True,-,True,-,True,-
486,True,True,True,-,-,-,True,-,True,-,True,-
487,True,True,True,-,-,-,True,-,True,-,True,-
488,False,True,True,-,-,-,False,-,True,-,False,-
489,True,True,True,-,-,-,True,-,True,-,True,-
490,False,True,True,-,-,-,False,-,False,-,False,-
491,True,True,True,-,-,-,True,-,True,-,True,-
492,False,True,True,-,-,-,False,-,False,-,False,-
493,True,True,True,-,-,-,True,-,True,-,True,-
494,True,True,True,-,-,-,False,-,False,-,False,-
495,True,True,True,-,-,-,True,-,True,-,True,-
496,True,True,True,-,-,-,False,-,False,-,False,-
497,True,True,True,-,-,-,True,-,True,-,True,-
498,False,True,True,-,-,-,False,-,True,-,False,-
499,True,True,True,-,-,-,True,-,True,-,True,-
500,True,True,True,-,-,-,False,-,False,-,False,-
501,True,True,True,-,-,-,True,-,True,-,True,-
502,True,True,True,-,-,-,True,-,True,-,True,-
503,True,True,True,-,-,-,True,-,True,-,True,-
504,True,True,True,-,-,-,True,-,False,-,False,-
505,True,True,True,-,-,-,True,-,True,-,True,-
506,True,True,True,-,-,-,True,-,True,-,True,-
507,True,True,True,-,-,-,True,-,True,-,True,-
508,True,True,True,-,-,-,False,-,True,-,False,-
509,True,True,True,-,-,-,True,-,True,-,True,-
510,True,True,True,-,-,-,True,-,True,-,True,-
511,True,True,True,-,-,-,True,-,True,-,True,-
512,True,True,True,-,-,-,True,-,True,-,False,-
513,True,True,True,-,-,-,True,-,True,-,True,-
514,True,True,True,-,-,-,True,-,True,-,True,-
515,True,True,True,-,-,-,True,-,True,-,True,-
516,True,True,True,-,-,-,True,-,True,-,True,-
517,True,True,True,-,-,-,True,-,True,-,True,-
518,True,True,True,-,-,-,True,-,True,-,True,-
519,True,True,True,-,-,-,True,-,True,-,True,-
520,False,True,True,-,-,-,False,-,False,-,False,-
521,True,True,True,-,-,-,True,-,True,-,True,-
522,True,True,True,-,-,-,True,-,True,-,True,-
523,True,True,True,-,-,-,True,-,True,-,True,-
524,True,True,True,-,-,-,True,-,True,-,True,-
525,True,True,True,-,-,-,True,-,True,-,True,-
526,True,True,True,-,-,-,True,-,False,-,False,-
527,True,True,True,-,-,-,True,-,True,-,True,-
528,True,True,True,-,-,-,True,-,True,-,True,-
529,True,True,True,-,-,-,True,-,True,-,True,-
530,True,True,True,-,-,-,True,-,True,-,True,-
531,True,True,True,-,-,-,True,-,True,-,True,-
532,True,True,True,-,-,-,True,-,False,-,True,-
533,True,True,True,-,-,-,True,-,True,-,True,-
534,True,True,True,-,-,-,True,-,True,-,True,-
535,True,True,True,-,-,-,True,-,True,-,True,-
536,True,True,True,-,-,-,True,-,True,-,True,-
537,True,True,True,-,-,-,True,-,True,-,True,-
