77,True,True,-,-,-,True,-,-,-,-,-,-
78,True,True,-,-,-,False,-,-,-,-,-,-
79,True,True,-,-,-,True,-,-,-,-,-,-
80,True,True,-,-,-,False,-,-,-,-,-,-
81,True,True,-,-,-,False,-,-,-,-,-,-
82,True,True,-,-,-,True,-,-,-,-,-,-
83,True,True,-,-,-,False,-,-,-,-,-,-
84,True,False,-,-,-,True,-,-,-,-,-,-
85,True,True,-,-,-,False,-,-,-,-,-,-
86,True,True,-,-,-,True,-,-,-,-,-,-
87,True,True,-,-,-,False,-,-,-,-,-,-
88,True,True,-,-,-,False,-,-,-,-,-,-
89,True,True,-,-,-,False,-,-,-,-,-,-
90,True,True,-,-,-,True,-,-,-,-,-,-
91,True,True,-,-,-,False,-,-,-,-,-,-
92,False,True,-,-,-,True,-,-,-,-,-,-
93,True,True,-,-,-,True,-,-,-,-,-,-
94,False,True,-,-,-,False,-,-,-,-,-,-
95,True,True,-,-,-,True,-,-,-,-,-,-
96,True,True,-,-,-,True,-,-,-,-,-,-
97,True,True,-,-,-,True,-,-,-,-,-,-
98,False,True,-,-,-,False,-,-,-,-,-,-
99,True,True,-,-,-,True,-,-,-,-,-,-
100,False,True,-,-,-,True,-,-,-,-,-,-
101,True,True,-,-,-,True,-,-,-,-,-,-
102,True,True,-,-,-,False,-,-,-,-,-,-
103,True,True,-,-,-,True,-,-,-,-,-,-
104,True,True,-,-,-,True,-,-,-,-,-,-
105,True,True,-,-,-,True,-,-,-,-,-,-
106,True,True,-,-,-,True,-,-,-,-,-,-
107,True,True,-,-,-,True,-,-,-,-,-,-
108,True,True,-,-,-,False,-,-,-,-,-,-
109,True,True,-,-,-,True,-,-,-,-,-,-
110,False,True,-,-,-,False,-,-,-,-,-,-
111,True,True,-,-,-,True,-,-,-,-,-,-
112,True,True,-,-,-,True,-,-,-,-,-,-
113,True,True,-,-,-,True,-,-,-,-,-,-
114,True,True,-,-,-,True,-,-,-,-,-,-
115,True,True,-,-,-,True,-,-,-,-,-,-
116,True,True,-,-,-,True,-,-,-,-,-,-
117,True,True,-,-,-,True,-,-,-,-,-,-
118,True,True,-,-,-,True,-,-,-,-,-,-
119,True,True,-,-,-,True,-,-,-,-,-,-
120,False,True,-,-,-,False,-,-,-,-,-,-
121,True,True,-,-,-,True,-,-,-,-,-,-
122,True,True,-,-,-,False,-,-,-,-,-,-
123,True,True,-,-,-,False,-,-,-,-,-,-
124,True,True,-,-,-,True,-,-,-,-,-,-
125,True,True,-,-,-,False,-,-,-,-,-,-
126,False,True,-,-,-,False,-,-,-,-,-,-
127,True,True,-,-,-,True,-,-,-,-,-,-
128,False,True,-,-,-,False,-,-,-,-,-,-
129,True,True,-,-,-,True,-,-,-,-,-,-
130,False,True,-,-,-,False,-,-,-,-,-,-
131,True,True,-,-,-,True,-,-,-,-,-,-
132,True,True,-,-,-,False,-,-,-,-,-,-
133,True,True,-,-,-,True,-,-,-,-,-,-
134,True,True,-,-,-,True,-,-,-,-,-,-
135,True,True,-,-,-,True,-,-,-,-,-,-
136,False,True,-,-,-,False,-,-,-,-,-,-
137,True,True,-,-,-,True,-,-,-,-,-,-
138,True,True,-,-,-,True,-,-,-,-,-,-
139,True,True,-,-,-,True,-,-,-,-,-,-
140,False,True,-,-,-,False,-,-,-,-,-,-
141,True,True,-,-,-,True,-,-,-,-,-,-
142,False,True,-,-,-,False,-,-,-,-,-,-
143,True,True,-,-,-,True,-,-,-,-,-,-
144,False,True,-,-,-,False,-,-,-,-,-,-
145,True,True,-,-,-,True,-,-,-,-,-,-
146,False,True,-,-,-,False,-,-,-,-,-,-
147,True,True,-,-,-,True,-,-,-,-,-,-
148,False,True,-,-,-,False,-,-,-,-,-,-
149,True,True,-,-,-,True,-,-,-,-,-,-
150,False,True,-,-,-,False,-,-,-,-,-,-
151,True,True,-,-,-,True,-,-,-,-,-,-
152,True,True,-,-,-,False,-,-,-,-,-,-
153,True,True,-,-,-,True,-,-,-,-,-,-
154,False,True,-,-,-,False,-,-,-,-,-,-
155,True,True,-,-,-,True,-,-,-,-,-,-
156,True,True,-,-,-,False,-,-,-,-,-,-
157,True,True,-,-,-,True,-,-,-,-,-,-
158,True,True,-,-,-,False,-,-,-,-,-,-
159,True,True,-,-,-,True,-,-,-,-,-,-
160,True,True,-,-,-,True,-,-,-,-,-,-
161,True,True,-,-,-,True,-,-,-,-,-,-
162,False,True,-,-,-,False,-,-,-,-,-,-
163,True,True,-,-,-,True,-,-,-,-,-,-
164,True,True,-,-,-,False,-,-,-,-,-,-
165,True,True,-,-,-,True,-,-,-,-,-,-
166,True,True,-,-,-,False,-,-,-,-,-,-
167,True,True,-,-,-,True,-,-,-,-,-,-
168,False,True,-,-,-,False,-,-,-,-,-,-
169,True,True,-,-,-,True,-,-,-,-,-,-
170,True,True,-,-,-,False,-,-,-,-,-,-
171,True,True,-,-,-,True,-,-,-,-,-,-
172,True,True,-,-,-,True,-,-,-,-,-,-
173,True,True,-,-,-,True,-,-,-,-,-,-
174,True,True,-,-,-,True,-,-,-,-,-,-
175,True,True,-,-,-,True,-,-,-,-,-,-
176,True,True,-,-,-,False,-,-,-,-,-,-
177,True,True,-,-,-,True,-,-,-,-,-,-
178,True,True,-,-,-,True,-,-,-,-,-,-
179,True,True,-,-,-,True,-,-,-,-,-,-
180,True,True,-,-,-,False,-,-,-,-,-,-
181,True,True,-,-,-,True,-,-,-,-,-,-
182,True,True,-,-,-,False,-,-,-,-,-,-
183,True,True,-,-,-,True,-,-,-,-,-,-
184,True,True,-,-,-,False,-,-,-,-,-,-
185,True,True,-,-,-,True,-,-,-,-,-,-
186,True,True,-,-,-,True,-,-,-,-,-,-
187,True,True,-,-,-,True,-,-,-,-,-,-
188,True,True,-,-,-,True,-,-,-,-,-,-
189,True,True,-,-,-,True,-,-,-,-,-,-
190,True,True,-,-,-,True,-,-,-,-,-,-
191,True,True,-,-,-,True,-,-,-,-,-,-
192,True,True,-,-,-,False,-,-,-,-,-,-
193,True,True,-,-,-,True,-,-,-,-,-,-
194,True,True,-,-,-,True,-,-,-,-,-,-
195,True,True,-,-,-,True,-,-,-,-,-,-
196,True,True,-,-,-,True,-,-,-,-,-,-
197,True,True,-,-,-,True,-,-,-,-,-,-
198,False,True,-,-,-,False,-,-,-,-,-,-
199,True,True,-,-,-,True,-,-,-,-,-,-
200,False,True,-,-,-,True,-,-,-,-,-,-
201,True,True,-,-,-,True,-,-,-,-,-,-
202,False,True,-,-,-,False,-,-,-,-,-,-
203,True,True,-,-,-,True,-,-,-,-,-,-
204,False,True,-,-,-,False,-,-,-,-,-,-
205,True,True,-,-,-,True,-,-,-,-,-,-
206,False,True,-,-,-,True,-,-,-,-,-,-
207,True,True,-,-,-,True,-,-,-,-,-,-
208,False,True,-,-,-,True,-,-,-,-,-,-
209,True,True,-,-,-,True,-,-,-,-,-,-
210,False,True,-,-,-,False,-,-,-,-,-,-
211,True,True,-,-,-,True,-,-,-,-,-,-
212,True,True,-,-,-,True,-,-,-,-,-,-
213,True,True,-,-,-,True,-,-,-,-,-,-
214,True,True,-,-,-,True,-,-,-,-,-,-
215,True,True,-,-,-,True,-,-,-,-,-,-
216,False,True,-,-,-,False,-,-,-,-,-,-
217,True,True,-,-,-,True,-,-,-,-,-,-
218,False,True,-,-,-,True,-,-,-,-,-,-
219,True,True,-,-,-,True,-,-,-,-,-,-
220,False,True,-,-,-,False,-,-,-,-,-,-
221,True,True,-,-,-,True,-,-,-,-,-,-
222,True,True,-,-,-,True,-,-,-,-,-,-
223,True,True,-,-,-,True,-,-,-,-,-,-
224,True,True,-,-,-,True,-,-,-,-,-,-
225,True,True,-,-,-,True,-,-,-,-,-,-
226,True,True,-,-,-,True,-,-,-,-,-,-
227,True,True,-,-,-,True,-,-,-,-,-,-
228,False,True,-,-,-,True,-,-,-,-,-,-
229,False,True,-,-,-,True,-,-,-,-,-,-
230,True,True,-,-,-,True,-,-,-,-,-,-
231,False,True,-,-,-,True,-,-,-,-,-,-
232,True,True,-,-,-,True,-,-,-,-,-,-
233,False,True,-,-,-,True,-,-,-,-,-,-
234,True,True,-,-,-,True,-,-,-,-,-,-
235,True,True,-,-,-,True,-,-,-,-,-,-
236,False,True,-,-,-,False,-,-,-,-,-,-
237,True,True,-,-,-,True,-,-,-,-,-,-
238,False,True,-,-,-,True,-,-,-,-,-,-
239,True,True,-,-,-,True,-,-,-,-,-,-
240,False,True,-,-,-,False,-,-,-,-,-,-
241,True,True,-,-,-,True,-,-,-,-,-,-
242,True,True,-,-,-,True,-,-,-,-,-,-
243,True,True,-,-,-,True,-,-,-,-,-,-
244,False,True,-,-,-,False,-,-,-,-,-,-
245,True,True,-,-,-,True,-,-,-,-,-,-
246,False,True,-,-,-,True,-,-,-,-,-,-
247,True,True,-,-,-,True,-,-,-,-,-,-
248,False,True,-,-,-,True,-,-,-,-,-,-
249,True,True,-,-,-,True,-,-,-,-,-,-
250,False,True,-,-,-,False,-,-,-,-,-,-
251,True,True,-,-,-,True,-,-,-,-,-,-
252,False,True,-,-,-,False,-,-,-,-,-,-
253,True,True,-,-,-,True,-,-,-,-,-,-
254,False,True,-,-,-,False,-,-,-,-,-,-
255,True,True,-,-,-,True,-,-,-,-,-,-
256,False,True,-,-,-,True,-,-,-,-,-,-
257,True,True,-,-,-,True,-,-,-,-,-,-
258,True,True,-,-,-,True,-,-,-,-,-,-
259,True,True,-,-,-,True,-,-,-,-,-,-
260,False,True,-,-,-,False,-,-,-,-,-,-
261,True,True,-,-,-,True,-,-,-,-,-,-
262,False,True,-,-,-,False,-,-,-,-,-,-
263,True,True,-,-,-,True,-,-,-,-,-,-
264,False,True,-,-,-,False,-,-,-,-,-,-
265,True,True,-,-,-,True,-,-,-,-,-,-
266,False,True,-,-,-,False,-,-,-,-,-,-
267,True,True,-,-,-,True,-,-,-,-,-,-
268,False,True,-,-,-,False,-,-,-,-,-,-
269,True,True,-,-,-,True,-,-,-,-,-,-
270,False,True,-,-,-,False,-,-,-,-,-,-
271,True,True,-,-,-,True,-,-,-,-,-,-
272,True,True,-,-,-,True,-,-,-,-,-,-
273,True,True,-,-,-,True,-,-,-,-,-,-
274,False,True,-,-,-,False,-,-,-,-,-,-
275,True,True,-,-,-,True,-,-,-,-,-,-
276,True,True,-,-,-,True,-,-,-,-,-,-
277,True,True,-,-,-,True,-,-,-,-,-,-
278,False,True,-,-,-,True,-,-,-,-,-,-
279,True,True,-,-,-,True,-,-,-,-,-,-
280,False,True,-,-,-,True,-,-,-,-,-,-
281,True,True,-,-,-,True,-,-,-,-,-,-
282,False,True,-,-,-,True,-,-,-,-,-,-
283,True,True,-,-,-,True,-,-,-,-,-,-
284,False,True,-,-,-,True,-,-,-,-,-,-
285,True,True,-,-,-,True,-,-,-,-,-,-
286,False,True,-,-,-,True,-,-,-,-,-,-
287,True,True,-,-,-,True,-,-,-,-,-,-
288,False,True,-,-,-,False,-,-,-,-,-,-
289,True,True,-,-,-,True,-,-,-,-,-,-
290,False,True,-,-,-,False,-,-,-,-,-,-
291,True,True,-,-,-,True,-,-,-,-,-,-
292,False,True,-,-,-,True,-,-,-,-,-,-
293,True,True,-,-,-,True,-,-,-,-,-,-
294,True,True,-,-,-,True,-,-,-,-,-,-
295,True,True,-,-,-,True,-,-,-,-,-,-
296,False,True,-,-,-,True,-,-,-,-,-,-
297,True,True,-,-,-,True,-,-,-,-,-,-
298,False,True,-,-,-,True,-,-,-,-,-,-
299,True,True,-,-,-,True,-,-,-,-,-,-
300,True,True,-,-,-,True,-,-,-,-,-,-
301,True,True,-,-,-,True,-,-,-,-,-,-
302,False,True,-,-,-,False,-,-,-,-,-,-
303,True,True,-,-,-,True,-,-,-,-,-,-
304,False,True,-,-,-,True,-,-,-,-,-,-
305,True,True,-,-,-,True,-,-,-,-,-,-
306,False,True,-,-,-,True,-,-,-,-,-,-
307,True,True,-,-,-,True,-,-,-,-,-,-
308,True,True,-,-,-,True,-,-,-,-,-,-
309,True,True,-,-,-,True,-,-,-,-,-,-
310,False,True,-,-,-,True,-,-,-,-,-,-
311,False,True,-,-,-,True,-,-,-,-,-,-
312,True,True,-,-,-,True,-,-,-,-,-,-
313,False,True,-,-,-,True,-,-,-,-,-,-
314,False,True,-,-,-,True,-,-,-,-,-,-
315,False,True,-,-,-,False,-,-,-,-,-,-
316,False,True,-,-,-,False,-,-,-,-,-,-
317,False,True,-,-,-,False,-,-,-,-,-,-
318,True,True,-,-,-,False,-,-,-,-,-,-
319,True,True,-,-,-,True,-,-,-,-,-,-
320,True,True,-,-,-,True,-,-,-,-,-,-
321,True,True,-,-,-,True,-,-,-,-,-,-
322,False,True,-,-,-,True,-,-,-,-,-,-
323,True,True,-,-,-,True,-,-,-,-,-,-
324,False,True,-,-,-,True,-,-,-,-,-,-
325,True,True,-,-,-,True,-,-,-,-,-,-
326,True,True,-,-,-,False,-,-,-,-,-,-
327,True,True,-,-,-,False,-,-,-,-,-,-
328,True,True,-,-,-,True,-,-,-,-,-,-
329,True,True,-,-,-,False,-,-,-,-,-,-
330,False,True,-,-,-,False,-,-,-,-,-,-
331,True,True,-,-,-,False,-,-,-,-,-,-
332,False,True,-,-,-,False,-,-,-,-,-,-
333,True,True,-,-,-,False,-,-,-,-,-,-
334,False,True,-,-,-,False,-,-,-,-,-,-
335,True,True,-,-,-,True,-,-,-,-,-,-
336,False,True,-,-,-,False,-,-,-,-,-,-
337,True,True,-,-,-,True,-,-,-,-,-,-
338,False,True,-,-,-,True,-,-,-,-,-,-
339,True,True,-,-,-,True,-,-,-,-,-,-
340,True,True,-,-,-,True,-,-,-,-,-,-
341,True,True,-,-,-,True,-,-,-,-,-,-
342,True,True,-,-,-,True,-,-,-,-,-,-
343,True,True,-,-,-,True,-,-,-,-,-,-
344,True,True,-,-,-,True,-,-,-,-,-,-
345,True,True,-,-,-,True,-,-,-,-,-,-
346,False,True,-,-,-,False,-,-,-,-,-,-
347,True,True,-,-,-,True,-,-,-,-,-,-
348,False,True,-,-,-,False,-,-,-,-,-,-
349,True,True,-,-,-,True,-,-,-,-,-,-
350,False,True,-,-,-,False,-,-,-,-,-,-
351,True,True,-,-,-,True,-,-,-,-,-,-
352,False,True,-,-,-,False,-,-,-,-,-,-
353,True,True,-,-,-,True,-,-,-,-,-,-
354,True,True,-,-,-,True,-,-,-,-,-,-
355,True,True,-,-,-,True,-,-,-,-,-,-
356,True,True,-,-,-,True,-,-,-,-,-,-
357,True,True,-,-,-,True,-,-,-,-,-,-
358,True,True,-,-,-,False,-,-,-,-,-,-
359,True,True,-,-,-,True,-,-,-,-,-,-
360,True,True,-,-,-,False,-,-,-,-,-,-
361,True,True,-,-,-,True,-,-,-,-,-,-
362,False,True,-,-,-,True,-,-,-,-,-,-
363,True,True,-,-,-,True,-,-,-,-,-,-
364,False,True,-,-,-,True,-,-,-,-,-,-
365,True,True,-,-,-,True,-,-,-,-,-,-
366,True,True,-,-,-,True,-,-,-,-,-,-
367,True,True,-,-,-,True,-,-,-,-,-,-
368,True,True,-,-,-,False,-,-,-,-,-,-
369,True,True,-,-,-,False,-,-,-,-,-,-
370,True,True,-,-,-,True,-,-,-,-,-,-
371,True,True,-,-,-,False,-,-,-,-,-,-
372,False,True,-,-,-,False,-,-,-,-,-,-
373,True,True,-,-,-,False,-,-,-,-,-,-
374,True,True,-,-,-,False,-,-,-,-,-,-
375,True,True,-,-,-,False,-,-,-,-,-,-
376,True,True,-,-,-,True,-,-,-,-,-,-
377,True,True,-,-,-,False,-,-,-,-,-,-
378,False,True,-,-,-,False,-,-,-,-,-,-
379,True,True,-,-,-,True,-,-,-,-,-,-
380,False,True,-,-,-,False,-,-,-,-,-,-
381,True,True,-,-,-,True,-,-,-,-,-,-
382,False,True,-,-,-,False,-,-,-,-,-,-
383,True,True,-,-,-,False,-,-,-,-,-,-
384,True,True,-,-,-,False,-,-,-,-,-,-
385,False,True,-,-,-,False,-,-,-,-,-,-
386,True,True,-,-,-,True,-,-,-,-,-,-
387,True,True,-,-,-,True,-,-,-,-,-,-
388,False,True,-,-,-,False,-,-,-,-,-,-
389,True,True,-,-,-,False,-,-,-,-,-,-
390,False,True,-,-,-,True,-,-,-,-,-,-
391,True,True,-,-,-,True,-,-,-,-,-,-
392,False,True,-,-,-,False,-,-,-,-,-,-
393,True,True,-,-,-,True,-,-,-,-,-,-
394,False,True,-,-,-,False,-,-,-,-,-,-
395,True,True,-,-,-,True,-,-,-,-,-,-
396,False,True,-,-,-,True,-,-,-,-,-,-
397,True,True,-,-,-,True,-,-,-,-,-,-
398,False,True,-,-,-,False,-,-,-,-,-,-
399,True,True,-,-,-,True,-,-,-,-,-,-
400,True,True,-,-,-,False,-,-,-,-,-,-
401,True,True,-,-,-,True,-,-,-,-,-,-
402,False,True,-,-,-,False,-,-,-,-,-,-
403,True,True,-,-,-,True,-,-,-,-,-,-
404,False,True,-,-,-,False,-,-,-,-,-,-
405,True,True,-,-,-,True,-,-,-,-,-,-
406,True,True,-,-,-,False,-,-,-,-,-,-
407,True,True,-,-,-,True,-,-,-,-,-,-
408,True,True,-,-,-,True,-,-,-,-,-,-
409,True,True,-,-,-,True,-,-,-,-,-,-
410,True,True,-,-,-,True,-,-,-,-,-,-
411,True,True,-,-,-,True,-,-,-,-,-,-
412,False,True,-,-,-,False,-,-,-,-,-,-
413,True,True,-,-,-,True,-,-,-,-,-,-
414,False,True,-,-,-,False,-,-,-,-,-,-
415,True,True,-,-,-,True,-,-,-,-,-,-
416,False,True,-,-,-,False,-,-,-,-,-,-
417,True,True,-,-,-,True,-,-,-,-,-,-
418,False,True,-,-,-,False,-,-,-,-,-,-
419,True,True,-,-,-,True,-,-,-,-,-,-
420,False,True,-,-,-,False,-,-,-,-,-,-
421,True,True,-,-,-,True,-,-,-,-,-,-
422,False,True,-,-,-,False,-,-,-,-,-,-
423,True,True,-,-,-,True,-,-,-,-,-,-
424,True,True,-,-,-,False,-,-,-,-,-,-
425,True,True,-,-,-,True,-,-,-,-,-,-
426,True,True,-,-,-,True,-,-,-,-,-,-
427,True,True,-,-,-,True,-,-,-,-,-,-
428,True,True,-,-,-,False,-,-,-,-,-,-
429,True,True,-,-,-,True,-,-,-,-,-,-
430,False,True,-,-,-,False,-,-,-,-,-,-
431,True,True,-,-,-,True,-,-,-,-,-,-
432,True,True,-,-,-,True,-,-,-,-,-,-
433,True,True,-,-,-,True,-,-,-,-,-,-
434,True,True,-,-,-,False,-,-,-,-,-,-
435,True,True,-,-,-,True,-,-,-,-,-,-
436,False,True,-,-,-,False,-,-,-,-,-,-
437,True,True,-,-,-,True,-,-,-,-,-,-
438,True,True,-,-,-,True,-,-,-,-,-,-
439,True,True,-,-,-,True,-,-,-,-,-,-
440,False,True,-,-,-,True,-,-,-,-,-,-
441,True,True,-,-,-,True,-,-,-,-,-,-
442,True,True,-,-,-,True,-,-,-,-,-,-
443,True,True,-,-,-,True,-,-,-,-,-,-
444,False,True,-,-,-,True,-,-,-,-,-,-
445,True,True,-,-,-,True,-,-,-,-,-,-
446,True,True,-,-,-,True,-,-,-,-,-,-
447,True,True,-,-,-,True,-,-,-,-,-,-
448,False,True,-,-,-,True,-,-,-,-,-,-
449,False,True,-,-,-,True,-,-,-,-,-,-
450,False,True,-,-,-,True,-,-,-,-,-,-
451,False,True,-,-,-,True,-,-,-,-,-,-
452,False,True,-,-,-,True,-,-,-,-,-,-
453,False,True,-,-,-,True,-,-,-,-,-,-
454,False,True,-,-,-,True,-,-,-,-,-,-
455,False,True,-,-,-,True,-,-,-,-,-,-
456,False,True,-,-,-,False,-,-,-,-,-,-
457,False,True,-,-,-,True,-,-,-,-,-,-
458,True,True,-,-,-,True,-,-,-,-,-,-
459,False,True,-,-,-,True,-,-,-,-,-,-
460,False,True,-,-,-,False,-,-,-,-,-,-
461,False,True,-,-,-,True,-,-,-,-,-,-
462,True,True,-,-,-,False,-,-,-,-,-,-
463,True,True,-,-,-,True,-,-,-,-,-,-
464,False,True,-,-,-,False,-,-,-,-,-,-
465,True,True,-,-,-,True,-,-,-,-,-,-
466,True,True,-,-,-,True,-,-,-,-,-,-
467,True,True,-,-,-,True,-,-,-,-,-,-
468,True,True,-,-,-,True,-,-,-,-,-,-
469,True,True,-,-,-,True,-,-,-,-,-,-
470,False,True,-,-,-,True,-,-,-,-,-,-
471,True,True,-,-,-,False,-,-,-,-,-,-
472,False,True,-,-,-,True,-,-,-,-,-,-
473,True,True,-,-,-,True,-,-,-,-,-,-
474,False,True,-,-,-,False,-,-,-,-,-,-
475,False,True,-,-,-,False,-,-,-,-,-,-
476,True,True,-,-,-,True,-,-,-,-,-,-
477,False,True,-,-,-,True,-,-,-,-,-,-
478,True,True,-,-,-,True,-,-,-,-,-,-
479,False,True,-,-,-,True,-,-,-,-,-,-
480,True,True,-,-,-,True,-,-,-,-,-,-
481,False,True,-,-,-,True,-,-,-,-,-,-
482,True,True,-,-,-,True,-,-,-,-,-,-
483,False,True,-,-,-,True,-,-,-,-,-,-
484,False,True,-,-,-,True,-,-,-,-,-,-
485,True,True,-,-,-,True,-,-,-,-,-,-
486,False,True,-,-,-,True,-,-,-,-,-,-
487,True,True,-,-,-,True,-,-,-,-,-,-
488,False,True,-,-,-,False,-,-,-,-,-,-
489,True,True,-,-,-,True,-,-,-,-,-,-
490,False,True,-,-,-,True,-,-,-,-,-,-
491,True,True,-,-,-,True,-,-,-,-,-,-
492,False,True,-,-,-,True,-,-,-,-,-,-
493,True,True,-,-,-,True,-,-,-,-,-,-
494,False,True,-,-,-,False,-,-,-,-,-,-
495,True,True,-,-,-,True,-,-,-,-,-,-
496,False,True,-,-,-,False,-,-,-,-,-,-
497,True,True,-,-,-,True,-,-,-,-,-,-
498,True,True,-,-,-,True,-,-,-,-,-,-
499,True,True,-,-,-,True,-,-,-,-,-,-
500,False,True,-,-,-,False,-,-,-,-,-,-
501,True,True,-,-,-,True,-,-,-,-,-,-
502,False,True,-,-,-,False,-,-,-,-,-,-
503,True,True,-,-,-,True,-,-,-,-,-,-
504,True,True,-,-,-,True,-,-,-,-,-,-
505,True,True,-,-,-,True,-,-,-,-,-,-
506,False,True,-,-,-,True,-,-,-,-,-,-
507,True,True,-,-,-,True,-,-,-,-,-,-
508,False,True,-,-,-,True,-,-,-,-,-,-
509,True,True,-,-,-,True,-,-,-,-,-,-
510,False,True,-,-,-,True,-,-,-,-,-,-
511,True,True,-,-,-,True,-,-,-,-,-,-
512,True,True,-,-,-,True,-,-,-,-,-,-
513,True,True,-,-,-,True,-,-,-,-,-,-
514,False,True,-,-,-,False,-,-,-,-,-,-
515,True,True,-,-,-,True,-,-,-,-,-,-
516,False,True,-,-,-,True,-,-,-,-,-,-
517,True,True,-,-,-,True,-,-,-,-,-,-
518,False,True,-,-,-,True,-,-,-,-,-,-
519,True,True,-,-,-,True,-,-,-,-,-,-
520,False,True,-,-,-,True,-,-,-,-,-,-
521,True,True,-,-,-,True,-,-,-,-,-,-
522,True,True,-,-,-,True,-,-,-,-,-,-
523,True,True,-,-,-,True,-,-,-,-,-,-
524,True,True,-,-,-,True,-,-,-,-,-,-
525,True,True,-,-,-,True,-,-,-,-,-,-
526,True,True,-,-,-,True,-,-,-,-,-,-
527,True,True,-,-,-,True,-,-,-,-,-,-
528,False,True,-,-,-,True,-,-,-,-,-,-
529,True,True,-,-,-,True,-,-,-,-,-,-
530,False,True,-,-,-,True,-,-,-,-,-,-
531,True,True,-,-,-,True,-,-,-,-,-,-
532,True,True,-,-,-,True,-,-,-,-,-,-
533,True,True,-,-,-,True,-,-,-,-,-,-
534,False,True,-,-,-,True,-,-,-,-,-,-
535,True,True,-,-,-,True,-,-,-,-,-,-
536,True,True,-,-,-,True,-,-,-,-,-,-
537,True,True,-,-,-,True,-,-,-,-,-,-
