255,-,-,True,-,-,-,False,-,True,-,True,-
256,-,-,True,-,-,-,True,-,True,-,True,-
257,-,-,True,-,-,-,False,-,True,-,True,-
258,-,-,False,-,-,-,False,-,True,-,True,-
259,-,-,True,-,-,-,False,-,False,-,True,-
260,-,-,True,-,-,-,True,-,False,-,True,-
261,-,-,True,-,-,-,False,-,False,-,True,-
262,-,-,True,-,-,-,False,-,True,-,True,-
263,-,-,True,-,-,-,True,-,True,-,True,-
264,-,-,False,-,-,-,False,-,True,-,True,-
265,-,-,True,-,-,-,True,-,True,-,True,-
266,-,-,False,-,-,-,False,-,True,-,True,-
267,-,-,True,-,-,-,True,-,True,-,True,-
268,-,-,False,-,-,-,True,-,True,-,True,-
269,-,-,True,-,-,-,True,-,True,-,True,-
270,-,-,False,-,-,-,True,-,True,-,True,-
271,-,-,True,-,-,-,True,-,True,-,True,-
272,-,-,False,-,-,-,True,-,True,-,True,-
273,-,-,True,-,-,-,True,-,True,-,True,-
274,-,-,False,-,-,-,True,-,True,-,True,-
275,-,-,True,-,-,-,True,-,True,-,True,-
276,-,-,False,-,-,-,True,-,True,-,True,-
277,-,-,True,-,-,-,True,-,True,-,True,-
278,-,-,False,-,-,-,True,-,True,-,True,-
279,-,-,False,-,-,-,True,-,True,-,True,-
280,-,-,False,-,-,-,True,-,False,-,False,-
281,-,-,False,-,-,-,True,-,True,-,True,-
282,-,-,False,-,-,-,True,-,False,-,True,-
283,-,-,False,-,-,-,True,-,True,-,True,-
284,-,-,True,-,-,-,True,-,False,-,True,-
285,-,-,True,-,-,-,True,-,True,-,True,-
286,-,-,False,-,-,-,True,-,False,-,False,-
287,-,-,True,-,-,-,True,-,True,-,True,-
288,-,-,True,-,-,-,True,-,True,-,False,-
289,-,-,True,-,-,-,True,-,True,-,False,-
290,-,-,False,-,-,-,False,-,True,-,False,-
291,-,-,True,-,-,-,True,-,True,-,True,-
292,-,-,False,-,-,-,True,-,False,-,False,-
293,-,-,True,-,-,-,True,-,True,-,False,-
294,-,-,True,-,-,-,True,-,True,-,False,-
295,-,-,True,-,-,-,True,-,True,-,False,-
296,-,-,True,-,-,-,True,-,True,-,True,-
297,-,-,True,-,-,-,True,-,True,-,False,-
298,-,-,True,-,-,-,True,-,True,-,True,-
299,-,-,True,-,-,-,True,-,True,-,False,-
300,-,-,False,-,-,-,False,-,False,-,False,-
301,-,-,True,-,-,-,True,-,False,-,False,-
302,-,-,False,-,-,-,True,-,False,-,False,-
303,-,-,True,-,-,-,True,-,True,-,False,-
304,-,-,True,-,-,-,True,-,True,-,True,-
305,-,-,True,-,-,-,True,-,True,-,False,-
306,-,-,True,-,-,-,True,-,True,-,True,-
307,-,-,True,-,-,-,True,-,True,-,False,-
308,-,-,True,-,-,-,False,-,True,-,False,-
309,-,-,True,-,-,-,True,-,True,-,True,-
310,-,-,False,-,-,-,False,-,False,-,False,-
311,-,-,True,-,-,-,True,-,True,-,True,-
312,-,-,True,-,-,-,True,-,True,-,True,-
313,-,-,True,-,-,-,True,-,True,-,True,-
314,-,-,False,-,-,-,True,-,False,-,True,-
315,-,-,True,-,-,-,True,-,True,-,True,-
316,-,-,False,-,-,-,True,-,True,-,True,-
317,-,-,True,-,-,-,True,-,True,-,True,-
318,-,-,True,-,-,-,True,-,True,-,True,-
319,-,-,True,-,-,-,True,-,True,-,True,-
320,-,-,False,-,-,-,True,-,True,-,True,-
321,-,-,True,-,-,-,True,-,True,-,True,-
322,-,-,True,-,-,-,True,-,True,-,True,-
323,-,-,True,-,-,-,True,-,True,-,True,-
324,-,-,True,-,-,-,True,-,True,-,True,-
325,-,-,True,-,-,-,True,-,True,-,True,-
326,-,-,True,-,-,-,True,-,True,-,True,-
327,-,-,True,-,-,-,True,-,True,-,True,-
328,-,-,True,-,-,-,True,-,True,-,True,-
329,-,-,True,-,-,-,True,-,True,-,True,-
330,-,-,False,-,-,-,False,-,False,-,False,-
331,-,-,True,-,-,-,True,-,True,-,True,-
332,-,-,False,-,-,-,True,-,True,-,True,-
333,-,-,True,-,-,-,True,-,True,-,True,-
334,-,-,False,-,-,-,True,-,True,-,True,-
335,-,-,True,-,-,-,True,-,True,-,True,-
336,-,-,False,-,-,-,False,-,True,-,False,-
337,-,-,True,-,-,-,True,-,True,-,True,-
338,-,-,False,-,-,-,False,-,True,-,False,-
339,-,-,True,-,-,-,True,-,True,-,True,-
340,-,-,True,-,-,-,True,-,True,-,True,-
341,-,-,True,-,-,-,True,-,True,-,True,-
342,-,-,True,-,-,-,False,-,True,-,False,-
343,-,-,True,-,-,-,True,-,True,-,True,-
344,-,-,False,-,-,-,False,-,True,-,False,-
345,-,-,False,-,-,-,True,-,True,-,True,-
346,-,-,True,-,-,-,False,-,True,-,False,-
347,-,-,False,-,-,-,True,-,True,-,True,-
348,-,-,False,-,-,-,True,-,True,-,True,-
349,-,-,False,-,-,-,True,-,True,-,True,-
350,-,-,True,-,-,-,False,-,True,-,True,-
351,-,-,False,-,-,-,True,-,True,-,True,-
352,-,-,True,-,-,-,True,-,True,-,False,-
353,-,-,False,-,-,-,True,-,True,-,True,-
354,-,-,False,-,-,-,False,-,True,-,False,-
355,-,-,True,-,-,-,True,-,True,-,True,-
356,-,-,False,-,-,-,True,-,True,-,True,-
357,-,-,True,-,-,-,True,-,True,-,True,-
358,-,-,False,-,-,-,False,-,False,-,False,-
359,-,-,True,-,-,-,True,-,True,-,True,-
360,-,-,False,-,-,-,True,-,True,-,False,-
361,-,-,True,-,-,-,True,-,True,-,True,-
362,-,-,True,-,-,-,False,-,True,-,False,-
363,-,-,True,-,-,-,True,-,True,-,True,-
364,-,-,False,-,-,-,False,-,True,-,True,-
365,-,-,True,-,-,-,True,-,True,-,True,-
366,-,-,False,-,-,-,False,-,True,-,True,-
367,-,-,True,-,-,-,True,-,True,-,True,-
368,-,-,False,-,-,-,True,-,True,-,True,-
369,-,-,True,-,-,-,True,-,True,-,True,-
370,-,-,False,-,-,-,False,-,True,-,False,-
371,-,-,True,-,-,-,True,-,True,-,True,-
372,-,-,False,-,-,-,False,-,True,-,False,-
373,-,-,True,-,-,-,True,-,True,-,True,-
374,-,-,False,-,-,-,False,-,True,-,True,-
375,-,-,True,-,-,-,True,-,True,-,True,-
376,-,-,True,-,-,-,False,-,True,-,True,-
377,-,-,True,-,-,-,True,-,True,-,True,-
378,-,-,False,-,-,-,False,-,True,-,True,-
379,-,-,True,-,-,-,True,-,True,-,True,-
380,-,-,False,-,-,-,False,-,True,-,False,-
381,-,-,True,-,-,-,True,-,True,-,True,-
382,-,-,True,-,-,-,True,-,True,-,True,-
383,-,-,True,-,-,-,True,-,True,-,True,-
384,-,-,False,-,-,-,True,-,True,-,True,-
385,-,-,True,-,-,-,True,-,True,-,True,-
386,-,-,False,-,-,-,False,-,True,-,True,-
387,-,-,True,-,-,-,True,-,True,-,True,-
388,-,-,False,-,-,-,False,-,True,-,True,-
389,-,-,True,-,-,-,True,-,True,-,True,-
390,-,-,False,-,-,-,False,-,True,-,False,-
391,-,-,True,-,-,-,True,-,True,-,True,-
392,-,-,False,-,-,-,False,-,True,-,False,-
393,-,-,True,-,-,-,True,-,True,-,True,-
394,-,-,True,-,-,-,True,-,True,-,True,-
395,-,-,True,-,-,-,True,-,True,-,True,-
396,-,-,True,-,-,-,False,-,True,-,True,-
397,-,-,True,-,-,-,True,-,True,-,True,-
398,-,-,True,-,-,-,False,-,True,-,True,-
399,-,-,True,-,-,-,False,-,True,-,False,-
400,-,-,True,-,-,-,False,-,True,-,True,-
401,-,-,True,-,-,-,False,-,True,-,False,-
402,-,-,False,-,-,-,False,-,True,-,True,-
403,-,-,True,-,-,-,True,-,True,-,True,-
404,-,-,False,-,-,-,False,-,True,-,False,-
405,-,-,True,-,-,-,False,-,True,-,False,-
406,-,-,False,-,-,-,False,-,True,-,False,-
407,-,-,True,-,-,-,False,-,True,-,False,-
408,-,-,False,-,-,-,True,-,True,-,True,-
409,-,-,True,-,-,-,False,-,True,-,False,-
410,-,-,False,-,-,-,True,-,True,-,True,-
411,-,-,True,-,-,-,False,-,True,-,False,-
412,-,-,True,-,-,-,True,-,True,-,True,-
413,-,-,True,-,-,-,False,-,True,-,False,-
414,-,-,False,-,-,-,True,-,True,-,True,-
415,-,-,True,-,-,-,False,-,True,-,False,-
416,-,-,False,-,-,-,False,-,True,-,False,-
417,-,-,False,-,-,-,False,-,True,-,False,-
418,-,-,True,-,-,-,True,-,True,-,True,-
419,-,-,True,-,-,-,True,-,True,-,True,-
420,-,-,False,-,-,-,True,-,True,-,True,-
421,-,-,False,-,-,-,True,-,True,-,True,-
422,-,-,True,-,-,-,True,-,True,-,False,-
423,-,-,True,-,-,-,True,-,True,-,True,-
424,-,-,True,-,-,-,True,-,False,-,False,-
425,-,-,True,-,-,-,True,-,True,-,True,-
426,-,-,True,-,-,-,True,-,True,-,True,-
427,-,-,True,-,-,-,True,-,True,-,True,-
428,-,-,False,-,-,-,True,-,False,-,True,-
429,-,-,True,-,-,-,True,-,True,-,True,-
430,-,-,True,-,-,-,True,-,False,-,True,-
431,-,-,True,-,-,-,True,-,False,-,True,-
432,-,-,True,-,-,-,True,-,True,-,True,-
433,-,-,True,-,-,-,True,-,False,-,True,-
434,-,-,True,-,-,-,True,-,False,-,True,-
435,-,-,True,-,-,-,True,-,False,-,True,-
436,-,-,True,-,-,-,True,-,False,-,False,-
437,-,-,True,-,-,-,True,-,True,-,True,-
438,-,-,False,-,-,-,False,-,False,-,False,-
439,-,-,True,-,-,-,True,-,False,-,True,-
440,-,-,True,-,-,-,False,-,False,-,False,-
441,-,-,True,-,-,-,True,-,False,-,True,-
442,-,-,True,-,-,-,True,-,True,-,True,-
443,-,-,True,-,-,-,True,-,False,-,True,-
444,-,-,False,-,-,-,False,-,False,-,False,-
445,-,-,True,-,-,-,True,-,False,-,True,-
446,-,-,False,-,-,-,True,-,False,-,True,-
447,-,-,True,-,-,-,True,-,True,-,True,-
448,-,-,True,-,-,-,True,-,True,-,True,-
449,-,-,True,-,-,-,True,-,True,-,True,-
450,-,-,False,-,-,-,True,-,True,-,True,-
451,-,-,True,-,-,-,True,-,True,-,True,-
452,-,-,False,-,-,-,True,-,False,-,False,-
453,-,-,True,-,-,-,True,-,True,-,True,-
454,-,-,False,-,-,-,False,-,False,-,False,-
455,-,-,True,-,-,-,True,-,True,-,True,-
456,-,-,True,-,-,-,False,-,True,-,True,-
457,-,-,True,-,-,-,True,-,True,-,True,-
458,-,-,True,-,-,-,True,-,True,-,False,-
459,-,-,True,-,-,-,True,-,True,-,True,-
460,-,-,False,-,-,-,False,-,True,-,False,-
461,-,-,True,-,-,-,True,-,True,-,True,-
462,-,-,False,-,-,-,False,-,True,-,True,-
463,-,-,True,-,-,-,True,-,True,-,True,-
464,-,-,True,-,-,-,True,-,True,-,False,-
465,-,-,True,-,-,-,True,-,True,-,True,-
466,-,-,False,-,-,-,True,-,True,-,False,-
467,-,-,True,-,-,-,True,-,True,-,False,-
468,-,-,False,-,-,-,False,-,True,-,False,-
469,-,-,False,-,-,-,False,-,False,-,False,-
470,-,-,False,-,-,-,False,-,False,-,False,-
471,-,-,False,-,-,-,False,-,False,-,False,-
472,-,-,False,-,-,-,False,-,True,-,False,-
473,-,-,True,-,-,-,True,-,True,-,False,-
474,-,-,False,-,-,-,False,-,True,-,True,-
475,-,-,True,-,-,-,True,-,True,-,False,-
476,-,-,False,-,-,-,False,-,True,-,False,-
477,-,-,False,-,-,-,False,-,True,-,False,-
478,-,-,True,-,-,-,True,-,True,-,True,-
479,-,-,True,-,-,-,True,-,True,-,True,-
480,-,-,True,-,-,-,True,-,True,-,True,-
481,-,-,True,-,-,-,True,-,True,-,True,-
482,-,-,False,-,-,-,True,-,False,-,False,-
483,-,-,True,-,-,-,True,-,True,-,True,-
484,-,-,True,-,-,-,True,-,True,-,True,-
485,-,-,True,-,-,-,True,-,True,-,True,-
486,-,-,False,-,-,-,False,-,False,-,False,-
487,-,-,True,-,-,-,True,-,True,-,True,-
488,-,-,False,-,-,-,False,-,False,-,True,-
489,-,-,True,-,-,-,True,-,True,-,True,-
490,-,-,False,-,-,-,False,-,True,-,False,-
491,-,-,True,-,-,-,True,-,True,-,True,-
492,-,-,False,-,-,-,False,-,True,-,False,-
493,-,-,True,-,-,-,True,-,True,-,True,-
494,-,-,False,-,-,-,False,-,False,-,False,-
495,-,-,True,-,-,-,True,-,True,-,True,-
496,-,-,False,-,-,-,True,-,True,-,False,-
497,-,-,True,-,-,-,True,-,True,-,True,-
498,-,-,True,-,-,-,True,-,True,-,True,-
499,-,-,True,-,-,-,True,-,True,-,True,-
500,-,-,False,-,-,-,False,-,False,-,False,-
501,-,-,True,-,-,-,True,-,True,-,True,-
502,-,-,True,-,-,-,False,-,False,-,False,-
503,-,-,True,-,-,-,True,-,True,-,True,-
504,-,-,False,-,-,-,True,-,False,-,False,-
505,-,-,True,-,-,-,True,-,True,-,True,-
506,-,-,False,-,-,-,False,-,False,-,False,-
507,-,-,True,-,-,-,True,-,True,-,True,-
508,-,-,True,-,-,-,True,-,True,-,False,-
509,-,-,True,-,-,-,True,-,True,-,True,-
510,-,-,False,-,-,-,False,-,True,-,True,-
511,-,-,False,-,-,-,True,-,False,-,False,-
512,-,-,False,-,-,-,True,-,True,-,True,-
513,-,-,False,-,-,-,True,-,False,-,False,-
514,-,-,False,-,-,-,True,-,False,-,False,-
515,-,-,True,-,-,-,True,-,True,-,True,-
516,-,-,False,-,-,-,True,-,True,-,False,-
517,-,-,False,-,-,-,True,-,True,-,True,-
518,-,-,False,-,-,-,True,-,False,-,False,-
519,-,-,False,-,-,-,True,-,True,-,True,-
520,-,-,False,-,-,-,True,-,True,-,True,-
521,-,-,False,-,-,-,True,-,True,-,True,-
522,-,-,True,-,-,-,True,-,True,-,True,-
523,-,-,False,-,-,-,True,-,True,-,True,-
524,-,-,False,-,-,-,True,-,True,-,False,-
525,-,-,True,-,-,-,True,-,True,-,True,-
526,-,-,False,-,-,-,True,-,True,-,True,-
527,-,-,True,-,-,-,True,-,True,-,True,-
528,-,-,False,-,-,-,True,-,True,-,True,-
529,-,-,False,-,-,-,True,-,False,-,False,-
530,-,-,False,-,-,-,True,-,True,-,True,-
531,-,-,False,-,-,-,True,-,True,-,True,-
532,-,-,False,-,-,-,True,-,True,-,True,-
533,-,-,False,-,-,-,True,-,True,-,True,-
534,-,-,False,-,-,-,True,-,True,-,True,-
535,-,-,False,-,-,-,True,-,True,-,True,-
536,-,-,False,-,-,-,True,-,True,-,True,-
537,-,-,False,-,-,-,True,-,True,-,True,-
