101,True,-,-,-,-,-,-,-,-,-,False,-
102,True,-,-,-,-,-,-,-,-,-,True,-
103,True,-,-,-,-,-,-,-,-,-,True,-
104,False,-,-,-,-,-,-,-,-,-,False,-
105,True,-,-,-,-,-,-,-,-,-,True,-
106,False,-,-,-,-,-,-,-,-,-,True,-
107,True,-,-,-,-,-,-,-,-,-,True,-
108,False,-,-,-,-,-,-,-,-,-,True,-
109,True,-,-,-,-,-,-,-,-,-,True,-
110,False,-,-,-,-,-,-,-,-,-,True,-
111,True,-,-,-,-,-,-,-,-,-,True,-
112,True,-,-,-,-,-,-,-,-,-,True,-
113,True,-,-,-,-,-,-,-,-,-,True,-
114,False,-,-,-,-,-,-,-,-,-,True,-
115,True,-,-,-,-,-,-,-,-,-,True,-
116,False,-,-,-,-,-,-,-,-,-,True,-
117,True,-,-,-,-,-,-,-,-,-,True,-
118,False,-,-,-,-,-,-,-,-,-,True,-
119,True,-,-,-,-,-,-,-,-,-,True,-
120,True,-,-,-,-,-,-,-,-,-,True,-
121,True,-,-,-,-,-,-,-,-,-,True,-
122,True,-,-,-,-,-,-,-,-,-,True,-
123,True,-,-,-,-,-,-,-,-,-,True,-
124,True,-,-,-,-,-,-,-,-,-,True,-
125,True,-,-,-,-,-,-,-,-,-,True,-
126,False,-,-,-,-,-,-,-,-,-,False,-
127,True,-,-,-,-,-,-,-,-,-,True,-
128,False,-,-,-,-,-,-,-,-,-,True,-
129,True,-,-,-,-,-,-,-,-,-,True,-
130,False,-,-,-,-,-,-,-,-,-,False,-
131,True,-,-,-,-,-,-,-,-,-,True,-
132,False,-,-,-,-,-,-,-,-,-,True,-
133,True,-,-,-,-,-,-,-,-,-,True,-
134,False,-,-,-,-,-,-,-,-,-,True,-
135,True,-,-,-,-,-,-,-,-,-,True,-
136,False,-,-,-,-,-,-,-,-,-,False,-
137,True,-,-,-,-,-,-,-,-,-,True,-
138,True,-,-,-,-,-,-,-,-,-,True,-
139,True,-,-,-,-,-,-,-,-,-,True,-
140,False,-,-,-,-,-,-,-,-,-,False,-
141,True,-,-,-,-,-,-,-,-,-,True,-
142,True,-,-,-,-,-,-,-,-,-,True,-
143,True,-,-,-,-,-,-,-,-,-,True,-
144,False,-,-,-,-,-,-,-,-,-,False,-
145,True,-,-,-,-,-,-,-,-,-,True,-
146,False,-,-,-,-,-,-,-,-,-,False,-
147,True,-,-,-,-,-,-,-,-,-,True,-
148,True,-,-,-,-,-,-,-,-,-,True,-
149,True,-,-,-,-,-,-,-,-,-,True,-
150,False,-,-,-,-,-,-,-,-,-,False,-
151,True,-,-,-,-,-,-,-,-,-,True,-
152,True,-,-,-,-,-,-,-,-,-,False,-
153,True,-,-,-,-,-,-,-,-,-,True,-
154,True,-,-,-,-,-,-,-,-,-,False,-
155,True,-,-,-,-,-,-,-,-,-,False,-
156,True,-,-,-,-,-,-,-,-,-,False,-
157,True,-,-,-,-,-,-,-,-,-,True,-
158,False,-,-,-,-,-,-,-,-,-,False,-
159,True,-,-,-,-,-,-,-,-,-,False,-
160,False,-,-,-,-,-,-,-,-,-,True,-
161,True,-,-,-,-,-,-,-,-,-,True,-
162,False,-,-,-,-,-,-,-,-,-,False,-
163,True,-,-,-,-,-,-,-,-,-,True,-
164,False,-,-,-,-,-,-,-,-,-,False,-
165,True,-,-,-,-,-,-,-,-,-,True,-
166,True,-,-,-,-,-,-,-,-,-,False,-
167,True,-,-,-,-,-,-,-,-,-,True,-
168,True,-,-,-,-,-,-,-,-,-,False,-
169,True,-,-,-,-,-,-,-,-,-,True,-
170,False,-,-,-,-,-,-,-,-,-,False,-
171,True,-,-,-,-,-,-,-,-,-,True,-
172,False,-,-,-,-,-,-,-,-,-,False,-
173,True,-,-,-,-,-,-,-,-,-,True,-
174,False,-,-,-,-,-,-,-,-,-,False,-
175,True,-,-,-,-,-,-,-,-,-,True,-
176,False,-,-,-,-,-,-,-,-,-,False,-
177,False,-,-,-,-,-,-,-,-,-,False,-
178,True,-,-,-,-,-,-,-,-,-,False,-
179,True,-,-,-,-,-,-,-,-,-,True,-
180,True,-,-,-,-,-,-,-,-,-,False,-
181,True,-,-,-,-,-,-,-,-,-,False,-
182,False,-,-,-,-,-,-,-,-,-,False,-
183,True,-,-,-,-,-,-,-,-,-,False,-
184,False,-,-,-,-,-,-,-,-,-,False,-
185,True,-,-,-,-,-,-,-,-,-,True,-
186,False,-,-,-,-,-,-,-,-,-,False,-
187,True,-,-,-,-,-,-,-,-,-,True,-
188,True,-,-,-,-,-,-,-,-,-,False,-
189,True,-,-,-,-,-,-,-,-,-,False,-
190,False,-,-,-,-,-,-,-,-,-,False,-
191,True,-,-,-,-,-,-,-,-,-,False,-
192,False,-,-,-,-,-,-,-,-,-,False,-
193,True,-,-,-,-,-,-,-,-,-,False,-
194,True,-,-,-,-,-,-,-,-,-,True,-
195,True,-,-,-,-,-,-,-,-,-,False,-
196,True,-,-,-,-,-,-,-,-,-,False,-
197,True,-,-,-,-,-,-,-,-,-,False,-
198,False,-,-,-,-,-,-,-,-,-,False,-
199,True,-,-,-,-,-,-,-,-,-,False,-
200,True,-,-,-,-,-,-,-,-,-,False,-
201,True,-,-,-,-,-,-,-,-,-,False,-
202,True,-,-,-,-,-,-,-,-,-,False,-
203,True,-,-,-,-,-,-,-,-,-,False,-
204,False,-,-,-,-,-,-,-,-,-,False,-
205,True,-,-,-,-,-,-,-,-,-,False,-
206,True,-,-,-,-,-,-,-,-,-,False,-
207,True,-,-,-,-,-,-,-,-,-,False,-
208,False,-,-,-,-,-,-,-,-,-,False,-
209,True,-,-,-,-,-,-,-,-,-,False,-
210,True,-,-,-,-,-,-,-,-,-,False,-
211,True,-,-,-,-,-,-,-,-,-,False,-
212,False,-,-,-,-,-,-,-,-,-,False,-
213,True,-,-,-,-,-,-,-,-,-,False,-
214,True,-,-,-,-,-,-,-,-,-,False,-
215,True,-,-,-,-,-,-,-,-,-,False,-
216,True,-,-,-,-,-,-,-,-,-,False,-
217,True,-,-,-,-,-,-,-,-,-,False,-
218,True,-,-,-,-,-,-,-,-,-,False,-
219,True,-,-,-,-,-,-,-,-,-,False,-
220,True,-,-,-,-,-,-,-,-,-,False,-
221,True,-,-,-,-,-,-,-,-,-,False,-
222,True,-,-,-,-,-,-,-,-,-,False,-
223,True,-,-,-,-,-,-,-,-,-,False,-
224,True,-,-,-,-,-,-,-,-,-,False,-
225,True,-,-,-,-,-,-,-,-,-,False,-
226,True,-,-,-,-,-,-,-,-,-,False,-
227,True,-,-,-,-,-,-,-,-,-,False,-
228,True,-,-,-,-,-,-,-,-,-,False,-
229,True,-,-,-,-,-,-,-,-,-,False,-
230,True,-,-,-,-,-,-,-,-,-,False,-
231,True,-,-,-,-,-,-,-,-,-,False,-
232,True,-,-,-,-,-,-,-,-,-,False,-
233,True,-,-,-,-,-,-,-,-,-,False,-
234,True,-,-,-,-,-,-,-,-,-,False,-
235,True,-,-,-,-,-,-,-,-,-,False,-
236,True,-,-,-,-,-,-,-,-,-,False,-
237,True,-,-,-,-,-,-,-,-,-,False,-
238,True,-,-,-,-,-,-,-,-,-,False,-
239,True,-,-,-,-,-,-,-,-,-,False,-
240,True,-,-,-,-,-,-,-,-,-,False,-
241,True,-,-,-,-,-,-,-,-,-,False,-
242,True,-,-,-,-,-,-,-,-,-,False,-
243,True,-,-,-,-,-,-,-,-,-,False,-
244,True,-,-,-,-,-,-,-,-,-,False,-
245,True,-,-,-,-,-,-,-,-,-,False,-
246,True,-,-,-,-,-,-,-,-,-,False,-
247,True,-,-,-,-,-,-,-,-,-,False,-
248,True,-,-,-,-,-,-,-,-,-,False,-
249,True,-,-,-,-,-,-,-,-,-,False,-
250,True,-,-,-,-,-,-,-,-,-,False,-
251,True,-,-,-,-,-,-,-,-,-,False,-
252,False,-,-,-,-,-,-,-,-,-,False,-
253,False,-,-,-,-,-,-,-,-,-,False,-
254,False,-,-,-,-,-,-,-,-,-,False,-
255,False,-,-,-,-,-,-,-,-,-,False,-
256,False,-,-,-,-,-,-,-,-,-,False,-
257,True,-,-,-,-,-,-,-,-,-,False,-
258,True,-,-,-,-,-,-,-,-,-,True,-
259,True,-,-,-,-,-,-,-,-,-,False,-
260,True,-,-,-,-,-,-,-,-,-,True,-
261,True,-,-,-,-,-,-,-,-,-,False,-
262,False,-,-,-,-,-,-,-,-,-,True,-
263,True,-,-,-,-,-,-,-,-,-,True,-
264,False,-,-,-,-,-,-,-,-,-,False,-
265,True,-,-,-,-,-,-,-,-,-,True,-
266,True,-,-,-,-,-,-,-,-,-,True,-
267,True,-,-,-,-,-,-,-,-,-,True,-
268,True,-,-,-,-,-,-,-,-,-,False,-
269,True,-,-,-,-,-,-,-,-,-,True,-
270,True,-,-,-,-,-,-,-,-,-,False,-
271,True,-,-,-,-,-,-,-,-,-,True,-
272,True,-,-,-,-,-,-,-,-,-,True,-
273,True,-,-,-,-,-,-,-,-,-,True,-
274,True,-,-,-,-,-,-,-,-,-,True,-
275,True,-,-,-,-,-,-,-,-,-,True,-
276,False,-,-,-,-,-,-,-,-,-,True,-
277,True,-,-,-,-,-,-,-,-,-,True,-
278,True,-,-,-,-,-,-,-,-,-,False,-
279,True,-,-,-,-,-,-,-,-,-,True,-
280,True,-,-,-,-,-,-,-,-,-,True,-
281,True,-,-,-,-,-,-,-,-,-,True,-
282,True,-,-,-,-,-,-,-,-,-,False,-
283,True,-,-,-,-,-,-,-,-,-,True,-
284,True,-,-,-,-,-,-,-,-,-,False,-
285,True,-,-,-,-,-,-,-,-,-,True,-
286,False,-,-,-,-,-,-,-,-,-,False,-
287,True,-,-,-,-,-,-,-,-,-,True,-
288,True,-,-,-,-,-,-,-,-,-,True,-
289,True,-,-,-,-,-,-,-,-,-,True,-
290,False,-,-,-,-,-,-,-,-,-,False,-
291,True,-,-,-,-,-,-,-,-,-,True,-
292,False,-,-,-,-,-,-,-,-,-,True,-
293,True,-,-,-,-,-,-,-,-,-,True,-
294,False,-,-,-,-,-,-,-,-,-,False,-
295,True,-,-,-,-,-,-,-,-,-,True,-
296,True,-,-,-,-,-,-,-,-,-,False,-
297,True,-,-,-,-,-,-,-,-,-,True,-
298,False,-,-,-,-,-,-,-,-,-,False,-
299,True,-,-,-,-,-,-,-,-,-,True,-
300,True,-,-,-,-,-,-,-,-,-,True,-
301,True,-,-,-,-,-,-,-,-,-,True,-
302,True,-,-,-,-,-,-,-,-,-,True,-
303,True,-,-,-,-,-,-,-,-,-,True,-
304,False,-,-,-,-,-,-,-,-,-,False,-
305,True,-,-,-,-,-,-,-,-,-,True,-
306,False,-,-,-,-,-,-,-,-,-,True,-
307,True,-,-,-,-,-,-,-,-,-,True,-
308,False,-,-,-,-,-,-,-,-,-,False,-
309,True,-,-,-,-,-,-,-,-,-,True,-
310,True,-,-,-,-,-,-,-,-,-,False,-
311,True,-,-,-,-,-,-,-,-,-,True,-
312,True,-,-,-,-,-,-,-,-,-,True,-
313,True,-,-,-,-,-,-,-,-,-,True,-
314,True,-,-,-,-,-,-,-,-,-,True,-
315,True,-,-,-,-,-,-,-,-,-,True,-
316,False,-,-,-,-,-,-,-,-,-,False,-
317,False,-,-,-,-,-,-,-,-,-,True,-
318,True,-,-,-,-,-,-,-,-,-,False,-
319,True,-,-,-,-,-,-,-,-,-,True,-
320,True,-,-,-,-,-,-,-,-,-,True,-
321,True,-,-,-,-,-,-,-,-,-,True,-
322,True,-,-,-,-,-,-,-,-,-,False,-
323,True,-,-,-,-,-,-,-,-,-,True,-
324,True,-,-,-,-,-,-,-,-,-,True,-
325,True,-,-,-,-,-,-,-,-,-,True,-
326,True,-,-,-,-,-,-,-,-,-,True,-
327,True,-,-,-,-,-,-,-,-,-,True,-
328,False,-,-,-,-,-,-,-,-,-,False,-
329,True,-,-,-,-,-,-,-,-,-,True,-
330,True,-,-,-,-,-,-,-,-,-,False,-
331,True,-,-,-,-,-,-,-,-,-,True,-
332,True,-,-,-,-,-,-,-,-,-,False,-
333,True,-,-,-,-,-,-,-,-,-,True,-
334,True,-,-,-,-,-,-,-,-,-,False,-
335,True,-,-,-,-,-,-,-,-,-,True,-
336,True,-,-,-,-,-,-,-,-,-,True,-
337,True,-,-,-,-,-,-,-,-,-,True,-
338,True,-,-,-,-,-,-,-,-,-,True,-
339,True,-,-,-,-,-,-,-,-,-,True,-
340,False,-,-,-,-,-,-,-,-,-,False,-
341,True,-,-,-,-,-,-,-,-,-,True,-
342,True,-,-,-,-,-,-,-,-,-,False,-
343,True,-,-,-,-,-,-,-,-,-,True,-
344,False,-,-,-,-,-,-,-,-,-,False,-
345,True,-,-,-,-,-,-,-,-,-,True,-
346,True,-,-,-,-,-,-,-,-,-,False,-
347,True,-,-,-,-,-,-,-,-,-,True,-
348,True,-,-,-,-,-,-,-,-,-,False,-
349,True,-,-,-,-,-,-,-,-,-,True,-
350,True,-,-,-,-,-,-,-,-,-,False,-
351,True,-,-,-,-,-,-,-,-,-,True,-
352,True,-,-,-,-,-,-,-,-,-,False,-
353,True,-,-,-,-,-,-,-,-,-,True,-
354,True,-,-,-,-,-,-,-,-,-,False,-
355,True,-,-,-,-,-,-,-,-,-,True,-
356,True,-,-,-,-,-,-,-,-,-,False,-
357,True,-,-,-,-,-,-,-,-,-,True,-
358,True,-,-,-,-,-,-,-,-,-,True,-
359,True,-,-,-,-,-,-,-,-,-,True,-
360,True,-,-,-,-,-,-,-,-,-,False,-
361,True,-,-,-,-,-,-,-,-,-,False,-
362,True,-,-,-,-,-,-,-,-,-,False,-
363,True,-,-,-,-,-,-,-,-,-,False,-
364,True,-,-,-,-,-,-,-,-,-,False,-
365,True,-,-,-,-,-,-,-,-,-,False,-
366,True,-,-,-,-,-,-,-,-,-,False,-
367,True,-,-,-,-,-,-,-,-,-,False,-
368,True,-,-,-,-,-,-,-,-,-,False,-
369,True,-,-,-,-,-,-,-,-,-,False,-
370,True,-,-,-,-,-,-,-,-,-,False,-
371,True,-,-,-,-,-,-,-,-,-,False,-
372,False,-,-,-,-,-,-,-,-,-,False,-
373,True,-,-,-,-,-,-,-,-,-,False,-
374,False,-,-,-,-,-,-,-,-,-,False,-
375,False,-,-,-,-,-,-,-,-,-,False,-
376,True,-,-,-,-,-,-,-,-,-,False,-
377,False,-,-,-,-,-,-,-,-,-,False,-
378,False,-,-,-,-,-,-,-,-,-,True,-
379,False,-,-,-,-,-,-,-,-,-,True,-
380,False,-,-,-,-,-,-,-,-,-,False,-
381,True,-,-,-,-,-,-,-,-,-,True,-
382,False,-,-,-,-,-,-,-,-,-,False,-
383,True,-,-,-,-,-,-,-,-,-,True,-
384,False,-,-,-,-,-,-,-,-,-,False,-
385,True,-,-,-,-,-,-,-,-,-,True,-
386,False,-,-,-,-,-,-,-,-,-,False,-
387,True,-,-,-,-,-,-,-,-,-,True,-
388,False,-,-,-,-,-,-,-,-,-,False,-
389,True,-,-,-,-,-,-,-,-,-,True,-
390,False,-,-,-,-,-,-,-,-,-,False,-
391,True,-,-,-,-,-,-,-,-,-,True,-
392,False,-,-,-,-,-,-,-,-,-,False,-
393,False,-,-,-,-,-,-,-,-,-,True,-
394,True,-,-,-,-,-,-,-,-,-,True,-
395,False,-,-,-,-,-,-,-,-,-,True,-
396,True,-,-,-,-,-,-,-,-,-,True,-
397,False,-,-,-,-,-,-,-,-,-,True,-
398,False,-,-,-,-,-,-,-,-,-,True,-
399,False,-,-,-,-,-,-,-,-,-,True,-
400,False,-,-,-,-,-,-,-,-,-,True,-
401,False,-,-,-,-,-,-,-,-,-,True,-
402,True,-,-,-,-,-,-,-,-,-,False,-
403,True,-,-,-,-,-,-,-,-,-,True,-
404,False,-,-,-,-,-,-,-,-,-,False,-
405,True,-,-,-,-,-,-,-,-,-,True,-
406,True,-,-,-,-,-,-,-,-,-,False,-
407,True,-,-,-,-,-,-,-,-,-,True,-
408,False,-,-,-,-,-,-,-,-,-,True,-
409,True,-,-,-,-,-,-,-,-,-,True,-
410,True,-,-,-,-,-,-,-,-,-,False,-
411,True,-,-,-,-,-,-,-,-,-,True,-
412,True,-,-,-,-,-,-,-,-,-,False,-
413,True,-,-,-,-,-,-,-,-,-,False,-
414,False,-,-,-,-,-,-,-,-,-,False,-
415,True,-,-,-,-,-,-,-,-,-,False,-
416,False,-,-,-,-,-,-,-,-,-,False,-
417,True,-,-,-,-,-,-,-,-,-,False,-
418,False,-,-,-,-,-,-,-,-,-,False,-
419,False,-,-,-,-,-,-,-,-,-,False,-
420,True,-,-,-,-,-,-,-,-,-,False,-
421,True,-,-,-,-,-,-,-,-,-,False,-
422,True,-,-,-,-,-,-,-,-,-,True,-
423,True,-,-,-,-,-,-,-,-,-,False,-
424,True,-,-,-,-,-,-,-,-,-,True,-
425,True,-,-,-,-,-,-,-,-,-,False,-
426,False,-,-,-,-,-,-,-,-,-,False,-
427,True,-,-,-,-,-,-,-,-,-,True,-
428,False,-,-,-,-,-,-,-,-,-,False,-
429,True,-,-,-,-,-,-,-,-,-,False,-
430,False,-,-,-,-,-,-,-,-,-,False,-
431,False,-,-,-,-,-,-,-,-,-,True,-
432,True,-,-,-,-,-,-,-,-,-,False,-
433,False,-,-,-,-,-,-,-,-,-,True,-
434,True,-,-,-,-,-,-,-,-,-,False,-
435,True,-,-,-,-,-,-,-,-,-,True,-
436,True,-,-,-,-,-,-,-,-,-,False,-
437,True,-,-,-,-,-,-,-,-,-,True,-
438,False,-,-,-,-,-,-,-,-,-,True,-
439,True,-,-,-,-,-,-,-,-,-,True,-
440,True,-,-,-,-,-,-,-,-,-,False,-
441,True,-,-,-,-,-,-,-,-,-,True,-
442,True,-,-,-,-,-,-,-,-,-,True,-
443,True,-,-,-,-,-,-,-,-,-,True,-
444,False,-,-,-,-,-,-,-,-,-,False,-
445,True,-,-,-,-,-,-,-,-,-,True,-
446,False,-,-,-,-,-,-,-,-,-,False,-
447,True,-,-,-,-,-,-,-,-,-,True,-
448,True,-,-,-,-,-,-,-,-,-,False,-
449,True,-,-,-,-,-,-,-,-,-,True,-
450,False,-,-,-,-,-,-,-,-,-,False,-
451,True,-,-,-,-,-,-,-,-,-,True,-
452,True,-,-,-,-,-,-,-,-,-,False,-
453,True,-,-,-,-,-,-,-,-,-,True,-
454,False,-,-,-,-,-,-,-,-,-,False,-
455,True,-,-,-,-,-,-,-,-,-,True,-
456,True,-,-,-,-,-,-,-,-,-,False,-
457,True,-,-,-,-,-,-,-,-,-,True,-
458,True,-,-,-,-,-,-,-,-,-,False,-
459,True,-,-,-,-,-,-,-,-,-,True,-
460,True,-,-,-,-,-,-,-,-,-,True,-
461,True,-,-,-,-,-,-,-,-,-,True,-
462,False,-,-,-,-,-,-,-,-,-,False,-
463,True,-,-,-,-,-,-,-,-,-,True,-
464,True,-,-,-,-,-,-,-,-,-,False,-
465,True,-,-,-,-,-,-,-,-,-,False,-
466,False,-,-,-,-,-,-,-,-,-,False,-
467,True,-,-,-,-,-,-,-,-,-,True,-
468,True,-,-,-,-,-,-,-,-,-,False,-
469,True,-,-,-,-,-,-,-,-,-,True,-
470,True,-,-,-,-,-,-,-,-,-,False,-
471,True,-,-,-,-,-,-,-,-,-,False,-
472,False,-,-,-,-,-,-,-,-,-,False,-
473,True,-,-,-,-,-,-,-,-,-,False,-
474,False,-,-,-,-,-,-,-,-,-,True,-
475,True,-,-,-,-,-,-,-,-,-,False,-
476,False,-,-,-,-,-,-,-,-,-,False,-
477,True,-,-,-,-,-,-,-,-,-,False,-
478,True,-,-,-,-,-,-,-,-,-,True,-
479,True,-,-,-,-,-,-,-,-,-,False,-
480,False,-,-,-,-,-,-,-,-,-,False,-
481,True,-,-,-,-,-,-,-,-,-,False,-
482,True,-,-,-,-,-,-,-,-,-,True,-
483,True,-,-,-,-,-,-,-,-,-,True,-
484,False,-,-,-,-,-,-,-,-,-,False,-
485,True,-,-,-,-,-,-,-,-,-,True,-
486,False,-,-,-,-,-,-,-,-,-,False,-
487,True,-,-,-,-,-,-,-,-,-,True,-
488,True,-,-,-,-,-,-,-,-,-,False,-
489,True,-,-,-,-,-,-,-,-,-,True,-
490,False,-,-,-,-,-,-,-,-,-,False,-
491,True,-,-,-,-,-,-,-,-,-,True,-
492,False,-,-,-,-,-,-,-,-,-,False,-
493,True,-,-,-,-,-,-,-,-,-,True,-
494,True,-,-,-,-,-,-,-,-,-,False,-
495,True,-,-,-,-,-,-,-,-,-,True,-
496,True,-,-,-,-,-,-,-,-,-,False,-
497,True,-,-,-,-,-,-,-,-,-,True,-
498,True,-,-,-,-,-,-,-,-,-,True,-
499,True,-,-,-,-,-,-,-,-,-,True,-
500,True,-,-,-,-,-,-,-,-,-,False,-
501,True,-,-,-,-,-,-,-,-,-,False,-
502,True,-,-,-,-,-,-,-,-,-,False,-
503,True,-,-,-,-,-,-,-,-,-,False,-
504,False,-,-,-,-,-,-,-,-,-,False,-
505,True,-,-,-,-,-,-,-,-,-,False,-
506,True,-,-,-,-,-,-,-,-,-,False,-
507,True,-,-,-,-,-,-,-,-,-,False,-
508,True,-,-,-,-,-,-,-,-,-,False,-
509,True,-,-,-,-,-,-,-,-,-,False,-
510,False,-,-,-,-,-,-,-,-,-,False,-
511,True,-,-,-,-,-,-,-,-,-,False,-
512,True,-,-,-,-,-,-,-,-,-,False,-
513,True,-,-,-,-,-,-,-,-,-,False,-
514,False,-,-,-,-,-,-,-,-,-,False,-
515,False,-,-,-,-,-,-,-,-,-,False,-
516,False,-,-,-,-,-,-,-,-,-,False,-
517,False,-,-,-,-,-,-,-,-,-,False,-
518,True,-,-,-,-,-,-,-,-,-,False,-
519,True,-,-,-,-,-,-,-,-,-,False,-
520,True,-,-,-,-,-,-,-,-,-,True,-
521,True,-,-,-,-,-,-,-,-,-,False,-
522,True,-,-,-,-,-,-,-,-,-,False,-
523,True,-,-,-,-,-,-,-,-,-,False,-
524,False,-,-,-,-,-,-,-,-,-,False,-
525,True,-,-,-,-,-,-,-,-,-,False,-
526,False,-,-,-,-,-,-,-,-,-,False,-
527,True,-,-,-,-,-,-,-,-,-,True,-
528,False,-,-,-,-,-,-,-,-,-,False,-
529,True,-,-,-,-,-,-,-,-,-,True,-
530,True,-,-,-,-,-,-,-,-,-,True,-
531,True,-,-,-,-,-,-,-,-,-,True,-
532,True,-,-,-,-,-,-,-,-,-,False,-
533,True,-,-,-,-,-,-,-,-,-,True,-
534,True,-,-,-,-,-,-,-,-,-,False,-
535,True,-,-,-,-,-,-,-,-,-,True,-
536,True,-,-,-,-,-,-,-,-,-,False,-
537,True,-,-,-,-,-,-,-,-,-,True,-
