68,False,False,False,-,True,False,True,False,-,False,False,False
69,False,False,False,-,True,False,True,False,-,False,False,False
70,False,False,False,-,True,False,True,False,-,False,False,False
71,False,False,False,-,True,False,True,False,-,False,False,False
72,False,False,False,-,True,False,True,False,-,False,False,False
73,False,False,False,-,True,False,True,False,-,False,False,False
74,False,False,False,-,True,False,True,False,-,False,False,False
75,False,False,False,-,True,False,True,False,-,False,False,False
76,False,False,False,-,True,False,True,False,-,False,False,False
77,False,False,False,-,True,False,True,False,-,False,False,False
78,False,False,False,-,True,False,True,False,-,False,False,False
79,False,False,False,-,True,False,True,False,-,False,False,False
80,False,False,False,-,True,False,True,False,-,False,False,False
81,False,False,False,-,True,False,True,False,-,False,False,False
82,False,False,False,-,True,False,True,False,-,False,False,False
83,False,False,False,-,True,False,True,False,-,False,False,False
84,False,False,False,-,True,False,True,False,-,False,False,False
85,False,False,False,-,True,False,True,False,-,False,False,False
86,False,False,False,-,True,False,True,False,-,False,False,False
87,False,False,False,-,True,False,True,False,-,False,False,False
88,False,False,False,-,True,False,True,False,-,False,False,False
89,False,False,False,-,True,False,True,False,-,False,False,False
90,False,False,False,-,True,False,True,False,-,False,False,False
91,False,False,False,-,True,False,True,False,-,False,False,False
92,False,False,False,-,True,False,True,False,-,False,False,False
93,False,False,False,-,True,False,True,False,-,False,False,False
94,False,False,False,-,True,False,True,False,-,False,False,False
95,False,False,False,-,True,False,True,False,-,False,False,False
96,False,False,False,-,True,False,False,False,-,False,False,False
97,False,False,False,-,True,False,True,False,-,False,False,False
98,False,False,False,-,True,False,True,False,-,False,False,False
99,False,False,False,-,True,False,True,False,-,False,False,False
100,False,False,False,-,True,False,True,False,-,False,False,False
101,False,False,False,-,True,False,True,False,-,False,False,False
102,False,False,False,-,True,False,True,False,-,False,False,False
103,False,False,False,-,True,False,True,False,-,False,False,False
104,False,False,False,-,True,False,True,False,-,False,False,False
105,False,False,False,-,True,False,True,False,-,False,False,False
106,False,False,False,-,True,False,True,False,-,False,False,False
107,False,False,False,-,True,False,True,False,-,False,False,False
108,False,False,False,-,True,False,False,False,-,False,False,False
109,False,False,False,-,True,False,True,False,-,False,False,False
110,False,False,False,-,True,False,True,False,-,False,False,False
111,False,False,False,-,True,False,True,False,-,False,False,False
112,False,False,False,-,True,False,True,False,-,False,False,False
113,False,False,False,-,True,False,True,False,-,False,False,False
114,False,False,False,-,True,False,True,False,-,False,False,False
115,False,False,False,-,True,False,True,False,-,False,False,False
116,False,False,False,-,True,False,True,False,-,False,False,False
117,False,False,False,-,True,False,True,False,-,False,False,False
118,False,False,False,-,True,False,True,False,-,False,False,False
119,False,False,False,-,True,False,True,False,-,False,False,False
120,False,False,False,-,True,False,True,False,-,False,False,False
121,False,False,False,-,True,False,True,False,-,False,False,False
122,False,False,False,-,True,False,True,False,-,False,False,False
123,False,False,False,-,True,False,True,False,-,False,False,False
124,False,False,False,-,True,False,True,False,-,False,False,False
125,False,False,False,-,True,False,True,False,-,False,False,False
126,False,False,False,-,True,False,True,False,-,False,False,False
127,False,False,False,-,True,False,True,False,-,False,False,False
128,False,False,False,-,False,False,False,False,-,False,False,False
129,False,False,False,-,True,False,True,False,-,False,False,False
130,False,False,False,-,True,False,True,False,-,False,False,False
131,False,False,False,-,True,False,True,False,-,False,False,False
132,False,False,False,-,True,False,True,False,-,False,False,False
133,False,False,False,-,True,False,True,False,-,False,False,False
134,False,False,False,-,True,False,True,False,-,False,False,False
135,False,False,False,-,True,False,True,False,-,False,False,False
136,False,False,False,-,True,False,True,False,-,False,False,False
137,False,False,False,-,True,False,True,False,-,False,False,False
138,False,False,False,-,True,False,True,False,-,False,False,False
139,False,False,False,-,True,False,True,False,-,False,False,False
140,False,False,False,-,True,False,False,False,-,False,False,False
141,False,False,False,-,True,False,True,False,-,False,False,False
142,False,False,False,-,True,False,True,False,-,False,False,False
143,False,False,False,-,True,False,True,False,-,False,False,False
144,False,False,False,-,True,False,True,False,-,False,False,False
145,False,False,False,-,True,False,True,False,-,False,False,False
146,False,False,False,-,True,False,False,False,-,False,False,False
147,False,False,False,-,True,False,True,False,-,False,False,False
148,False,False,False,-,True,False,True,False,-,False,False,False
149,False,False,False,-,True,False,True,False,-,False,False,False
150,False,False,False,-,True,False,True,False,-,False,False,False
151,False,False,False,-,True,False,True,False,-,False,False,False
152,False,False,False,-,True,False,True,False,-,False,False,False
153,False,False,False,-,True,False,True,False,-,False,False,False
154,False,False,False,-,True,False,False,False,-,False,False,False
155,False,False,False,-,True,False,True,False,-,False,False,False
156,False,False,False,-,True,False,True,False,-,False,False,False
157,False,False,False,-,True,False,True,False,-,False,False,False
158,False,False,False,-,True,False,True,False,-,False,False,False
159,False,False,False,-,True,False,True,False,-,False,False,False
160,False,False,False,-,True,False,True,False,-,False,False,False
161,False,False,False,-,True,False,True,False,-,False,False,False
162,False,False,False,-,True,False,True,False,-,False,False,False
163,False,False,False,-,True,False,True,False,-,False,False,False
164,False,False,False,-,True,False,True,False,-,False,False,False
165,False,False,False,-,True,False,True,False,-,False,False,False
166,False,False,False,-,True,False,True,False,-,False,False,False
167,False,False,False,-,True,False,True,False,-,False,False,False
168,False,False,False,-,True,False,True,False,-,False,False,False
169,False,False,False,-,True,False,True,False,-,False,False,False
170,False,False,False,-,True,False,True,False,-,False,False,False
171,False,False,False,-,True,False,True,False,-,False,False,False
172,False,False,False,-,True,False,True,False,-,False,False,False
173,False,False,False,-,True,False,True,False,-,False,False,False
174,False,False,False,-,True,False,True,False,-,False,False,False
175,False,False,False,-,True,False,True,False,-,False,False,False
176,False,False,False,-,True,False,True,False,-,False,False,False
177,False,False,False,-,True,False,True,False,-,False,False,False
178,False,False,False,-,True,False,True,False,-,False,False,False
179,False,False,False,-,True,False,True,False,-,False,False,False
180,False,False,False,-,True,False,True,False,-,False,False,False
181,False,False,False,-,True,False,True,False,-,False,False,False
182,False,False,False,-,True,False,True,False,-,False,False,False
183,False,False,False,-,True,False,True,False,-,False,False,False
184,False,False,False,-,True,False,True,False,-,False,False,False
185,False,False,False,-,True,False,True,False,-,False,False,False
186,False,False,False,-,True,False,True,False,-,False,False,False
187,False,False,False,-,True,False,True,False,-,False,False,False
188,False,False,False,-,True,False,True,False,-,False,False,False
189,False,False,False,-,True,False,True,False,-,False,False,False
190,False,False,False,-,True,False,True,False,-,False,False,True
191,False,False,False,-,True,False,True,False,-,False,False,False
192,False,False,False,-,True,False,True,False,-,False,False,False
193,False,False,False,-,True,False,True,False,-,False,False,False
194,False,False,False,-,True,False,True,False,-,False,False,False
195,False,False,False,-,True,False,True,False,-,False,False,False
196,False,False,False,-,True,False,True,False,-,False,False,False
197,True,False,False,-,True,False,True,False,-,False,False,False
198,False,False,False,-,True,False,True,False,-,False,False,False
199,True,False,False,-,True,False,True,False,-,False,False,False
200,False,False,False,-,True,False,True,False,-,False,False,True
201,True,False,False,-,True,False,True,False,-,False,False,False
202,False,False,False,-,True,False,False,False,-,False,False,True
203,True,False,False,-,True,False,True,False,-,False,False,False
204,True,False,False,-,True,False,True,False,-,False,False,True
205,True,False,False,-,True,False,True,False,-,False,False,False
206,True,False,False,-,True,False,True,False,-,False,False,False
207,True,False,False,-,True,False,True,False,-,False,False,False
208,False,False,False,-,True,False,True,False,-,False,False,False
209,True,False,False,-,True,False,True,False,-,False,False,False
210,True,False,False,-,True,False,True,False,-,False,False,False
211,True,False,False,-,True,False,True,False,-,False,False,False
212,True,False,False,-,True,False,True,False,-,False,False,True
213,True,False,False,-,True,False,True,False,-,False,False,False
214,True,False,False,-,True,False,True,False,-,False,False,False
215,True,False,False,-,True,False,True,False,-,False,False,False
216,True,False,False,-,True,False,True,False,-,False,False,False
217,True,False,False,-,True,False,True,False,-,False,False,False
218,True,False,False,-,True,False,True,False,-,False,False,False
219,True,False,False,-,True,False,True,False,-,False,False,False
220,True,False,False,-,True,False,True,False,-,False,False,False
221,True,False,False,-,True,False,True,False,-,False,False,False
222,True,False,False,-,True,False,True,False,-,False,False,False
223,True,False,False,-,True,False,True,False,-,False,False,False
224,True,False,False,-,True,False,True,False,-,False,False,True
225,True,False,False,-,True,False,True,False,-,False,False,False
226,True,False,False,-,True,False,True,False,-,False,False,True
227,True,False,False,-,True,False,True,False,-,False,False,False
228,True,False,False,-,True,False,True,False,-,False,False,True
229,True,False,False,-,True,False,True,False,-,False,False,False
230,True,False,False,-,True,False,True,False,-,False,False,True
231,True,False,False,-,True,False,True,False,-,False,False,False
232,True,False,False,-,True,False,True,False,-,False,False,True
233,True,False,False,-,True,False,True,False,-,False,False,False
234,True,False,False,-,True,False,True,False,-,False,False,False
235,True,False,False,-,True,False,True,False,-,False,False,False
236,True,False,False,-,True,False,True,False,-,False,False,True
237,True,False,False,-,True,False,True,False,-,False,False,True
238,True,False,False,-,True,False,True,False,-,False,False,True
239,True,False,False,-,True,False,True,False,-,False,False,True
240,True,False,False,-,True,False,True,False,-,False,False,True
241,True,False,False,-,True,False,True,False,-,False,False,True
242,True,False,False,-,True,False,True,False,-,False,False,True
243,True,False,False,-,True,False,True,False,-,False,False,True
244,True,False,False,-,True,False,True,False,-,False,False,False
245,True,False,False,-,True,False,True,False,-,False,False,True
246,True,False,False,-,True,False,True,False,-,False,False,False
247,True,False,False,-,True,False,True,False,-,False,False,False
248,True,False,False,-,True,False,True,False,-,False,False,True
249,True,False,False,-,True,False,True,False,-,False,False,False
250,True,False,False,-,True,False,True,True,-,False,False,True
251,True,False,False,-,True,False,True,False,-,False,False,False
252,True,False,False,-,True,False,True,True,-,False,False,True
253,True,False,False,-,True,False,True,False,-,False,False,False
254,True,False,False,-,True,False,True,False,-,False,False,True
255,True,False,False,-,True,False,True,False,-,False,False,False
256,True,False,False,-,True,False,True,False,-,False,False,True
257,True,False,False,-,True,False,True,False,-,False,False,False
258,True,False,False,-,True,False,True,False,-,False,False,True
259,True,False,False,-,True,False,True,False,-,False,False,True
260,True,False,False,-,True,False,True,False,-,False,False,True
261,True,False,False,-,True,False,True,False,-,False,False,True
262,True,False,False,-,True,False,True,False,-,False,False,True
263,True,False,False,-,True,False,True,False,-,False,False,True
264,True,False,False,-,True,False,True,False,-,False,False,True
265,True,False,False,-,True,False,True,False,-,False,False,True
266,True,False,False,-,True,False,True,False,-,False,False,True
267,True,False,False,-,True,False,True,False,-,False,False,True
268,True,False,False,-,True,False,True,False,-,False,False,True
269,True,False,False,-,True,False,True,False,-,False,False,True
270,True,False,False,-,True,False,True,False,-,False,False,True
271,True,False,False,-,True,False,True,False,-,False,False,False
272,True,False,False,-,True,False,True,False,-,False,False,True
273,True,False,False,-,True,False,True,False,-,False,False,False
274,True,False,False,-,True,False,True,False,-,False,False,True
275,True,False,False,-,True,False,True,False,-,False,False,False
276,True,False,False,-,True,False,True,True,-,False,False,True
277,True,False,False,-,True,False,True,False,-,False,False,False
278,True,False,False,-,True,False,True,False,-,False,False,True
279,True,False,False,-,False,False,True,False,-,False,False,False
280,True,False,False,-,True,False,True,False,-,False,False,True
281,True,False,False,-,False,False,True,False,-,False,False,False
282,True,False,False,-,True,False,True,False,-,False,False,True
283,True,False,False,-,False,False,True,False,-,False,False,True
284,True,False,False,-,True,False,True,False,-,False,False,True
285,True,False,False,-,False,False,True,False,-,False,False,True
286,True,False,False,-,True,False,True,False,-,False,False,True
287,True,False,False,-,False,False,True,False,-,False,False,True
288,True,False,False,-,True,False,True,False,-,False,False,True
289,True,False,False,-,False,False,True,False,-,False,False,True
290,True,False,False,-,True,False,True,False,-,False,False,True
291,True,False,False,-,False,False,True,False,-,False,False,True
292,True,False,False,-,True,False,True,False,-,False,False,True
293,True,False,False,-,False,False,True,False,-,False,False,True
294,True,False,False,-,True,False,True,False,-,False,False,True
295,True,False,False,-,False,False,True,False,-,False,False,True
296,True,False,False,-,True,False,True,False,-,False,False,True
297,True,False,False,-,False,False,True,False,-,False,False,True
298,True,False,False,-,True,False,True,True,-,False,False,True
299,True,False,False,-,False,False,True,False,-,False,False,True
300,True,False,False,-,True,False,True,False,-,False,False,True
301,True,False,False,-,False,False,True,False,-,False,False,True
302,True,False,False,-,True,False,True,False,-,False,False,False
303,True,False,False,-,False,False,True,False,-,False,False,True
304,True,False,False,-,True,False,True,False,-,False,False,True
305,True,False,False,-,False,False,True,False,-,False,False,True
306,True,False,False,-,True,False,True,False,-,False,False,True
307,True,False,False,-,False,False,True,False,-,False,False,True
308,True,False,False,-,True,False,True,False,-,False,False,True
309,True,False,False,-,False,False,True,False,-,False,False,True
310,True,False,False,-,True,False,True,False,-,False,False,True
311,True,False,False,-,False,False,True,False,-,False,False,True
312,True,False,False,-,True,False,True,False,-,False,False,True
313,True,False,False,-,False,False,True,False,-,False,False,True
314,True,False,False,-,True,False,True,False,-,False,False,True
315,True,False,False,-,False,False,True,False,-,False,False,True
316,True,False,False,-,True,False,True,False,-,False,False,False
317,True,False,False,-,False,False,True,False,-,False,False,False
318,True,False,False,-,True,False,True,False,-,False,False,True
319,True,False,False,-,False,False,True,False,-,False,False,False
320,True,False,False,-,True,False,True,False,-,False,False,False
321,True,False,False,-,False,False,True,False,-,False,False,False
322,True,False,False,-,True,False,True,False,-,False,False,True
323,True,False,False,-,False,False,True,False,-,False,False,False
324,True,False,False,-,True,False,True,True,-,False,False,True
325,True,False,False,-,False,False,True,False,-,False,False,False
326,True,False,False,-,True,False,True,False,-,False,False,True
327,True,False,False,-,False,False,True,False,-,False,False,False
328,True,False,False,-,True,False,True,False,-,False,False,True
329,True,False,False,-,False,False,True,False,-,False,False,False
330,True,False,False,-,True,False,True,False,-,False,False,True
331,True,False,False,-,False,False,True,False,-,False,False,False
332,True,False,False,-,True,False,True,False,-,False,False,True
333,True,False,False,-,False,False,True,False,-,False,False,False
334,True,False,False,-,True,False,True,False,-,False,False,False
335,True,False,False,-,False,False,True,False,-,False,False,False
336,True,False,False,-,True,False,True,False,-,False,False,True
337,True,False,False,-,False,False,True,False,-,False,False,False
338,True,False,False,-,True,False,True,False,-,False,False,True
339,True,False,False,-,False,False,True,False,-,False,False,False
340,True,False,False,-,True,False,True,False,-,False,False,True
341,True,False,False,-,False,False,True,False,-,False,False,False
342,True,False,False,-,True,False,True,False,-,False,False,True
343,True,False,False,-,False,False,True,False,-,False,False,False
344,True,False,False,-,True,False,True,False,-,False,False,True
345,True,False,False,-,False,False,True,False,-,False,False,False
346,True,False,False,-,True,False,True,False,-,False,False,True
347,True,False,False,-,False,False,True,False,-,False,False,False
348,True,False,False,-,True,False,True,False,-,False,False,True
349,True,False,False,-,False,False,True,False,-,False,False,False
350,True,False,False,-,True,False,True,False,-,False,False,False
351,True,False,False,-,False,False,True,False,-,False,False,False
352,True,False,False,-,True,False,True,False,-,False,False,True
353,True,False,False,-,False,False,True,False,-,False,False,False
354,True,False,False,-,True,False,True,False,-,False,False,True
355,True,False,False,-,False,False,True,False,-,False,False,False
356,True,False,False,-,True,False,True,False,-,False,False,True
357,True,False,False,-,False,False,True,False,-,False,False,False
358,True,False,False,-,True,False,True,False,-,False,False,True
359,True,False,False,-,False,False,True,False,-,False,False,False
360,True,False,False,-,True,False,True,False,-,False,False,False
361,True,False,False,-,False,False,True,False,-,False,False,False
362,True,False,False,-,True,False,True,False,-,False,False,True
363,True,False,False,-,False,False,True,False,-,False,False,False
364,True,False,False,-,True,False,True,False,-,False,False,True
365,True,False,False,-,False,False,True,False,-,False,False,False
366,True,False,False,-,True,False,True,False,-,False,False,True
367,True,False,False,-,False,False,True,False,-,False,False,False
368,True,False,False,-,True,False,True,False,-,False,False,True
369,True,False,False,-,False,False,True,False,-,False,False,False
370,True,False,False,-,True,False,True,False,-,False,False,False
371,True,False,False,-,False,False,True,False,-,False,False,False
372,True,False,False,-,True,False,True,False,-,False,False,True
373,True,False,False,-,False,False,True,False,-,False,False,False
374,True,False,False,-,True,False,True,False,-,False,False,True
375,True,False,False,-,False,False,True,False,-,False,False,False
376,True,False,False,-,True,False,True,False,-,False,False,True
377,True,False,False,-,False,False,True,False,-,False,False,False
378,True,False,False,-,True,False,True,True,-,False,False,True
379,True,False,False,-,False,False,True,False,-,False,False,False
380,True,False,False,-,True,False,True,False,-,False,False,True
381,True,False,False,-,False,False,True,False,-,False,False,False
382,True,False,False,-,True,False,True,False,-,False,False,True
383,True,False,False,-,False,False,True,False,-,False,False,False
384,True,False,False,-,True,False,True,False,-,False,False,True
385,True,False,False,-,False,False,True,False,-,False,False,False
386,True,False,False,-,True,False,True,False,-,False,False,True
387,True,False,False,-,False,False,True,False,-,False,False,False
388,True,False,False,-,True,False,True,False,-,False,False,True
389,True,False,False,-,False,False,True,False,-,False,False,False
390,True,False,False,-,True,False,True,False,-,False,False,True
391,True,False,False,-,False,False,True,False,-,False,False,False
392,True,False,False,-,True,False,True,False,-,False,False,True
393,True,False,False,-,False,False,True,False,-,False,False,False
394,True,False,False,-,True,False,True,False,-,False,False,True
395,True,False,False,-,False,False,True,False,-,False,False,False
396,True,False,False,-,True,False,True,False,-,False,False,True
397,True,False,False,-,False,False,True,False,-,False,False,False
398,True,False,False,-,True,False,True,False,-,False,False,True
399,True,False,False,-,False,False,True,False,-,False,False,False
400,True,False,False,-,True,False,True,False,-,False,False,True
401,True,False,False,-,False,False,True,False,-,False,False,False
402,True,False,False,-,True,False,True,True,-,False,False,True
403,True,False,False,-,False,False,True,False,-,False,False,False
404,True,False,False,-,True,False,True,False,-,False,False,True
405,True,False,False,-,False,False,False,False,-,False,False,False
406,True,False,False,-,True,False,True,False,-,False,False,True
407,True,False,False,-,False,False,False,False,-,False,False,False
408,True,False,False,-,True,False,True,False,-,False,False,True
409,True,False,False,-,False,False,False,False,-,False,False,False
410,True,False,False,-,True,False,True,False,-,False,False,False
411,True,False,False,-,False,False,False,False,-,False,False,False
412,True,False,False,-,True,False,True,False,-,False,False,True
413,True,False,False,-,False,False,False,False,-,False,False,False
414,True,False,False,-,True,False,True,False,-,False,False,True
415,True,False,False,-,False,False,False,False,-,False,False,False
416,True,False,False,-,True,False,True,False,-,False,False,True
417,True,False,False,-,False,False,False,False,-,False,False,False
418,True,False,False,-,True,False,True,False,-,False,False,True
419,True,False,False,-,False,False,False,False,-,False,False,False
420,True,False,False,-,True,False,True,False,-,False,False,True
421,True,False,False,-,False,False,False,False,-,False,False,False
422,True,False,False,-,True,False,True,False,-,False,False,True
423,True,False,False,-,False,False,False,False,-,False,False,False
424,True,False,False,-,True,False,True,False,-,False,False,True
425,True,False,False,-,False,False,False,False,-,False,False,False
426,True,False,False,-,True,False,True,False,-,False,False,True
427,True,False,False,-,False,False,False,False,-,False,False,False
428,True,False,False,-,True,False,True,False,-,False,False,True
429,True,False,False,-,False,False,False,False,-,False,False,False
430,True,False,False,-,True,False,True,False,-,False,False,True
431,True,False,False,-,False,False,False,False,-,False,False,False
432,True,False,False,-,True,False,True,False,-,False,False,True
433,True,False,False,-,False,False,False,False,-,False,False,False
434,True,False,False,-,True,False,True,False,-,False,False,True
435,True,False,False,-,False,False,False,False,-,False,False,False
436,True,False,False,-,True,False,True,False,-,False,False,True
437,True,False,False,-,False,False,False,False,-,False,False,False
438,True,False,False,-,True,False,True,False,-,False,False,True
439,True,False,False,-,False,False,False,False,-,False,False,False
440,True,False,False,-,True,False,True,True,-,False,False,True
441,True,False,False,-,False,False,False,False,-,False,False,False
442,True,False,False,-,True,False,True,False,-,False,False,True
443,True,False,False,-,False,False,False,False,-,False,False,False
444,True,False,False,-,True,False,True,False,-,False,False,False
445,True,False,False,-,False,False,False,False,-,False,False,False
446,True,False,False,-,True,False,True,False,-,False,False,True
447,True,False,False,-,False,False,False,False,-,False,False,False
448,True,False,False,-,True,False,True,False,-,False,False,True
449,True,False,False,-,False,False,False,False,-,False,False,False
450,True,False,False,-,True,False,True,False,-,False,False,True
451,True,False,False,-,False,False,False,False,-,False,False,False
452,True,False,False,-,True,False,True,False,-,False,False,True
453,True,False,False,-,False,False,False,False,-,False,False,False
454,True,False,False,-,True,False,True,False,-,False,False,True
455,True,False,False,-,False,False,False,False,-,False,False,False
456,True,False,False,-,True,False,True,False,-,False,False,True
457,True,False,False,-,False,False,False,False,-,False,False,False
458,True,False,False,-,True,False,True,False,-,False,False,True
459,True,False,False,-,False,False,False,False,-,False,False,False
460,True,False,False,-,True,False,True,False,-,False,False,True
461,True,False,False,-,False,False,False,False,-,False,False,False
462,True,False,False,-,True,False,True,True,-,False,False,True
463,True,False,False,-,False,False,False,False,-,False,False,False
464,True,False,False,-,True,False,True,False,-,False,False,True
465,True,False,False,-,False,False,False,False,-,False,False,False
466,True,False,False,-,True,False,True,False,-,False,False,True
467,True,False,False,-,False,False,False,False,-,False,False,False
468,True,False,False,-,True,False,True,False,-,False,False,True
469,True,False,False,-,False,False,False,False,-,False,False,False
470,True,False,False,-,True,False,True,False,-,False,False,True
471,True,False,False,-,False,False,False,False,-,False,False,False
472,True,False,False,-,True,False,True,False,-,False,False,True
473,True,False,False,-,False,False,False,False,-,False,False,False
474,True,False,False,-,True,False,True,False,-,False,False,True
475,True,False,False,-,False,False,False,False,-,False,False,False
476,True,False,False,-,True,False,True,False,-,False,False,True
477,True,False,False,-,False,False,False,False,-,False,False,False
478,True,False,False,-,True,False,True,True,-,False,False,True
479,True,False,False,-,False,False,False,False,-,False,False,False
480,True,False,False,-,True,False,True,False,-,False,False,False
481,True,False,False,-,False,False,False,False,-,False,False,False
482,True,False,False,-,True,False,True,True,-,False,False,True
483,True,False,False,-,False,False,False,False,-,False,False,False
484,True,False,False,-,True,False,True,False,-,False,False,True
485,True,False,False,-,False,False,False,False,-,False,False,False
486,True,False,False,-,True,False,True,False,-,False,False,True
487,True,False,False,-,False,False,False,False,-,False,False,False
488,True,False,False,-,True,False,True,True,-,False,False,True
489,True,False,False,-,False,False,False,False,-,False,False,False
490,True,False,False,-,True,False,True,False,-,False,False,True
491,True,False,False,-,False,False,False,False,-,False,False,False
492,True,False,False,-,True,False,True,False,-,False,False,True
493,True,False,False,-,False,False,False,False,-,False,False,False
494,True,False,False,-,True,False,True,False,-,False,False,True
495,True,False,False,-,False,False,False,False,-,False,False,False
496,True,False,False,-,True,False,True,True,-,False,False,True
497,True,False,False,-,False,False,False,False,-,False,False,False
498,True,False,False,-,True,False,True,False,-,False,False,False
499,True,False,False,-,False,False,False,False,-,False,False,False
500,True,False,False,-,True,False,True,False,-,False,False,True
501,True,False,False,-,False,False,False,False,-,False,False,False
502,True,False,False,-,True,False,True,False,-,False,False,True
503,True,False,False,-,False,False,False,False,-,False,False,False
504,True,False,False,-,True,False,True,False,-,False,False,True
505,True,False,False,-,False,False,False,False,-,False,False,False
506,True,False,False,-,True,False,True,False,-,False,False,False
507,True,False,False,-,False,False,False,False,-,False,False,False
508,True,False,False,-,True,False,True,False,-,False,False,True
509,True,False,False,-,False,False,False,False,-,False,False,False
510,True,False,False,-,True,False,True,False,-,False,False,True
511,True,False,False,-,False,False,False,False,-,False,False,False
512,True,False,False,-,True,False,True,False,-,False,False,True
513,True,False,False,-,False,False,False,False,-,False,False,False
514,True,False,False,-,True,False,True,False,-,False,False,True
515,True,False,False,-,False,False,False,False,-,False,False,False
516,True,False,False,-,True,False,True,False,-,False,False,True
517,True,False,False,-,False,False,False,False,-,False,False,False
518,True,False,False,-,True,False,True,False,-,False,False,False
519,True,False,False,-,False,False,False,False,-,False,False,False
520,True,False,False,-,True,False,True,False,-,False,False,True
521,True,False,False,-,False,False,False,False,-,False,False,False
522,True,False,False,-,True,False,True,False,-,False,False,True
523,True,False,False,-,False,False,False,False,-,False,False,False
524,True,False,False,-,False,False,True,False,-,False,False,True
525,True,False,False,-,False,False,False,False,-,False,False,False
526,True,False,False,-,True,False,True,False,-,False,False,True
527,True,False,False,-,False,False,False,False,-,False,False,False
528,True,False,False,-,True,False,True,False,-,False,False,True
529,True,False,False,-,False,False,False,False,-,False,False,False
530,True,False,False,-,True,False,True,False,-,False,False,True
531,True,False,False,-,False,False,False,False,-,False,False,False
532,True,False,False,-,False,False,True,False,-,False,False,True
533,True,False,False,-,False,False,False,False,-,False,False,False
534,True,False,False,-,True,False,True,False,-,False,False,True
535,True,False,False,-,False,False,False,False,-,False,False,False
536,True,False,False,-,False,False,True,False,-,False,False,True
537,True,False,False,-,False,False,False,False,-,False,False,False
