338,False,-,False,-,True,False,False,False,-,-,False,False
339,True,-,False,-,False,False,True,False,-,-,False,False
340,False,-,False,-,True,False,False,False,-,-,False,False
341,True,-,False,-,False,False,True,False,-,-,False,False
342,True,-,False,-,True,False,False,True,-,-,False,False
343,True,-,False,-,False,False,True,False,-,-,False,False
344,True,-,False,-,False,False,False,True,-,-,False,False
345,True,-,False,-,False,False,True,False,-,-,False,False
346,False,-,False,-,True,False,False,True,-,-,False,False
347,True,-,False,-,False,False,True,False,-,-,False,False
348,True,-,False,-,False,False,False,False,-,-,False,False
349,False,-,False,-,False,False,False,False,-,-,False,False
350,False,-,False,-,True,False,False,False,-,-,False,False
351,True,-,False,-,False,False,True,False,-,-,False,False
352,False,-,False,-,True,False,True,False,-,-,False,False
353,True,-,False,-,False,False,True,False,-,-,False,False
354,False,-,False,-,True,False,False,True,-,-,False,False
355,True,-,False,-,False,False,True,False,-,-,False,False
356,False,-,False,-,True,False,False,True,-,-,False,False
357,True,-,False,-,False,False,True,False,-,-,False,False
358,False,-,False,-,True,False,True,False,-,-,False,False
359,True,-,False,-,False,False,True,False,-,-,False,False
360,False,-,False,-,True,False,False,False,-,-,False,False
361,True,-,False,-,False,False,True,False,-,-,False,False
362,False,-,False,-,True,False,False,True,-,-,False,False
363,True,-,False,-,False,False,True,False,-,-,False,False
364,False,-,False,-,True,False,False,False,-,-,False,False
365,True,-,False,-,False,False,True,False,-,-,False,False
366,False,-,False,-,True,False,False,False,-,-,False,False
367,True,-,False,-,False,False,True,False,-,-,False,False
368,False,-,False,-,True,False,False,True,-,-,False,False
369,True,-,False,-,False,False,True,False,-,-,False,False
370,False,-,False,-,True,False,False,True,-,-,False,False
371,True,-,False,-,False,False,True,False,-,-,False,False
372,False,-,False,-,True,False,False,True,-,-,False,False
373,True,-,False,-,False,False,True,False,-,-,False,False
374,False,-,False,-,True,False,False,False,-,-,False,False
375,True,-,False,-,False,False,True,False,-,-,False,False
376,False,-,False,-,True,False,False,False,-,-,False,False
377,True,-,False,-,False,False,True,False,-,-,False,False
378,False,-,False,-,True,False,False,True,-,-,False,False
379,True,-,False,-,False,False,True,False,-,-,False,False
380,False,-,False,-,True,False,False,False,-,-,False,False
381,True,-,False,-,False,False,True,False,-,-,False,False
382,False,-,False,-,True,False,False,False,-,-,False,False
383,True,-,False,-,False,False,True,False,-,-,False,False
384,False,-,False,-,True,False,False,True,-,-,False,False
385,True,-,False,-,False,False,True,False,-,-,False,False
386,False,-,False,-,True,False,False,True,-,-,False,False
387,True,-,False,-,False,False,True,False,-,-,False,False
388,False,-,False,-,True,False,False,True,-,-,False,False
389,True,-,False,-,False,False,True,False,-,-,False,False
390,False,-,False,-,True,False,False,False,-,-,False,False
391,True,-,False,-,False,False,True,False,-,-,False,False
392,False,-,False,-,True,False,False,True,-,-,False,False
393,True,-,False,-,False,False,True,False,-,-,False,False
394,False,-,False,-,True,False,False,False,-,-,False,False
395,True,-,False,-,False,False,True,False,-,-,False,False
396,False,-,False,-,False,False,True,False,-,-,False,False
397,True,-,False,-,False,False,True,False,-,-,False,False
398,False,-,False,-,True,False,False,True,-,-,False,False
399,True,-,False,-,False,False,True,False,-,-,False,False
400,False,-,False,-,True,False,True,False,-,-,False,False
401,True,-,False,-,False,False,True,False,-,-,False,False
402,False,-,False,-,True,False,False,False,-,-,False,False
403,True,-,False,-,False,False,True,False,-,-,False,False
404,False,-,False,-,True,False,True,False,-,-,False,False
405,True,-,False,-,False,False,True,False,-,-,False,False
406,False,-,False,-,True,False,False,False,-,-,False,False
407,True,-,False,-,False,False,True,False,-,-,False,False
408,True,-,False,-,False,False,True,False,-,-,False,False
409,True,-,False,-,False,False,True,False,-,-,False,False
410,False,-,False,-,True,False,True,False,-,-,False,False
411,True,-,False,-,False,False,True,False,-,-,False,False
412,False,-,False,-,True,False,True,False,-,-,False,False
413,True,-,False,-,False,False,True,False,-,-,False,False
414,False,-,False,-,True,False,False,True,-,-,False,False
415,True,-,False,-,False,False,True,False,-,-,False,False
416,False,-,False,-,True,False,True,False,-,-,False,False
417,True,-,False,-,False,False,True,False,-,-,False,False
418,False,-,False,-,True,False,True,False,-,-,False,False
419,True,-,False,-,False,False,True,False,-,-,False,False
420,False,-,False,-,True,False,False,False,-,-,False,False
421,True,-,False,-,False,False,True,False,-,-,False,False
422,False,-,False,-,True,False,False,True,-,-,False,False
423,True,-,False,-,False,False,True,False,-,-,False,False
424,False,-,False,-,True,False,True,False,-,-,False,False
425,True,-,False,-,False,False,True,False,-,-,False,False
426,False,-,False,-,True,False,False,True,-,-,False,False
427,True,-,False,-,False,False,True,False,-,-,False,False
428,False,-,False,-,True,False,False,False,-,-,False,False
429,True,-,False,-,False,False,True,False,-,-,False,False
430,False,-,False,-,True,False,False,False,-,-,False,False
431,True,-,False,-,False,False,True,False,-,-,False,False
432,False,-,False,-,True,False,False,False,-,-,False,False
433,True,-,False,-,False,False,True,False,-,-,False,False
434,False,-,False,-,True,False,True,False,-,-,False,False
435,True,-,False,-,False,False,True,False,-,-,False,False
436,False,-,False,-,True,False,False,True,-,-,False,False
437,True,-,False,-,False,False,True,False,-,-,False,False
438,False,-,False,-,True,False,False,False,-,-,False,False
439,True,-,False,-,False,False,True,False,-,-,False,False
440,False,-,False,-,True,False,False,True,-,-,False,False
441,True,-,False,-,False,False,True,False,-,-,False,False
442,False,-,False,-,False,False,True,False,-,-,False,False
443,True,-,False,-,False,False,True,False,-,-,False,False
444,True,-,False,-,False,False,True,False,-,-,False,False
445,False,-,False,-,False,False,True,False,-,-,False,False
446,False,-,False,-,True,False,False,True,-,-,False,False
447,False,-,False,-,False,False,True,False,-,-,False,False
448,False,-,False,-,True,False,False,True,-,-,False,False
449,False,-,False,-,False,False,True,False,-,-,False,False
450,False,-,False,-,True,False,False,False,-,-,False,False
451,False,-,False,-,False,False,True,False,-,-,False,False
452,False,-,False,-,True,False,True,False,-,-,False,False
453,False,-,False,-,False,False,True,False,-,-,False,False
454,False,-,False,-,True,False,False,False,-,-,False,False
455,False,-,False,-,False,False,True,False,-,-,False,False
456,False,-,False,-,True,False,False,True,-,-,False,False
457,False,-,False,-,False,False,True,False,-,-,False,False
458,False,-,False,-,True,False,True,False,-,-,False,False
459,True,-,False,-,False,False,True,False,-,-,False,False
460,False,-,False,-,True,False,False,False,-,-,False,False
461,True,-,False,-,False,False,True,False,-,-,False,False
462,False,-,False,-,True,False,False,False,-,-,False,False
463,True,-,False,-,False,False,True,False,-,-,False,False
464,False,-,False,-,True,False,False,True,-,-,False,False
465,True,-,False,-,False,False,True,False,-,-,False,False
466,False,-,False,-,True,False,False,True,-,-,False,False
467,True,-,False,-,False,False,True,False,-,-,False,False
468,False,-,False,-,True,False,True,False,-,-,False,False
469,True,-,False,-,False,False,True,False,-,-,False,False
470,False,-,False,-,True,False,False,False,-,-,False,False
471,True,-,False,-,False,False,True,False,-,-,False,False
472,False,-,False,-,True,False,False,True,-,-,False,False
473,True,-,False,-,False,False,True,False,-,-,False,False
474,False,-,False,-,True,False,False,True,-,-,False,False
475,True,-,False,-,False,False,True,False,-,-,False,False
476,False,-,False,-,True,False,True,True,-,-,False,False
477,True,-,False,-,False,False,True,False,-,-,False,False
478,False,-,False,-,True,False,True,False,-,-,False,False
479,False,-,False,-,False,False,True,False,-,-,False,False
480,False,-,False,-,True,False,False,True,-,-,False,False
481,False,-,False,-,False,False,True,False,-,-,False,False
482,False,-,False,-,True,False,False,True,-,-,False,False
483,False,-,False,-,False,False,True,False,-,-,False,False
484,False,-,False,-,True,False,False,False,-,-,False,False
485,False,-,False,-,False,False,True,False,-,-,False,False
486,False,-,False,-,True,False,False,False,-,-,False,False
487,False,-,False,-,False,False,True,False,-,-,False,False
488,False,-,False,-,True,False,False,True,-,-,False,False
489,False,-,False,-,False,False,True,False,-,-,False,False
490,False,-,False,-,True,False,False,True,-,-,False,False
491,False,-,False,-,False,False,True,False,-,-,False,False
492,False,-,False,-,True,False,False,False,-,-,False,False
493,False,-,False,-,False,False,True,False,-,-,False,False
494,False,-,False,-,True,False,False,False,-,-,False,False
495,False,-,False,-,False,False,True,False,-,-,False,False
496,False,-,False,-,True,False,False,False,-,-,False,False
497,False,-,False,-,False,False,True,False,-,-,False,False
498,False,-,False,-,True,False,False,True,-,-,False,False
499,False,-,False,-,False,False,True,False,-,-,False,False
500,False,-,False,-,True,False,False,True,-,-,False,False
501,False,-,False,-,False,False,True,False,-,-,False,False
502,False,-,False,-,True,False,False,False,-,-,False,False
503,False,-,False,-,False,False,True,False,-,-,False,False
504,False,-,False,-,True,False,False,True,-,-,False,False
505,False,-,False,-,False,False,True,False,-,-,False,False
506,False,-,False,-,True,False,False,True,-,-,False,False
507,False,-,False,-,False,False,True,False,-,-,False,False
508,False,-,False,-,True,False,False,False,-,-,False,False
509,False,-,False,-,False,False,True,False,-,-,False,False
510,False,-,False,-,True,False,False,False,-,-,False,False
511,False,-,False,-,False,False,True,False,-,-,False,False
512,False,-,False,-,True,False,False,False,-,-,False,False
513,False,-,False,-,False,False,True,False,-,-,False,False
514,False,-,False,-,True,False,False,False,-,-,False,False
515,False,-,False,-,False,False,True,False,-,-,False,False
516,True,-,False,-,True,False,False,False,-,-,False,False
517,True,-,False,-,False,False,True,False,-,-,False,False
518,False,-,False,-,True,False,False,False,-,-,False,False
519,True,-,False,-,False,False,True,False,-,-,False,False
520,False,-,False,-,True,False,True,False,-,-,False,False
521,True,-,False,-,False,False,True,False,-,-,False,False
522,False,-,False,-,True,False,False,True,-,-,False,False
523,True,-,False,-,False,False,True,False,-,-,False,False
524,False,-,False,-,True,False,False,False,-,-,False,False
525,True,-,False,-,False,False,True,False,-,-,False,False
526,True,-,False,-,True,False,False,False,-,-,False,False
527,True,-,False,-,False,False,True,False,-,-,False,False
528,False,-,False,-,True,False,False,True,-,-,False,False
529,True,-,False,-,False,False,True,False,-,-,False,False
530,False,-,False,-,True,False,False,True,-,-,False,False
531,True,-,False,-,False,False,True,False,-,-,False,False
532,False,-,False,-,True,False,False,False,-,-,False,False
533,True,-,False,-,False,False,True,False,-,-,False,False
534,False,-,False,-,True,False,False,True,-,-,False,False
535,True,-,False,-,False,False,True,False,-,-,False,False
536,True,-,False,-,True,False,False,False,-,-,False,False
537,True,-,False,-,False,False,True,False,-,-,False,False
