338,False,False,False,True,True,-,False,-,True,-,True,-
339,False,False,False,False,False,-,False,-,False,-,True,-
340,False,False,False,False,True,-,False,-,True,-,True,-
341,False,False,False,False,False,-,False,-,False,-,True,-
342,False,False,False,False,True,-,False,-,True,-,True,-
343,False,False,False,False,False,-,False,-,True,-,True,-
344,False,False,False,False,True,-,False,-,True,-,True,-
345,False,False,False,False,False,-,False,-,True,-,True,-
346,False,False,False,False,True,-,False,-,False,-,True,-
347,False,False,False,False,False,-,False,-,True,-,True,-
348,False,False,False,True,True,-,False,-,True,-,True,-
349,False,False,False,False,False,-,False,-,True,-,True,-
350,False,False,False,False,True,-,False,-,False,-,True,-
351,False,False,False,False,False,-,False,-,True,-,True,-
352,False,False,False,False,True,-,False,-,True,-,True,-
353,False,False,False,False,False,-,False,-,True,-,True,-
354,False,False,False,False,True,-,False,-,False,-,True,-
355,False,False,False,False,False,-,False,-,False,-,False,-
356,False,False,False,True,True,-,False,-,False,-,True,-
357,False,False,False,False,False,-,False,-,False,-,False,-
358,False,False,False,False,True,-,False,-,False,-,True,-
359,False,False,False,False,False,-,False,-,False,-,False,-
360,False,False,False,False,True,-,False,-,False,-,True,-
361,False,False,False,False,False,-,False,-,False,-,False,-
362,False,False,False,False,True,-,False,-,True,-,True,-
363,False,False,False,False,False,-,False,-,False,-,False,-
364,False,False,False,False,True,-,False,-,True,-,True,-
365,False,False,False,False,False,-,False,-,True,-,True,-
366,False,False,False,False,True,-,False,-,True,-,True,-
367,False,False,False,False,False,-,False,-,True,-,True,-
368,False,False,False,False,True,-,False,-,True,-,True,-
369,False,False,False,False,False,-,False,-,True,-,True,-
370,False,False,False,True,True,-,False,-,True,-,True,-
371,False,False,False,False,False,-,False,-,True,-,True,-
372,False,False,False,False,True,-,False,-,True,-,True,-
373,False,False,False,False,False,-,False,-,True,-,True,-
374,False,False,False,False,True,-,False,-,False,-,False,-
375,False,False,False,False,False,-,False,-,True,-,True,-
376,False,False,False,True,True,-,False,-,True,-,True,-
377,False,False,False,False,False,-,False,-,True,-,True,-
378,False,False,False,False,True,-,False,-,False,-,True,-
379,False,False,False,False,False,-,False,-,True,-,False,-
380,False,False,False,False,True,-,False,-,True,-,True,-
381,False,False,False,False,False,-,False,-,True,-,True,-
382,False,False,False,False,True,-,False,-,True,-,True,-
383,False,False,False,False,False,-,False,-,True,-,True,-
384,False,False,False,False,True,-,False,-,True,-,True,-
385,False,False,False,False,False,-,False,-,True,-,True,-
386,False,False,False,False,True,-,False,-,False,-,True,-
387,False,False,False,False,False,-,False,-,True,-,True,-
388,False,False,False,False,True,-,False,-,True,-,True,-
389,False,False,False,False,False,-,False,-,True,-,True,-
390,False,False,False,True,True,-,False,-,True,-,True,-
391,False,False,False,False,False,-,False,-,True,-,True,-
392,False,False,False,True,True,-,False,-,True,-,True,-
393,False,False,False,False,False,-,False,-,True,-,True,-
394,False,False,False,False,True,-,False,-,True,-,True,-
395,False,False,False,False,False,-,False,-,True,-,True,-
396,False,False,False,False,True,-,False,-,True,-,True,-
397,False,False,False,False,False,-,False,-,True,-,True,-
398,False,False,False,False,True,-,False,-,True,-,True,-
399,False,False,False,False,False,-,False,-,True,-,True,-
400,False,False,False,False,True,-,False,-,False,-,False,-
401,False,False,False,False,False,-,False,-,False,-,False,-
402,False,False,False,False,True,-,False,-,True,-,True,-
403,False,False,False,False,False,-,False,-,False,-,False,-
404,False,False,False,False,True,-,False,-,True,-,True,-
405,False,False,False,False,False,-,False,-,False,-,False,-
406,False,False,False,False,True,-,False,-,True,-,True,-
407,False,False,False,False,False,-,False,-,False,-,False,-
408,False,False,False,False,True,-,False,-,True,-,True,-
409,False,False,False,False,False,-,False,-,False,-,False,-
410,False,False,False,False,True,-,False,-,True,-,True,-
411,False,False,False,False,False,-,False,-,False,-,False,-
412,False,False,False,False,True,-,False,-,True,-,True,-
413,False,False,False,False,False,-,False,-,False,-,False,-
414,False,False,False,False,True,-,False,-,True,-,True,-
415,False,False,False,False,False,-,False,-,False,-,False,-
416,False,False,False,False,False,-,False,-,True,-,False,-
417,False,False,False,False,False,-,False,-,True,-,False,-
418,False,False,False,False,False,-,False,-,True,-,False,-
419,False,False,False,False,False,-,False,-,False,-,False,-
420,False,False,False,False,True,-,False,-,True,-,False,-
421,False,False,False,False,False,-,False,-,True,-,False,-
422,False,False,False,False,True,-,False,-,True,-,False,-
423,False,False,False,False,False,-,False,-,True,-,False,-
424,False,False,False,False,True,-,False,-,True,-,False,-
425,False,False,False,False,False,-,False,-,True,-,False,-
426,False,False,False,False,True,-,False,-,True,-,False,-
427,False,False,False,False,False,-,False,-,True,-,False,-
428,False,False,False,False,True,-,False,-,True,-,True,-
429,False,False,False,False,False,-,False,-,True,-,False,-
430,False,False,False,False,True,-,False,-,True,-,True,-
431,False,False,False,False,False,-,False,-,True,-,False,-
432,False,False,False,False,True,-,False,-,True,-,False,-
433,False,False,False,False,False,-,True,-,False,-,False,-
434,False,False,False,False,False,-,False,-,True,-,False,-
435,False,False,False,False,False,-,True,-,True,-,False,-
436,False,False,False,False,True,-,True,-,True,-,False,-
437,False,False,False,False,False,-,True,-,True,-,False,-
438,False,False,False,True,True,-,True,-,True,-,False,-
439,False,False,False,False,False,-,True,-,False,-,False,-
440,False,False,False,False,True,-,False,-,True,-,True,-
441,False,False,False,False,False,-,True,-,True,-,False,-
442,False,False,False,False,True,-,True,-,True,-,False,-
443,False,False,False,False,False,-,True,-,True,-,False,-
444,False,False,False,False,True,-,False,-,True,-,False,-
445,False,False,False,False,False,-,True,-,True,-,False,-
446,False,False,False,False,True,-,False,-,True,-,True,-
447,False,False,False,False,False,-,True,-,True,-,False,-
448,False,False,False,False,False,-,True,-,True,-,False,-
449,False,False,False,False,False,-,True,-,True,-,False,-
450,False,False,False,False,True,-,True,-,True,-,False,-
451,False,False,False,False,False,-,True,-,True,-,False,-
452,False,False,False,True,True,-,False,-,True,-,True,-
453,False,False,False,False,False,-,True,-,True,-,False,-
454,False,False,False,False,True,-,True,-,True,-,False,-
455,False,False,False,False,False,-,True,-,True,-,False,-
456,False,False,False,True,True,-,False,-,True,-,True,-
457,False,False,False,False,False,-,True,-,True,-,False,-
458,False,False,False,False,True,-,False,-,True,-,True,-
459,False,False,False,False,False,-,True,-,True,-,False,-
460,False,False,False,False,True,-,False,-,True,-,True,-
461,False,False,False,False,False,-,True,-,True,-,False,-
462,False,False,False,True,True,-,False,-,True,-,True,-
463,False,False,False,False,False,-,True,-,True,-,False,-
464,False,False,False,False,True,-,True,-,True,-,False,-
465,False,False,False,False,False,-,True,-,True,-,False,-
466,False,False,False,False,False,-,True,-,True,-,False,-
467,False,False,False,False,False,-,True,-,True,-,False,-
468,False,False,False,False,True,-,True,-,True,-,False,-
469,False,False,False,False,False,-,True,-,True,-,False,-
470,False,False,False,False,True,-,True,-,True,-,True,-
471,False,False,False,False,False,-,True,-,True,-,True,-
472,False,False,False,False,True,-,True,-,True,-,True,-
473,False,False,False,False,False,-,True,-,True,-,True,-
474,False,False,False,False,True,-,True,-,True,-,True,-
475,False,False,False,False,False,-,True,-,True,-,True,-
476,False,False,False,False,True,-,True,-,True,-,True,-
477,False,False,False,False,False,-,True,-,True,-,True,-
478,False,False,False,False,False,-,True,-,True,-,True,-
479,False,False,False,False,False,-,True,-,True,-,True,-
480,False,False,False,False,True,-,False,-,True,-,True,-
481,False,False,False,False,False,-,True,-,True,-,True,-
482,False,False,False,False,True,-,True,-,True,-,True,-
483,False,False,False,False,False,-,True,-,True,-,True,-
484,False,False,False,True,True,-,False,-,True,-,True,-
485,False,False,False,False,False,-,True,-,True,-,True,-
486,False,False,False,False,True,-,True,-,True,-,True,-
487,False,False,False,False,False,-,True,-,True,-,True,-
488,False,False,False,False,False,-,True,-,True,-,True,-
489,False,False,False,False,False,-,True,-,True,-,True,-
490,False,False,False,False,True,-,False,-,True,-,True,-
491,False,False,False,False,False,-,True,-,True,-,True,-
492,False,False,False,False,True,-,True,-,True,-,True,-
493,False,False,False,False,False,-,True,-,True,-,True,-
494,False,False,False,False,False,-,True,-,True,-,True,-
495,False,False,False,False,False,-,True,-,True,-,True,-
496,False,False,False,False,True,-,False,-,True,-,True,-
497,False,False,False,False,False,-,True,-,True,-,True,-
498,False,False,False,False,True,-,False,-,True,-,True,-
499,False,False,False,False,False,-,True,-,True,-,True,-
500,False,False,False,False,True,-,False,-,True,-,True,-
501,False,False,False,False,False,-,True,-,True,-,True,-
502,False,False,False,False,True,-,False,-,True,-,True,-
503,False,False,False,False,False,-,True,-,True,-,True,-
504,False,False,False,False,True,-,False,-,True,-,True,-
505,False,False,False,False,False,-,True,-,True,-,True,-
506,False,False,False,False,True,-,True,-,True,-,True,-
507,False,False,False,False,False,-,True,-,True,-,True,-
508,False,False,False,False,True,-,False,-,True,-,True,-
509,False,False,False,False,False,-,True,-,True,-,True,-
510,False,False,False,False,True,-,False,-,True,-,True,-
511,False,False,False,False,False,-,True,-,True,-,True,-
512,False,False,False,False,True,-,True,-,True,-,True,-
513,False,False,False,False,False,-,True,-,True,-,True,-
514,False,False,False,True,True,-,False,-,True,-,True,-
515,False,False,False,False,False,-,True,-,True,-,True,-
516,False,False,False,False,True,-,False,-,True,-,True,-
517,False,False,False,False,False,-,True,-,True,-,True,-
518,False,False,False,False,True,-,True,-,True,-,True,-
519,False,False,False,False,False,-,True,-,True,-,True,-
520,False,False,False,False,True,-,True,-,True,-,True,-
521,False,False,False,False,False,-,True,-,True,-,True,-
522,False,False,False,False,True,-,True,-,True,-,True,-
523,False,False,False,False,False,-,True,-,True,-,True,-
524,False,False,False,False,True,-,True,-,True,-,True,-
525,False,False,False,False,False,-,True,-,True,-,True,-
526,False,False,False,False,True,-,False,-,True,-,True,-
527,False,False,False,False,False,-,True,-,True,-,True,-
528,False,False,False,False,True,-,True,-,True,-,True,-
529,False,False,False,False,False,-,True,-,True,-,True,-
530,False,False,False,False,True,-,False,-,True,-,True,-
531,False,False,False,False,False,-,True,-,True,-,True,-
532,False,False,False,False,True,-,False,-,True,-,True,-
533,False,False,False,False,False,-,True,-,True,-,True,-
534,False,False,False,False,True,-,False,-,True,-,True,-
535,False,False,False,False,False,-,True,-,True,-,True,-
536,False,False,False,False,True,-,False,-,True,-,True,-
537,False,False,False,False,False,-,True,-,True,-,True,-
