113,-,-,-,-,False,False,-,True,-,False,-,False
114,-,-,-,-,False,False,-,True,-,False,-,False
115,-,-,-,-,False,False,-,True,-,False,-,False
116,-,-,-,-,False,False,-,True,-,False,-,False
117,-,-,-,-,False,False,-,True,-,False,-,False
118,-,-,-,-,False,False,-,True,-,False,-,False
119,-,-,-,-,False,False,-,True,-,False,-,False
120,-,-,-,-,False,False,-,True,-,False,-,False
121,-,-,-,-,False,False,-,True,-,False,-,False
122,-,-,-,-,False,False,-,True,-,False,-,False
123,-,-,-,-,False,False,-,True,-,False,-,False
124,-,-,-,-,False,False,-,True,-,False,-,False
125,-,-,-,-,False,False,-,True,-,False,-,False
126,-,-,-,-,False,False,-,True,-,False,-,False
127,-,-,-,-,False,False,-,True,-,False,-,False
128,-,-,-,-,False,False,-,True,-,False,-,False
129,-,-,-,-,False,False,-,True,-,False,-,False
130,-,-,-,-,False,False,-,False,-,False,-,False
131,-,-,-,-,False,False,-,False,-,False,-,False
132,-,-,-,-,False,False,-,True,-,False,-,False
133,-,-,-,-,False,False,-,False,-,False,-,False
134,-,-,-,-,False,False,-,False,-,False,-,False
135,-,-,-,-,False,False,-,False,-,False,-,False
136,-,-,-,-,False,False,-,False,-,False,-,False
137,-,-,-,-,False,False,-,False,-,False,-,False
138,-,-,-,-,False,False,-,False,-,False,-,False
139,-,-,-,-,False,False,-,False,-,False,-,False
140,-,-,-,-,False,False,-,False,-,False,-,False
141,-,-,-,-,False,False,-,False,-,False,-,False
142,-,-,-,-,False,False,-,False,-,False,-,False
143,-,-,-,-,False,False,-,False,-,False,-,False
144,-,-,-,-,False,False,-,False,-,False,-,False
145,-,-,-,-,False,False,-,False,-,False,-,False
146,-,-,-,-,False,False,-,False,-,False,-,False
147,-,-,-,-,False,False,-,False,-,False,-,False
148,-,-,-,-,False,False,-,False,-,False,-,False
149,-,-,-,-,False,False,-,False,-,False,-,False
150,-,-,-,-,False,False,-,False,-,False,-,False
151,-,-,-,-,False,False,-,False,-,False,-,False
152,-,-,-,-,False,False,-,True,-,False,-,False
153,-,-,-,-,False,False,-,False,-,False,-,False
154,-,-,-,-,False,False,-,True,-,False,-,False
155,-,-,-,-,False,False,-,False,-,False,-,False
156,-,-,-,-,False,False,-,False,-,False,-,False
157,-,-,-,-,False,False,-,False,-,False,-,False
158,-,-,-,-,False,False,-,False,-,False,-,False
159,-,-,-,-,False,False,-,False,-,False,-,False
160,-,-,-,-,True,False,-,True,-,False,-,False
161,-,-,-,-,False,False,-,False,-,False,-,False
162,-,-,-,-,False,False,-,False,-,False,-,False
163,-,-,-,-,False,False,-,False,-,False,-,False
164,-,-,-,-,False,False,-,True,-,False,-,False
165,-,-,-,-,False,False,-,False,-,False,-,False
166,-,-,-,-,False,False,-,True,-,False,-,False
167,-,-,-,-,False,False,-,False,-,False,-,False
168,-,-,-,-,False,False,-,False,-,False,-,False
169,-,-,-,-,False,False,-,False,-,False,-,False
170,-,-,-,-,True,False,-,True,-,False,-,False
171,-,-,-,-,False,False,-,False,-,False,-,False
172,-,-,-,-,False,False,-,False,-,False,-,False
173,-,-,-,-,False,False,-,False,-,False,-,False
174,-,-,-,-,True,False,-,True,-,False,-,False
175,-,-,-,-,False,False,-,False,-,False,-,False
176,-,-,-,-,False,False,-,True,-,False,-,False
177,-,-,-,-,False,False,-,False,-,False,-,False
178,-,-,-,-,False,False,-,True,-,False,-,False
179,-,-,-,-,False,False,-,False,-,False,-,False
180,-,-,-,-,True,False,-,False,-,False,-,False
181,-,-,-,-,False,False,-,False,-,False,-,False
182,-,-,-,-,True,False,-,True,-,False,-,False
183,-,-,-,-,False,False,-,False,-,False,-,False
184,-,-,-,-,True,False,-,False,-,False,-,False
185,-,-,-,-,False,False,-,False,-,False,-,False
186,-,-,-,-,False,False,-,False,-,False,-,False
187,-,-,-,-,False,False,-,False,-,False,-,False
188,-,-,-,-,True,False,-,False,-,False,-,False
189,-,-,-,-,False,False,-,False,-,False,-,False
190,-,-,-,-,True,False,-,False,-,False,-,False
191,-,-,-,-,False,False,-,False,-,False,-,False
192,-,-,-,-,True,False,-,True,-,False,-,False
193,-,-,-,-,False,False,-,False,-,False,-,False
194,-,-,-,-,False,False,-,True,-,False,-,False
195,-,-,-,-,False,False,-,False,-,False,-,False
196,-,-,-,-,False,False,-,False,-,False,-,False
197,-,-,-,-,False,False,-,False,-,False,-,False
198,-,-,-,-,False,False,-,False,-,False,-,False
199,-,-,-,-,False,False,-,False,-,False,-,False
200,-,-,-,-,False,False,-,True,-,False,-,False
201,-,-,-,-,False,False,-,False,-,False,-,False
202,-,-,-,-,False,False,-,False,-,False,-,False
203,-,-,-,-,False,False,-,False,-,False,-,False
204,-,-,-,-,True,False,-,False,-,False,-,False
205,-,-,-,-,False,False,-,False,-,False,-,False
206,-,-,-,-,False,False,-,False,-,False,-,False
207,-,-,-,-,False,False,-,False,-,False,-,False
208,-,-,-,-,False,False,-,False,-,False,-,False
209,-,-,-,-,False,False,-,False,-,False,-,False
210,-,-,-,-,True,False,-,False,-,False,-,False
211,-,-,-,-,False,False,-,False,-,False,-,False
212,-,-,-,-,True,False,-,False,-,False,-,False
213,-,-,-,-,False,False,-,False,-,False,-,False
214,-,-,-,-,True,False,-,True,-,False,-,False
215,-,-,-,-,False,False,-,False,-,False,-,False
216,-,-,-,-,False,False,-,True,-,False,-,False
217,-,-,-,-,False,False,-,False,-,False,-,False
218,-,-,-,-,False,False,-,True,-,False,-,False
219,-,-,-,-,False,False,-,False,-,False,-,False
220,-,-,-,-,False,False,-,True,-,False,-,False
221,-,-,-,-,False,False,-,False,-,False,-,False
222,-,-,-,-,False,False,-,False,-,False,-,False
223,-,-,-,-,False,False,-,False,-,False,-,False
224,-,-,-,-,False,False,-,False,-,False,-,False
225,-,-,-,-,False,False,-,False,-,False,-,False
226,-,-,-,-,False,False,-,True,-,False,-,False
227,-,-,-,-,False,False,-,True,-,False,-,False
228,-,-,-,-,False,False,-,True,-,False,-,False
229,-,-,-,-,False,False,-,True,-,False,-,False
230,-,-,-,-,False,False,-,False,-,False,-,False
231,-,-,-,-,False,False,-,False,-,False,-,False
232,-,-,-,-,False,False,-,False,-,False,-,False
233,-,-,-,-,False,False,-,False,-,False,-,False
234,-,-,-,-,False,False,-,False,-,False,-,False
235,-,-,-,-,False,False,-,False,-,False,-,False
236,-,-,-,-,False,False,-,True,-,False,-,False
237,-,-,-,-,False,False,-,False,-,False,-,False
238,-,-,-,-,False,False,-,True,-,False,-,False
239,-,-,-,-,False,False,-,False,-,False,-,False
240,-,-,-,-,False,False,-,True,-,False,-,False
241,-,-,-,-,False,False,-,False,-,False,-,False
242,-,-,-,-,True,False,-,True,-,False,-,False
243,-,-,-,-,False,False,-,False,-,False,-,False
244,-,-,-,-,True,False,-,True,-,False,-,True
245,-,-,-,-,False,False,-,False,-,False,-,False
246,-,-,-,-,True,False,-,True,-,False,-,False
247,-,-,-,-,False,False,-,False,-,False,-,False
248,-,-,-,-,False,False,-,True,-,False,-,False
249,-,-,-,-,False,False,-,False,-,False,-,False
250,-,-,-,-,False,False,-,False,-,False,-,False
251,-,-,-,-,False,False,-,False,-,False,-,False
252,-,-,-,-,False,False,-,False,-,False,-,False
253,-,-,-,-,False,False,-,False,-,False,-,False
254,-,-,-,-,True,False,-,True,-,False,-,False
255,-,-,-,-,False,False,-,False,-,False,-,False
256,-,-,-,-,True,False,-,True,-,False,-,False
257,-,-,-,-,False,False,-,False,-,False,-,False
258,-,-,-,-,True,False,-,False,-,False,-,False
259,-,-,-,-,False,False,-,False,-,False,-,False
260,-,-,-,-,True,False,-,False,-,False,-,False
261,-,-,-,-,False,False,-,False,-,False,-,False
262,-,-,-,-,True,False,-,True,-,False,-,False
263,-,-,-,-,False,False,-,False,-,False,-,False
264,-,-,-,-,True,False,-,True,-,False,-,False
265,-,-,-,-,False,False,-,False,-,False,-,False
266,-,-,-,-,True,False,-,False,-,False,-,False
267,-,-,-,-,False,False,-,False,-,False,-,False
268,-,-,-,-,True,False,-,False,-,False,-,False
269,-,-,-,-,False,False,-,False,-,False,-,False
270,-,-,-,-,False,False,-,False,-,False,-,False
271,-,-,-,-,False,False,-,False,-,False,-,False
272,-,-,-,-,False,False,-,False,-,False,-,False
273,-,-,-,-,False,False,-,False,-,False,-,False
274,-,-,-,-,False,False,-,True,-,False,-,False
275,-,-,-,-,False,False,-,False,-,False,-,False
276,-,-,-,-,False,False,-,False,-,False,-,False
277,-,-,-,-,False,False,-,False,-,False,-,False
278,-,-,-,-,True,False,-,False,-,False,-,False
279,-,-,-,-,False,False,-,False,-,False,-,False
280,-,-,-,-,False,False,-,False,-,False,-,False
281,-,-,-,-,False,False,-,False,-,False,-,False
282,-,-,-,-,False,False,-,False,-,False,-,False
283,-,-,-,-,False,False,-,False,-,False,-,False
284,-,-,-,-,True,False,-,True,-,False,-,False
285,-,-,-,-,False,False,-,False,-,False,-,False
286,-,-,-,-,False,False,-,True,-,False,-,False
287,-,-,-,-,False,False,-,False,-,False,-,False
288,-,-,-,-,False,False,-,False,-,False,-,False
289,-,-,-,-,False,False,-,False,-,False,-,False
290,-,-,-,-,True,False,-,True,-,False,-,False
291,-,-,-,-,False,False,-,False,-,False,-,False
292,-,-,-,-,False,False,-,True,-,False,-,False
293,-,-,-,-,False,False,-,False,-,False,-,False
294,-,-,-,-,False,False,-,True,-,False,-,False
295,-,-,-,-,False,False,-,False,-,False,-,False
296,-,-,-,-,True,False,-,False,-,False,-,False
297,-,-,-,-,False,False,-,False,-,False,-,False
298,-,-,-,-,False,False,-,False,-,False,-,False
299,-,-,-,-,False,False,-,False,-,False,-,False
300,-,-,-,-,True,False,-,False,-,False,-,False
301,-,-,-,-,False,False,-,False,-,False,-,False
302,-,-,-,-,True,False,-,False,-,False,-,False
303,-,-,-,-,False,False,-,False,-,False,-,False
304,-,-,-,-,True,False,-,True,-,False,-,False
305,-,-,-,-,False,False,-,False,-,False,-,False
306,-,-,-,-,True,False,-,False,-,False,-,False
307,-,-,-,-,False,False,-,False,-,False,-,False
308,-,-,-,-,True,False,-,True,-,False,-,False
309,-,-,-,-,False,False,-,False,-,False,-,False
310,-,-,-,-,True,False,-,False,-,False,-,False
311,-,-,-,-,False,False,-,False,-,False,-,False
312,-,-,-,-,False,False,-,False,-,False,-,False
313,-,-,-,-,False,False,-,False,-,False,-,False
314,-,-,-,-,True,False,-,True,-,False,-,False
315,-,-,-,-,False,False,-,False,-,False,-,False
316,-,-,-,-,False,False,-,True,-,False,-,False
317,-,-,-,-,False,False,-,False,-,False,-,False
318,-,-,-,-,True,False,-,False,-,False,-,False
319,-,-,-,-,False,False,-,False,-,False,-,False
320,-,-,-,-,True,False,-,False,-,False,-,False
321,-,-,-,-,False,False,-,False,-,False,-,False
322,-,-,-,-,True,False,-,False,-,False,-,False
323,-,-,-,-,False,False,-,False,-,False,-,False
324,-,-,-,-,True,False,-,False,-,False,-,False
325,-,-,-,-,False,False,-,False,-,False,-,False
326,-,-,-,-,False,False,-,False,-,False,-,False
327,-,-,-,-,False,False,-,False,-,False,-,False
328,-,-,-,-,False,False,-,False,-,False,-,False
329,-,-,-,-,False,False,-,False,-,False,-,False
330,-,-,-,-,False,False,-,False,-,False,-,False
331,-,-,-,-,False,False,-,False,-,False,-,False
332,-,-,-,-,True,False,-,True,-,False,-,False
333,-,-,-,-,False,False,-,False,-,False,-,False
334,-,-,-,-,False,False,-,False,-,False,-,False
335,-,-,-,-,False,False,-,False,-,False,-,False
336,-,-,-,-,False,False,-,False,-,False,-,False
337,-,-,-,-,False,False,-,False,-,False,-,False
338,-,-,-,-,False,False,-,False,-,False,-,False
339,-,-,-,-,False,False,-,False,-,False,-,False
340,-,-,-,-,True,False,-,False,-,False,-,False
341,-,-,-,-,False,False,-,False,-,False,-,False
342,-,-,-,-,True,False,-,False,-,False,-,False
343,-,-,-,-,False,False,-,False,-,False,-,False
344,-,-,-,-,False,False,-,False,-,False,-,False
345,-,-,-,-,False,False,-,False,-,False,-,False
346,-,-,-,-,False,False,-,False,-,False,-,False
347,-,-,-,-,False,False,-,False,-,False,-,False
348,-,-,-,-,False,False,-,False,-,False,-,False
349,-,-,-,-,False,False,-,False,-,False,-,False
350,-,-,-,-,False,False,-,False,-,False,-,False
351,-,-,-,-,False,False,-,False,-,False,-,False
352,-,-,-,-,False,False,-,False,-,False,-,False
353,-,-,-,-,False,False,-,False,-,False,-,False
354,-,-,-,-,False,False,-,False,-,False,-,False
355,-,-,-,-,False,False,-,False,-,False,-,False
356,-,-,-,-,False,False,-,False,-,False,-,False
357,-,-,-,-,False,False,-,False,-,False,-,False
358,-,-,-,-,False,False,-,True,-,False,-,False
359,-,-,-,-,False,False,-,False,-,False,-,False
360,-,-,-,-,False,False,-,False,-,False,-,False
361,-,-,-,-,False,False,-,False,-,False,-,False
362,-,-,-,-,False,False,-,False,-,False,-,False
363,-,-,-,-,False,False,-,False,-,False,-,False
364,-,-,-,-,True,False,-,False,-,False,-,False
365,-,-,-,-,False,False,-,False,-,False,-,False
366,-,-,-,-,False,False,-,False,-,False,-,False
367,-,-,-,-,False,False,-,False,-,False,-,False
368,-,-,-,-,True,False,-,True,-,False,-,False
369,-,-,-,-,False,False,-,False,-,False,-,False
370,-,-,-,-,False,False,-,False,-,False,-,False
371,-,-,-,-,False,False,-,False,-,False,-,False
372,-,-,-,-,False,False,-,False,-,False,-,False
373,-,-,-,-,False,False,-,False,-,False,-,False
374,-,-,-,-,False,False,-,False,-,False,-,False
375,-,-,-,-,False,False,-,False,-,False,-,False
376,-,-,-,-,False,False,-,False,-,False,-,False
377,-,-,-,-,False,False,-,False,-,False,-,False
378,-,-,-,-,False,False,-,False,-,False,-,False
379,-,-,-,-,False,False,-,True,-,False,-,False
380,-,-,-,-,True,False,-,True,-,False,-,False
381,-,-,-,-,False,False,-,False,-,False,-,False
382,-,-,-,-,True,False,-,False,-,False,-,False
383,-,-,-,-,False,False,-,False,-,False,-,False
384,-,-,-,-,False,False,-,False,-,False,-,False
385,-,-,-,-,False,False,-,False,-,False,-,False
386,-,-,-,-,False,False,-,False,-,False,-,False
387,-,-,-,-,False,False,-,False,-,False,-,False
388,-,-,-,-,False,False,-,False,-,False,-,False
389,-,-,-,-,False,False,-,False,-,False,-,False
390,-,-,-,-,False,False,-,True,-,False,-,False
391,-,-,-,-,False,False,-,False,-,False,-,False
392,-,-,-,-,False,False,-,False,-,False,-,False
393,-,-,-,-,False,False,-,False,-,False,-,False
394,-,-,-,-,True,False,-,True,-,False,-,False
395,-,-,-,-,False,False,-,False,-,False,-,False
396,-,-,-,-,False,False,-,False,-,False,-,False
397,-,-,-,-,False,False,-,False,-,False,-,False
398,-,-,-,-,False,False,-,False,-,False,-,False
399,-,-,-,-,False,False,-,False,-,False,-,False
400,-,-,-,-,True,False,-,True,-,False,-,False
401,-,-,-,-,False,False,-,False,-,False,-,False
402,-,-,-,-,True,False,-,True,-,False,-,False
403,-,-,-,-,False,False,-,False,-,False,-,False
404,-,-,-,-,False,False,-,False,-,False,-,False
405,-,-,-,-,False,False,-,False,-,False,-,False
406,-,-,-,-,False,False,-,False,-,False,-,False
407,-,-,-,-,False,False,-,False,-,False,-,False
408,-,-,-,-,False,False,-,False,-,False,-,False
409,-,-,-,-,False,False,-,False,-,False,-,False
410,-,-,-,-,False,False,-,False,-,False,-,False
411,-,-,-,-,False,False,-,False,-,False,-,False
412,-,-,-,-,True,False,-,False,-,False,-,False
413,-,-,-,-,False,False,-,False,-,False,-,False
414,-,-,-,-,False,False,-,False,-,False,-,False
415,-,-,-,-,False,False,-,False,-,False,-,False
416,-,-,-,-,False,False,-,False,-,False,-,False
417,-,-,-,-,False,False,-,False,-,False,-,False
418,-,-,-,-,False,False,-,False,-,False,-,False
419,-,-,-,-,False,False,-,False,-,False,-,False
420,-,-,-,-,False,False,-,False,-,False,-,False
421,-,-,-,-,False,False,-,False,-,False,-,False
422,-,-,-,-,False,False,-,False,-,False,-,False
423,-,-,-,-,False,False,-,False,-,False,-,False
424,-,-,-,-,True,False,-,True,-,False,-,False
425,-,-,-,-,False,False,-,False,-,False,-,False
426,-,-,-,-,True,False,-,False,-,False,-,False
427,-,-,-,-,False,False,-,False,-,False,-,False
428,-,-,-,-,False,False,-,False,-,False,-,False
429,-,-,-,-,False,False,-,False,-,False,-,False
430,-,-,-,-,False,False,-,False,-,False,-,False
431,-,-,-,-,False,False,-,False,-,False,-,False
432,-,-,-,-,True,False,-,True,-,False,-,False
433,-,-,-,-,False,False,-,False,-,False,-,False
434,-,-,-,-,True,False,-,False,-,False,-,False
435,-,-,-,-,False,False,-,False,-,False,-,False
436,-,-,-,-,False,False,-,False,-,False,-,False
437,-,-,-,-,False,False,-,False,-,False,-,False
438,-,-,-,-,False,False,-,True,-,False,-,False
439,-,-,-,-,False,False,-,False,-,False,-,False
440,-,-,-,-,False,False,-,False,-,False,-,False
441,-,-,-,-,False,False,-,False,-,False,-,False
442,-,-,-,-,False,False,-,False,-,False,-,False
443,-,-,-,-,False,False,-,False,-,False,-,False
444,-,-,-,-,False,False,-,False,-,False,-,False
445,-,-,-,-,False,False,-,False,-,False,-,False
446,-,-,-,-,False,False,-,False,-,False,-,False
447,-,-,-,-,False,False,-,False,-,False,-,False
448,-,-,-,-,False,False,-,False,-,False,-,False
449,-,-,-,-,False,False,-,False,-,False,-,False
450,-,-,-,-,False,False,-,False,-,False,-,False
451,-,-,-,-,False,False,-,False,-,False,-,False
452,-,-,-,-,True,False,-,True,-,False,-,True
453,-,-,-,-,False,False,-,False,-,False,-,False
454,-,-,-,-,False,False,-,False,-,False,-,False
455,-,-,-,-,False,False,-,False,-,False,-,False
456,-,-,-,-,False,False,-,False,-,False,-,False
457,-,-,-,-,False,False,-,False,-,False,-,False
458,-,-,-,-,False,False,-,False,-,False,-,False
459,-,-,-,-,False,False,-,False,-,False,-,False
460,-,-,-,-,False,False,-,False,-,False,-,False
461,-,-,-,-,False,False,-,False,-,False,-,False
462,-,-,-,-,True,False,-,True,-,False,-,True
463,-,-,-,-,False,False,-,False,-,False,-,False
464,-,-,-,-,False,False,-,False,-,False,-,False
465,-,-,-,-,False,False,-,False,-,False,-,False
466,-,-,-,-,False,False,-,False,-,False,-,False
467,-,-,-,-,False,False,-,False,-,False,-,False
468,-,-,-,-,False,False,-,False,-,False,-,False
469,-,-,-,-,False,False,-,False,-,False,-,False
470,-,-,-,-,True,False,-,True,-,False,-,False
471,-,-,-,-,False,False,-,False,-,False,-,False
472,-,-,-,-,False,False,-,False,-,False,-,False
473,-,-,-,-,False,False,-,False,-,False,-,False
474,-,-,-,-,False,False,-,False,-,False,-,False
475,-,-,-,-,False,False,-,False,-,False,-,False
476,-,-,-,-,False,False,-,False,-,False,-,False
477,-,-,-,-,False,False,-,False,-,False,-,False
478,-,-,-,-,False,False,-,False,-,False,-,False
479,-,-,-,-,False,False,-,False,-,False,-,False
480,-,-,-,-,False,False,-,False,-,False,-,False
481,-,-,-,-,False,False,-,False,-,False,-,False
482,-,-,-,-,False,False,-,False,-,False,-,False
483,-,-,-,-,False,False,-,False,-,False,-,False
484,-,-,-,-,False,False,-,False,-,False,-,False
485,-,-,-,-,False,False,-,False,-,False,-,False
486,-,-,-,-,False,False,-,False,-,False,-,False
487,-,-,-,-,False,False,-,False,-,False,-,False
488,-,-,-,-,False,False,-,False,-,False,-,False
489,-,-,-,-,False,False,-,False,-,False,-,False
490,-,-,-,-,False,False,-,False,-,False,-,False
491,-,-,-,-,False,False,-,False,-,False,-,False
492,-,-,-,-,False,False,-,False,-,False,-,False
493,-,-,-,-,False,False,-,False,-,False,-,False
494,-,-,-,-,False,False,-,False,-,False,-,False
495,-,-,-,-,False,False,-,False,-,False,-,False
496,-,-,-,-,False,False,-,False,-,False,-,False
497,-,-,-,-,False,False,-,False,-,False,-,False
498,-,-,-,-,False,False,-,False,-,False,-,False
499,-,-,-,-,False,False,-,False,-,False,-,False
500,-,-,-,-,False,False,-,False,-,False,-,False
501,-,-,-,-,False,False,-,False,-,False,-,False
502,-,-,-,-,False,False,-,False,-,False,-,False
503,-,-,-,-,False,False,-,False,-,False,-,False
504,-,-,-,-,False,False,-,False,-,False,-,False
505,-,-,-,-,False,False,-,False,-,False,-,False
506,-,-,-,-,False,False,-,False,-,False,-,False
507,-,-,-,-,False,False,-,False,-,False,-,False
508,-,-,-,-,False,False,-,False,-,False,-,False
509,-,-,-,-,False,False,-,False,-,False,-,False
510,-,-,-,-,False,False,-,False,-,False,-,False
511,-,-,-,-,False,False,-,False,-,False,-,False
512,-,-,-,-,False,False,-,False,-,False,-,False
513,-,-,-,-,False,False,-,False,-,False,-,False
514,-,-,-,-,False,False,-,False,-,False,-,False
515,-,-,-,-,False,False,-,False,-,False,-,False
516,-,-,-,-,False,False,-,False,-,False,-,False
517,-,-,-,-,False,False,-,False,-,False,-,False
518,-,-,-,-,False,False,-,False,-,False,-,False
519,-,-,-,-,False,False,-,False,-,False,-,False
520,-,-,-,-,False,False,-,False,-,False,-,False
521,-,-,-,-,False,False,-,False,-,False,-,False
522,-,-,-,-,False,False,-,False,-,False,-,False
523,-,-,-,-,False,False,-,False,-,False,-,False
524,-,-,-,-,False,False,-,False,-,False,-,False
525,-,-,-,-,False,False,-,False,-,False,-,False
526,-,-,-,-,False,False,-,False,-,False,-,False
527,-,-,-,-,False,False,-,False,-,False,-,False
528,-,-,-,-,False,False,-,False,-,False,-,False
529,-,-,-,-,False,False,-,False,-,False,-,False
530,-,-,-,-,False,False,-,False,-,False,-,False
531,-,-,-,-,False,False,-,False,-,False,-,False
532,-,-,-,-,True,False,-,False,-,False,-,False
533,-,-,-,-,False,False,-,False,-,False,-,False
534,-,-,-,-,True,False,-,False,-,False,-,False
535,-,-,-,-,False,False,-,False,-,False,-,False
536,-,-,-,-,False,False,-,False,-,False,-,False
537,-,-,-,-,False,False,-,False,-,False,-,False
