338,-,False,-,False,-,False,False,-,False,False,False,False
339,-,False,-,True,-,False,False,-,False,False,False,False
340,-,False,-,False,-,False,True,-,False,False,False,False
341,-,False,-,True,-,False,False,-,False,False,False,False
342,-,False,-,False,-,False,True,-,False,False,False,False
343,-,False,-,True,-,False,False,-,False,False,False,False
344,-,False,-,False,-,False,False,-,False,False,False,False
345,-,False,-,True,-,False,False,-,False,False,False,False
346,-,False,-,True,-,False,False,-,False,False,False,False
347,-,False,-,True,-,False,False,-,False,False,False,False
348,-,False,-,True,-,False,False,-,False,False,False,False
349,-,False,-,True,-,False,False,-,False,False,False,False
350,-,False,-,True,-,False,False,-,False,False,False,False
351,-,False,-,True,-,False,False,-,False,False,False,False
352,-,False,-,True,-,False,False,-,False,False,False,False
353,-,False,-,True,-,False,False,-,False,False,False,False
354,-,False,-,True,-,False,False,-,False,False,False,False
355,-,False,-,True,-,False,False,-,False,False,False,False
356,-,False,-,True,-,False,False,-,False,False,False,False
357,-,False,-,True,-,False,False,-,False,False,False,False
358,-,False,-,True,-,False,False,-,False,False,False,False
359,-,False,-,True,-,False,False,-,False,False,False,False
360,-,False,-,True,-,False,True,-,False,False,False,False
361,-,False,-,True,-,False,False,-,False,False,False,False
362,-,False,-,True,-,False,False,-,False,False,False,False
363,-,False,-,True,-,False,False,-,False,False,False,False
364,-,False,-,True,-,False,False,-,False,False,False,False
365,-,False,-,True,-,False,False,-,False,False,False,False
366,-,False,-,False,-,False,True,-,False,False,False,False
367,-,False,-,True,-,False,False,-,False,False,False,False
368,-,False,-,False,-,False,True,-,False,False,False,False
369,-,False,-,True,-,False,False,-,False,False,False,False
370,-,False,-,False,-,False,True,-,False,False,False,False
371,-,False,-,True,-,False,False,-,False,False,False,False
372,-,False,-,True,-,False,False,-,False,False,False,False
373,-,False,-,True,-,False,False,-,False,False,False,False
374,-,False,-,True,-,False,False,-,False,False,False,False
375,-,False,-,True,-,False,False,-,False,False,False,False
376,-,False,-,False,-,False,True,-,False,False,False,False
377,-,False,-,True,-,False,False,-,False,False,False,False
378,-,False,-,False,-,False,True,-,False,False,False,False
379,-,False,-,True,-,False,False,-,False,False,False,False
380,-,False,-,True,-,False,False,-,False,False,False,False
381,-,False,-,True,-,False,False,-,False,False,False,False
382,-,False,-,False,-,False,True,-,False,False,False,False
383,-,False,-,True,-,False,False,-,False,False,False,False
384,-,False,-,True,-,False,False,-,False,False,False,False
385,-,False,-,True,-,False,False,-,False,False,False,False
386,-,False,-,True,-,False,False,-,False,False,False,False
387,-,False,-,True,-,False,False,-,False,False,False,False
388,-,False,-,True,-,False,False,-,False,False,False,False
389,-,False,-,True,-,False,False,-,False,False,False,False
390,-,False,-,True,-,False,False,-,False,False,False,False
391,-,False,-,True,-,False,False,-,False,False,False,False
392,-,False,-,True,-,False,False,-,False,False,False,False
393,-,False,-,True,-,False,False,-,False,False,False,False
394,-,False,-,True,-,False,True,-,False,False,False,False
395,-,False,-,True,-,False,False,-,False,False,False,False
396,-,False,-,False,-,False,True,-,False,False,False,False
397,-,False,-,True,-,False,False,-,False,False,False,False
398,-,False,-,False,-,False,False,-,False,False,False,False
399,-,False,-,True,-,False,False,-,False,False,False,False
400,-,False,-,True,-,False,True,-,False,False,False,False
401,-,False,-,True,-,False,False,-,False,False,False,False
402,-,False,-,True,-,False,False,-,False,False,False,False
403,-,False,-,True,-,False,False,-,False,False,False,False
404,-,False,-,False,-,False,True,-,False,False,False,False
405,-,False,-,True,-,False,False,-,False,False,False,False
406,-,False,-,False,-,False,True,-,False,False,False,False
407,-,False,-,True,-,False,False,-,False,False,False,False
408,-,False,-,False,-,False,True,-,False,False,False,False
409,-,False,-,True,-,False,False,-,False,False,False,False
410,-,False,-,True,-,False,False,-,False,False,False,False
411,-,False,-,True,-,False,False,-,False,False,False,False
412,-,False,-,True,-,False,True,-,False,False,False,False
413,-,False,-,True,-,False,False,-,False,False,False,False
414,-,False,-,True,-,False,False,-,False,False,False,False
415,-,False,-,True,-,False,False,-,False,False,False,False
416,-,False,-,True,-,False,False,-,False,False,False,False
417,-,False,-,True,-,False,False,-,False,False,False,False
418,-,False,-,True,-,False,False,-,False,False,False,False
419,-,False,-,True,-,False,False,-,False,False,False,False
420,-,False,-,False,-,False,True,-,False,False,False,False
421,-,False,-,True,-,False,False,-,False,False,False,False
422,-,False,-,True,-,False,False,-,False,False,False,False
423,-,False,-,True,-,False,False,-,False,False,False,False
424,-,False,-,True,-,False,False,-,False,False,False,False
425,-,False,-,True,-,False,False,-,False,False,False,False
426,-,False,-,False,-,False,True,-,False,False,False,False
427,-,False,-,True,-,False,False,-,False,False,False,False
428,-,False,-,False,-,False,True,-,False,False,False,False
429,-,False,-,True,-,False,False,-,False,False,False,False
430,-,False,-,False,-,False,False,-,False,False,False,False
431,-,False,-,True,-,False,False,-,False,False,False,False
432,-,False,-,False,-,False,True,-,False,False,False,False
433,-,False,-,True,-,False,False,-,False,False,False,False
434,-,False,-,True,-,False,True,-,False,False,False,False
435,-,False,-,True,-,False,False,-,False,False,False,False
436,-,False,-,False,-,False,False,-,False,False,False,False
437,-,False,-,True,-,False,False,-,False,False,False,False
438,-,False,-,True,-,False,False,-,False,False,False,False
439,-,False,-,True,-,False,False,-,False,False,False,False
440,-,False,-,False,-,False,True,-,False,False,False,False
441,-,False,-,True,-,False,False,-,False,False,False,False
442,-,False,-,False,-,False,True,-,False,False,False,False
443,-,False,-,True,-,False,False,-,False,False,False,False
444,-,False,-,False,-,False,False,-,False,False,False,False
445,-,False,-,True,-,False,False,-,False,False,False,False
446,-,False,-,True,-,False,True,-,False,False,False,False
447,-,False,-,True,-,False,False,-,False,False,False,False
448,-,False,-,True,-,False,False,-,False,False,False,False
449,-,False,-,True,-,False,False,-,False,False,False,False
450,-,False,-,True,-,False,False,-,False,False,False,False
451,-,False,-,True,-,False,False,-,False,False,False,False
452,-,False,-,True,-,False,False,-,False,False,False,False
453,-,False,-,True,-,False,False,-,False,False,False,False
454,-,False,-,False,-,False,True,-,False,False,False,False
455,-,False,-,True,-,False,False,-,False,False,False,False
456,-,False,-,False,-,False,True,-,False,False,False,False
457,-,False,-,True,-,False,False,-,False,False,False,False
458,-,False,-,False,-,False,False,-,False,False,False,False
459,-,False,-,True,-,False,False,-,False,False,False,False
460,-,False,-,False,-,False,True,-,False,False,False,False
461,-,False,-,True,-,False,False,-,False,False,False,False
462,-,False,-,True,-,False,False,-,False,False,False,False
463,-,False,-,True,-,False,False,-,False,False,False,False
464,-,False,-,True,-,False,True,-,False,False,False,False
465,-,False,-,True,-,False,False,-,False,False,False,False
466,-,False,-,True,-,False,False,-,False,False,False,False
467,-,False,-,True,-,False,False,-,False,False,False,False
468,-,False,-,True,-,False,True,-,False,False,False,False
469,-,False,-,True,-,False,False,-,False,False,False,False
470,-,False,-,True,-,False,False,-,False,False,False,False
471,-,False,-,True,-,False,False,-,False,False,False,False
472,-,False,-,False,-,False,False,-,False,False,False,False
473,-,False,-,True,-,False,False,-,False,False,False,False
474,-,False,-,False,-,False,False,-,False,False,False,False
475,-,False,-,True,-,False,False,-,False,False,False,False
476,-,False,-,True,-,False,False,-,False,False,False,False
477,-,False,-,True,-,False,False,-,False,False,False,False
478,-,False,-,True,-,False,False,-,False,False,False,False
479,-,False,-,True,-,False,False,-,False,False,False,False
480,-,False,-,False,-,False,True,-,False,False,False,False
481,-,False,-,True,-,False,False,-,False,False,False,False
482,-,False,-,False,-,False,False,-,False,False,False,False
483,-,False,-,True,-,False,False,-,False,False,False,False
484,-,False,-,False,-,False,True,-,False,False,False,False
485,-,False,-,True,-,False,False,-,False,False,False,False
486,-,False,-,False,-,False,True,-,False,False,False,False
487,-,False,-,True,-,False,False,-,False,False,False,False
488,-,False,-,False,-,False,False,-,False,False,False,False
489,-,False,-,True,-,False,False,-,False,False,False,False
490,-,False,-,True,-,False,False,-,False,False,False,False
491,-,False,-,True,-,False,False,-,False,False,False,False
492,-,False,-,False,-,False,True,-,False,False,False,False
493,-,False,-,True,-,False,False,-,False,False,False,False
494,-,False,-,True,-,False,False,-,False,False,False,False
495,-,False,-,True,-,False,False,-,False,False,False,False
496,-,False,-,False,-,False,True,-,False,False,False,False
497,-,False,-,True,-,False,False,-,False,False,False,False
498,-,False,-,False,-,False,True,-,False,False,False,False
499,-,False,-,True,-,False,False,-,False,False,False,False
500,-,False,-,True,-,False,False,-,False,False,False,False
501,-,False,-,True,-,False,False,-,False,False,False,False
502,-,False,-,False,-,False,False,-,False,False,False,False
503,-,False,-,True,-,False,False,-,False,False,False,False
504,-,False,-,False,-,False,True,-,False,False,False,False
505,-,False,-,True,-,False,False,-,False,False,False,False
506,-,False,-,False,-,False,True,-,False,False,False,False
507,-,False,-,True,-,False,False,-,False,False,False,False
508,-,False,-,False,-,False,True,-,False,False,False,False
509,-,False,-,True,-,False,False,-,False,False,False,False
510,-,False,-,False,-,False,True,-,False,False,False,False
511,-,False,-,True,-,False,False,-,False,False,False,False
512,-,False,-,False,-,False,True,-,False,False,False,False
513,-,False,-,True,-,False,False,-,False,False,False,False
514,-,False,-,False,-,False,False,-,False,False,False,False
515,-,False,-,True,-,False,False,-,False,False,False,False
516,-,False,-,False,-,False,True,-,False,False,False,False
517,-,False,-,True,-,False,False,-,False,False,False,False
518,-,False,-,False,-,False,True,-,False,False,False,False
519,-,False,-,True,-,False,False,-,False,False,False,False
520,-,False,-,False,-,False,False,-,False,False,False,False
521,-,False,-,True,-,False,False,-,False,False,False,False
522,-,False,-,False,-,False,True,-,False,False,False,False
523,-,False,-,True,-,False,False,-,False,False,False,False
524,-,False,-,False,-,False,True,-,False,False,False,False
525,-,False,-,True,-,False,False,-,False,False,False,False
526,-,False,-,True,-,False,False,-,False,False,False,False
527,-,False,-,True,-,False,False,-,False,False,False,False
528,-,False,-,True,-,False,True,-,False,False,False,False
529,-,False,-,True,-,False,False,-,False,False,False,False
530,-,False,-,True,-,False,True,-,False,False,False,False
531,-,False,-,True,-,False,False,-,False,False,False,False
532,-,False,-,False,-,False,True,-,False,False,False,False
533,-,False,-,True,-,False,False,-,False,False,False,False
534,-,False,-,False,-,False,False,-,False,False,False,False
535,-,False,-,True,-,False,False,-,False,False,False,False
536,-,False,-,True,-,False,False,-,False,False,False,False
537,-,False,-,True,-,False,False,-,False,False,False,False
