77,-,True,True,-,-,True,-,-,-,-,-,-
78,-,True,True,-,-,False,-,-,-,-,-,-
79,-,True,True,-,-,True,-,-,-,-,-,-
80,-,True,True,-,-,False,-,-,-,-,-,-
81,-,True,True,-,-,True,-,-,-,-,-,-
82,-,False,True,-,-,False,-,-,-,-,-,-
83,-,True,True,-,-,True,-,-,-,-,-,-
84,-,False,True,-,-,False,-,-,-,-,-,-
85,-,True,True,-,-,True,-,-,-,-,-,-
86,-,False,True,-,-,False,-,-,-,-,-,-
87,-,True,True,-,-,True,-,-,-,-,-,-
88,-,True,True,-,-,True,-,-,-,-,-,-
89,-,True,True,-,-,True,-,-,-,-,-,-
90,-,False,True,-,-,False,-,-,-,-,-,-
91,-,True,True,-,-,True,-,-,-,-,-,-
92,-,False,True,-,-,False,-,-,-,-,-,-
93,-,True,True,-,-,True,-,-,-,-,-,-
94,-,False,True,-,-,False,-,-,-,-,-,-
95,-,True,True,-,-,True,-,-,-,-,-,-
96,-,False,True,-,-,False,-,-,-,-,-,-
97,-,True,True,-,-,True,-,-,-,-,-,-
98,-,True,True,-,-,False,-,-,-,-,-,-
99,-,True,True,-,-,True,-,-,-,-,-,-
100,-,False,True,-,-,False,-,-,-,-,-,-
101,-,True,True,-,-,True,-,-,-,-,-,-
102,-,True,True,-,-,True,-,-,-,-,-,-
103,-,True,True,-,-,True,-,-,-,-,-,-
104,-,False,True,-,-,False,-,-,-,-,-,-
105,-,True,True,-,-,True,-,-,-,-,-,-
106,-,False,True,-,-,False,-,-,-,-,-,-
107,-,True,True,-,-,True,-,-,-,-,-,-
108,-,True,True,-,-,False,-,-,-,-,-,-
109,-,True,True,-,-,True,-,-,-,-,-,-
110,-,False,True,-,-,False,-,-,-,-,-,-
111,-,True,True,-,-,True,-,-,-,-,-,-
112,-,False,True,-,-,False,-,-,-,-,-,-
113,-,True,True,-,-,True,-,-,-,-,-,-
114,-,False,True,-,-,False,-,-,-,-,-,-
115,-,True,True,-,-,True,-,-,-,-,-,-
116,-,False,True,-,-,True,-,-,-,-,-,-
117,-,True,True,-,-,False,-,-,-,-,-,-
118,-,True,True,-,-,False,-,-,-,-,-,-
119,-,True,True,-,-,False,-,-,-,-,-,-
120,-,True,True,-,-,True,-,-,-,-,-,-
121,-,True,True,-,-,True,-,-,-,-,-,-
122,-,True,True,-,-,True,-,-,-,-,-,-
123,-,True,True,-,-,True,-,-,-,-,-,-
124,-,True,True,-,-,False,-,-,-,-,-,-
125,-,True,True,-,-,True,-,-,-,-,-,-
126,-,True,True,-,-,False,-,-,-,-,-,-
127,-,True,True,-,-,True,-,-,-,-,-,-
128,-,True,True,-,-,True,-,-,-,-,-,-
129,-,True,True,-,-,True,-,-,-,-,-,-
130,-,True,True,-,-,False,-,-,-,-,-,-
131,-,True,True,-,-,True,-,-,-,-,-,-
132,-,True,True,-,-,False,-,-,-,-,-,-
133,-,True,True,-,-,True,-,-,-,-,-,-
134,-,False,True,-,-,False,-,-,-,-,-,-
135,-,True,True,-,-,True,-,-,-,-,-,-
136,-,True,True,-,-,False,-,-,-,-,-,-
137,-,True,True,-,-,True,-,-,-,-,-,-
138,-,True,True,-,-,False,-,-,-,-,-,-
139,-,True,True,-,-,True,-,-,-,-,-,-
140,-,False,True,-,-,False,-,-,-,-,-,-
141,-,True,True,-,-,True,-,-,-,-,-,-
142,-,True,True,-,-,False,-,-,-,-,-,-
143,-,True,True,-,-,False,-,-,-,-,-,-
144,-,True,True,-,-,True,-,-,-,-,-,-
145,-,True,True,-,-,False,-,-,-,-,-,-
146,-,False,True,-,-,False,-,-,-,-,-,-
147,-,True,True,-,-,False,-,-,-,-,-,-
148,-,True,True,-,-,False,-,-,-,-,-,-
149,-,True,True,-,-,False,-,-,-,-,-,-
150,-,True,True,-,-,True,-,-,-,-,-,-
151,-,True,True,-,-,False,-,-,-,-,-,-
152,-,True,True,-,-,True,-,-,-,-,-,-
153,-,True,True,-,-,False,-,-,-,-,-,-
154,-,True,True,-,-,True,-,-,-,-,-,-
155,-,True,True,-,-,False,-,-,-,-,-,-
156,-,True,True,-,-,True,-,-,-,-,-,-
157,-,True,True,-,-,False,-,-,-,-,-,-
158,-,True,True,-,-,True,-,-,-,-,-,-
159,-,True,True,-,-,False,-,-,-,-,-,-
160,-,True,True,-,-,False,-,-,-,-,-,-
161,-,True,True,-,-,False,-,-,-,-,-,-
162,-,False,True,-,-,False,-,-,-,-,-,-
163,-,True,True,-,-,False,-,-,-,-,-,-
164,-,False,True,-,-,False,-,-,-,-,-,-
165,-,True,True,-,-,True,-,-,-,-,-,-
166,-,False,True,-,-,False,-,-,-,-,-,-
167,-,True,True,-,-,True,-,-,-,-,-,-
168,-,True,True,-,-,True,-,-,-,-,-,-
169,-,True,True,-,-,True,-,-,-,-,-,-
170,-,True,True,-,-,True,-,-,-,-,-,-
171,-,True,True,-,-,True,-,-,-,-,-,-
172,-,True,True,-,-,True,-,-,-,-,-,-
173,-,True,True,-,-,True,-,-,-,-,-,-
174,-,False,True,-,-,False,-,-,-,-,-,-
175,-,True,True,-,-,True,-,-,-,-,-,-
176,-,False,True,-,-,False,-,-,-,-,-,-
177,-,True,True,-,-,True,-,-,-,-,-,-
178,-,False,True,-,-,False,-,-,-,-,-,-
179,-,True,True,-,-,True,-,-,-,-,-,-
180,-,True,True,-,-,False,-,-,-,-,-,-
181,-,True,True,-,-,True,-,-,-,-,-,-
182,-,False,True,-,-,True,-,-,-,-,-,-
183,-,True,True,-,-,True,-,-,-,-,-,-
184,-,True,True,-,-,True,-,-,-,-,-,-
185,-,True,True,-,-,True,-,-,-,-,-,-
186,-,False,True,-,-,False,-,-,-,-,-,-
187,-,True,True,-,-,True,-,-,-,-,-,-
188,-,True,True,-,-,True,-,-,-,-,-,-
189,-,True,True,-,-,True,-,-,-,-,-,-
190,-,False,True,-,-,False,-,-,-,-,-,-
191,-,True,True,-,-,True,-,-,-,-,-,-
192,-,True,True,-,-,True,-,-,-,-,-,-
193,-,True,True,-,-,True,-,-,-,-,-,-
194,-,False,True,-,-,False,-,-,-,-,-,-
195,-,True,True,-,-,True,-,-,-,-,-,-
196,-,False,True,-,-,False,-,-,-,-,-,-
197,-,True,True,-,-,True,-,-,-,-,-,-
198,-,True,True,-,-,True,-,-,-,-,-,-
199,-,True,True,-,-,True,-,-,-,-,-,-
200,-,False,True,-,-,False,-,-,-,-,-,-
201,-,True,True,-,-,True,-,-,-,-,-,-
202,-,True,True,-,-,True,-,-,-,-,-,-
203,-,True,True,-,-,True,-,-,-,-,-,-
204,-,False,True,-,-,True,-,-,-,-,-,-
205,-,False,True,-,-,True,-,-,-,-,-,-
206,-,False,True,-,-,True,-,-,-,-,-,-
207,-,False,True,-,-,True,-,-,-,-,-,-
208,-,True,True,-,-,True,-,-,-,-,-,-
209,-,True,True,-,-,True,-,-,-,-,-,-
210,-,True,True,-,-,True,-,-,-,-,-,-
211,-,True,True,-,-,True,-,-,-,-,-,-
212,-,False,True,-,-,True,-,-,-,-,-,-
213,-,False,True,-,-,False,-,-,-,-,-,-
214,-,True,True,-,-,True,-,-,-,-,-,-
215,-,True,True,-,-,True,-,-,-,-,-,-
216,-,True,True,-,-,True,-,-,-,-,-,-
217,-,True,True,-,-,True,-,-,-,-,-,-
218,-,True,True,-,-,True,-,-,-,-,-,-
219,-,True,True,-,-,True,-,-,-,-,-,-
220,-,False,True,-,-,False,-,-,-,-,-,-
221,-,True,True,-,-,True,-,-,-,-,-,-
222,-,False,True,-,-,False,-,-,-,-,-,-
223,-,True,True,-,-,True,-,-,-,-,-,-
224,-,False,True,-,-,True,-,-,-,-,-,-
225,-,True,True,-,-,True,-,-,-,-,-,-
226,-,True,True,-,-,False,-,-,-,-,-,-
227,-,True,True,-,-,True,-,-,-,-,-,-
228,-,False,True,-,-,False,-,-,-,-,-,-
229,-,True,True,-,-,True,-,-,-,-,-,-
230,-,False,True,-,-,False,-,-,-,-,-,-
231,-,True,True,-,-,True,-,-,-,-,-,-
232,-,False,True,-,-,False,-,-,-,-,-,-
233,-,True,True,-,-,True,-,-,-,-,-,-
234,-,False,True,-,-,False,-,-,-,-,-,-
235,-,True,True,-,-,True,-,-,-,-,-,-
236,-,True,True,-,-,True,-,-,-,-,-,-
237,-,True,True,-,-,True,-,-,-,-,-,-
238,-,False,True,-,-,False,-,-,-,-,-,-
239,-,True,True,-,-,True,-,-,-,-,-,-
240,-,False,True,-,-,True,-,-,-,-,-,-
241,-,True,True,-,-,True,-,-,-,-,-,-
242,-,True,True,-,-,True,-,-,-,-,-,-
243,-,True,True,-,-,True,-,-,-,-,-,-
244,-,False,True,-,-,False,-,-,-,-,-,-
245,-,True,True,-,-,True,-,-,-,-,-,-
246,-,False,True,-,-,False,-,-,-,-,-,-
247,-,True,True,-,-,True,-,-,-,-,-,-
248,-,True,True,-,-,False,-,-,-,-,-,-
249,-,False,True,-,-,False,-,-,-,-,-,-
250,-,True,True,-,-,True,-,-,-,-,-,-
251,-,True,True,-,-,True,-,-,-,-,-,-
252,-,True,True,-,-,True,-,-,-,-,-,-
253,-,True,True,-,-,True,-,-,-,-,-,-
254,-,False,True,-,-,False,-,-,-,-,-,-
255,-,True,True,-,-,True,-,-,-,-,-,-
256,-,False,True,-,-,False,-,-,-,-,-,-
257,-,True,True,-,-,True,-,-,-,-,-,-
258,-,True,True,-,-,True,-,-,-,-,-,-
259,-,True,True,-,-,True,-,-,-,-,-,-
260,-,True,True,-,-,True,-,-,-,-,-,-
261,-,True,True,-,-,True,-,-,-,-,-,-
262,-,False,True,-,-,False,-,-,-,-,-,-
263,-,True,True,-,-,True,-,-,-,-,-,-
264,-,False,True,-,-,False,-,-,-,-,-,-
265,-,True,True,-,-,True,-,-,-,-,-,-
266,-,True,True,-,-,True,-,-,-,-,-,-
267,-,True,True,-,-,True,-,-,-,-,-,-
268,-,True,True,-,-,False,-,-,-,-,-,-
269,-,True,True,-,-,True,-,-,-,-,-,-
270,-,False,True,-,-,False,-,-,-,-,-,-
271,-,True,True,-,-,True,-,-,-,-,-,-
272,-,False,True,-,-,False,-,-,-,-,-,-
273,-,True,True,-,-,True,-,-,-,-,-,-
274,-,False,True,-,-,False,-,-,-,-,-,-
275,-,True,True,-,-,True,-,-,-,-,-,-
276,-,False,True,-,-,False,-,-,-,-,-,-
277,-,True,True,-,-,True,-,-,-,-,-,-
278,-,False,True,-,-,False,-,-,-,-,-,-
279,-,True,True,-,-,True,-,-,-,-,-,-
280,-,True,True,-,-,True,-,-,-,-,-,-
281,-,True,True,-,-,True,-,-,-,-,-,-
282,-,False,True,-,-,False,-,-,-,-,-,-
283,-,True,True,-,-,True,-,-,-,-,-,-
284,-,False,True,-,-,False,-,-,-,-,-,-
285,-,True,True,-,-,True,-,-,-,-,-,-
286,-,True,True,-,-,True,-,-,-,-,-,-
287,-,True,True,-,-,True,-,-,-,-,-,-
288,-,False,True,-,-,False,-,-,-,-,-,-
289,-,True,True,-,-,True,-,-,-,-,-,-
290,-,False,True,-,-,False,-,-,-,-,-,-
291,-,True,True,-,-,True,-,-,-,-,-,-
292,-,False,True,-,-,True,-,-,-,-,-,-
293,-,True,True,-,-,True,-,-,-,-,-,-
294,-,True,True,-,-,True,-,-,-,-,-,-
295,-,True,True,-,-,True,-,-,-,-,-,-
296,-,False,True,-,-,True,-,-,-,-,-,-
297,-,True,True,-,-,True,-,-,-,-,-,-
298,-,False,True,-,-,False,-,-,-,-,-,-
299,-,True,True,-,-,True,-,-,-,-,-,-
300,-,True,True,-,-,True,-,-,-,-,-,-
301,-,True,True,-,-,True,-,-,-,-,-,-
302,-,True,True,-,-,False,-,-,-,-,-,-
303,-,True,True,-,-,False,-,-,-,-,-,-
304,-,True,True,-,-,True,-,-,-,-,-,-
305,-,True,True,-,-,False,-,-,-,-,-,-
306,-,False,True,-,-,False,-,-,-,-,-,-
307,-,True,True,-,-,True,-,-,-,-,-,-
308,-,False,True,-,-,False,-,-,-,-,-,-
309,-,True,True,-,-,True,-,-,-,-,-,-
310,-,False,True,-,-,False,-,-,-,-,-,-
311,-,True,True,-,-,True,-,-,-,-,-,-
312,-,False,True,-,-,False,-,-,-,-,-,-
313,-,True,True,-,-,True,-,-,-,-,-,-
314,-,False,True,-,-,False,-,-,-,-,-,-
315,-,True,True,-,-,True,-,-,-,-,-,-
316,-,True,True,-,-,True,-,-,-,-,-,-
317,-,True,True,-,-,True,-,-,-,-,-,-
318,-,False,True,-,-,False,-,-,-,-,-,-
319,-,True,True,-,-,True,-,-,-,-,-,-
320,-,False,True,-,-,False,-,-,-,-,-,-
321,-,False,True,-,-,True,-,-,-,-,-,-
322,-,True,True,-,-,True,-,-,-,-,-,-
323,-,False,True,-,-,True,-,-,-,-,-,-
324,-,True,True,-,-,True,-,-,-,-,-,-
325,-,False,True,-,-,True,-,-,-,-,-,-
326,-,True,True,-,-,True,-,-,-,-,-,-
327,-,False,True,-,-,True,-,-,-,-,-,-
328,-,False,True,-,-,False,-,-,-,-,-,-
329,-,True,True,-,-,True,-,-,-,-,-,-
330,-,False,True,-,-,False,-,-,-,-,-,-
331,-,True,True,-,-,True,-,-,-,-,-,-
332,-,False,True,-,-,False,-,-,-,-,-,-
333,-,True,True,-,-,True,-,-,-,-,-,-
334,-,True,True,-,-,True,-,-,-,-,-,-
335,-,True,True,-,-,True,-,-,-,-,-,-
336,-,False,True,-,-,False,-,-,-,-,-,-
337,-,True,True,-,-,True,-,-,-,-,-,-
338,-,True,True,-,-,True,-,-,-,-,-,-
339,-,True,True,-,-,True,-,-,-,-,-,-
340,-,False,True,-,-,False,-,-,-,-,-,-
341,-,True,True,-,-,True,-,-,-,-,-,-
342,-,False,True,-,-,False,-,-,-,-,-,-
343,-,True,True,-,-,True,-,-,-,-,-,-
344,-,True,True,-,-,True,-,-,-,-,-,-
345,-,True,True,-,-,True,-,-,-,-,-,-
346,-,False,True,-,-,False,-,-,-,-,-,-
347,-,True,True,-,-,True,-,-,-,-,-,-
348,-,True,True,-,-,True,-,-,-,-,-,-
349,-,True,True,-,-,True,-,-,-,-,-,-
350,-,False,True,-,-,True,-,-,-,-,-,-
351,-,True,True,-,-,True,-,-,-,-,-,-
352,-,True,True,-,-,True,-,-,-,-,-,-
353,-,True,True,-,-,True,-,-,-,-,-,-
354,-,False,True,-,-,True,-,-,-,-,-,-
355,-,True,True,-,-,True,-,-,-,-,-,-
356,-,False,True,-,-,False,-,-,-,-,-,-
357,-,True,True,-,-,True,-,-,-,-,-,-
358,-,False,True,-,-,True,-,-,-,-,-,-
359,-,True,True,-,-,True,-,-,-,-,-,-
360,-,False,True,-,-,True,-,-,-,-,-,-
361,-,True,True,-,-,True,-,-,-,-,-,-
362,-,False,True,-,-,True,-,-,-,-,-,-
363,-,True,True,-,-,True,-,-,-,-,-,-
364,-,True,True,-,-,True,-,-,-,-,-,-
365,-,True,True,-,-,True,-,-,-,-,-,-
366,-,False,True,-,-,True,-,-,-,-,-,-
367,-,True,True,-,-,True,-,-,-,-,-,-
368,-,True,True,-,-,True,-,-,-,-,-,-
369,-,True,True,-,-,True,-,-,-,-,-,-
370,-,False,True,-,-,False,-,-,-,-,-,-
371,-,True,True,-,-,True,-,-,-,-,-,-
372,-,False,True,-,-,True,-,-,-,-,-,-
373,-,True,True,-,-,True,-,-,-,-,-,-
374,-,False,True,-,-,True,-,-,-,-,-,-
375,-,True,True,-,-,True,-,-,-,-,-,-
376,-,False,True,-,-,True,-,-,-,-,-,-
377,-,True,True,-,-,True,-,-,-,-,-,-
378,-,False,True,-,-,True,-,-,-,-,-,-
379,-,True,True,-,-,True,-,-,-,-,-,-
380,-,True,True,-,-,True,-,-,-,-,-,-
381,-,True,True,-,-,True,-,-,-,-,-,-
382,-,False,True,-,-,True,-,-,-,-,-,-
383,-,True,True,-,-,True,-,-,-,-,-,-
384,-,False,True,-,-,True,-,-,-,-,-,-
385,-,True,True,-,-,True,-,-,-,-,-,-
386,-,False,True,-,-,True,-,-,-,-,-,-
387,-,False,True,-,-,True,-,-,-,-,-,-
388,-,False,True,-,-,True,-,-,-,-,-,-
389,-,False,True,-,-,True,-,-,-,-,-,-
390,-,True,True,-,-,True,-,-,-,-,-,-
391,-,True,True,-,-,True,-,-,-,-,-,-
392,-,True,True,-,-,True,-,-,-,-,-,-
393,-,True,True,-,-,True,-,-,-,-,-,-
394,-,True,True,-,-,True,-,-,-,-,-,-
395,-,True,True,-,-,True,-,-,-,-,-,-
396,-,True,True,-,-,True,-,-,-,-,-,-
397,-,True,True,-,-,True,-,-,-,-,-,-
398,-,False,True,-,-,True,-,-,-,-,-,-
399,-,True,True,-,-,True,-,-,-,-,-,-
400,-,True,True,-,-,True,-,-,-,-,-,-
401,-,True,True,-,-,True,-,-,-,-,-,-
402,-,True,True,-,-,True,-,-,-,-,-,-
403,-,True,True,-,-,True,-,-,-,-,-,-
404,-,True,True,-,-,True,-,-,-,-,-,-
405,-,True,True,-,-,True,-,-,-,-,-,-
406,-,False,True,-,-,True,-,-,-,-,-,-
407,-,True,True,-,-,True,-,-,-,-,-,-
408,-,False,True,-,-,False,-,-,-,-,-,-
409,-,True,True,-,-,True,-,-,-,-,-,-
410,-,True,True,-,-,True,-,-,-,-,-,-
411,-,True,True,-,-,True,-,-,-,-,-,-
412,-,False,True,-,-,False,-,-,-,-,-,-
413,-,True,True,-,-,True,-,-,-,-,-,-
414,-,False,True,-,-,True,-,-,-,-,-,-
415,-,True,True,-,-,True,-,-,-,-,-,-
416,-,True,True,-,-,True,-,-,-,-,-,-
417,-,True,True,-,-,True,-,-,-,-,-,-
418,-,False,True,-,-,False,-,-,-,-,-,-
419,-,True,True,-,-,True,-,-,-,-,-,-
420,-,True,True,-,-,True,-,-,-,-,-,-
421,-,True,True,-,-,True,-,-,-,-,-,-
422,-,False,True,-,-,False,-,-,-,-,-,-
423,-,True,True,-,-,True,-,-,-,-,-,-
424,-,False,True,-,-,False,-,-,-,-,-,-
425,-,True,True,-,-,True,-,-,-,-,-,-
426,-,True,True,-,-,True,-,-,-,-,-,-
427,-,True,True,-,-,True,-,-,-,-,-,-
428,-,True,True,-,-,True,-,-,-,-,-,-
429,-,True,True,-,-,True,-,-,-,-,-,-
430,-,True,True,-,-,True,-,-,-,-,-,-
431,-,True,True,-,-,True,-,-,-,-,-,-
432,-,True,True,-,-,True,-,-,-,-,-,-
433,-,True,True,-,-,True,-,-,-,-,-,-
434,-,False,True,-,-,True,-,-,-,-,-,-
435,-,True,True,-,-,True,-,-,-,-,-,-
436,-,False,True,-,-,False,-,-,-,-,-,-
437,-,True,True,-,-,True,-,-,-,-,-,-
438,-,False,True,-,-,False,-,-,-,-,-,-
439,-,True,True,-,-,True,-,-,-,-,-,-
440,-,False,True,-,-,False,-,-,-,-,-,-
441,-,True,True,-,-,True,-,-,-,-,-,-
442,-,False,True,-,-,True,-,-,-,-,-,-
443,-,True,True,-,-,True,-,-,-,-,-,-
444,-,False,True,-,-,False,-,-,-,-,-,-
445,-,True,True,-,-,True,-,-,-,-,-,-
446,-,True,True,-,-,True,-,-,-,-,-,-
447,-,True,True,-,-,True,-,-,-,-,-,-
448,-,True,True,-,-,False,-,-,-,-,-,-
449,-,False,True,-,-,True,-,-,-,-,-,-
450,-,True,True,-,-,False,-,-,-,-,-,-
451,-,False,True,-,-,True,-,-,-,-,-,-
452,-,True,True,-,-,True,-,-,-,-,-,-
453,-,False,True,-,-,True,-,-,-,-,-,-
454,-,False,True,-,-,True,-,-,-,-,-,-
455,-,True,True,-,-,True,-,-,-,-,-,-
456,-,True,True,-,-,True,-,-,-,-,-,-
457,-,True,True,-,-,True,-,-,-,-,-,-
458,-,False,True,-,-,True,-,-,-,-,-,-
459,-,False,True,-,-,True,-,-,-,-,-,-
460,-,True,True,-,-,True,-,-,-,-,-,-
461,-,False,True,-,-,True,-,-,-,-,-,-
462,-,True,True,-,-,True,-,-,-,-,-,-
463,-,False,True,-,-,True,-,-,-,-,-,-
464,-,False,True,-,-,False,-,-,-,-,-,-
465,-,False,True,-,-,True,-,-,-,-,-,-
466,-,False,True,-,-,True,-,-,-,-,-,-
467,-,False,True,-,-,True,-,-,-,-,-,-
468,-,False,True,-,-,False,-,-,-,-,-,-
469,-,False,True,-,-,True,-,-,-,-,-,-
470,-,False,True,-,-,True,-,-,-,-,-,-
471,-,False,True,-,-,True,-,-,-,-,-,-
472,-,False,True,-,-,False,-,-,-,-,-,-
473,-,False,True,-,-,True,-,-,-,-,-,-
474,-,False,True,-,-,True,-,-,-,-,-,-
475,-,True,True,-,-,True,-,-,-,-,-,-
476,-,False,True,-,-,True,-,-,-,-,-,-
477,-,True,True,-,-,True,-,-,-,-,-,-
478,-,False,True,-,-,True,-,-,-,-,-,-
479,-,True,True,-,-,True,-,-,-,-,-,-
480,-,False,True,-,-,False,-,-,-,-,-,-
481,-,True,True,-,-,True,-,-,-,-,-,-
482,-,False,True,-,-,False,-,-,-,-,-,-
483,-,True,True,-,-,True,-,-,-,-,-,-
484,-,False,True,-,-,False,-,-,-,-,-,-
485,-,True,True,-,-,True,-,-,-,-,-,-
486,-,False,True,-,-,False,-,-,-,-,-,-
487,-,True,True,-,-,True,-,-,-,-,-,-
488,-,False,True,-,-,False,-,-,-,-,-,-
489,-,True,True,-,-,True,-,-,-,-,-,-
490,-,False,True,-,-,True,-,-,-,-,-,-
491,-,True,True,-,-,True,-,-,-,-,-,-
492,-,True,True,-,-,False,-,-,-,-,-,-
493,-,False,True,-,-,False,-,-,-,-,-,-
494,-,True,True,-,-,True,-,-,-,-,-,-
495,-,False,True,-,-,False,-,-,-,-,-,-
496,-,True,True,-,-,True,-,-,-,-,-,-
497,-,True,True,-,-,True,-,-,-,-,-,-
498,-,False,True,-,-,False,-,-,-,-,-,-
499,-,True,True,-,-,True,-,-,-,-,-,-
500,-,True,True,-,-,False,-,-,-,-,-,-
501,-,True,True,-,-,True,-,-,-,-,-,-
502,-,True,True,-,-,False,-,-,-,-,-,-
503,-,True,True,-,-,True,-,-,-,-,-,-
504,-,True,True,-,-,True,-,-,-,-,-,-
505,-,True,True,-,-,True,-,-,-,-,-,-
506,-,True,True,-,-,True,-,-,-,-,-,-
507,-,True,True,-,-,True,-,-,-,-,-,-
508,-,True,True,-,-,False,-,-,-,-,-,-
509,-,True,True,-,-,True,-,-,-,-,-,-
510,-,False,True,-,-,False,-,-,-,-,-,-
511,-,True,True,-,-,False,-,-,-,-,-,-
512,-,True,True,-,-,True,-,-,-,-,-,-
513,-,True,True,-,-,False,-,-,-,-,-,-
514,-,True,True,-,-,True,-,-,-,-,-,-
515,-,True,True,-,-,False,-,-,-,-,-,-
516,-,True,True,-,-,False,-,-,-,-,-,-
517,-,True,True,-,-,False,-,-,-,-,-,-
518,-,True,True,-,-,True,-,-,-,-,-,-
519,-,True,True,-,-,False,-,-,-,-,-,-
520,-,True,True,-,-,False,-,-,-,-,-,-
521,-,True,True,-,-,False,-,-,-,-,-,-
522,-,True,True,-,-,True,-,-,-,-,-,-
523,-,True,True,-,-,False,-,-,-,-,-,-
524,-,True,True,-,-,True,-,-,-,-,-,-
525,-,True,True,-,-,False,-,-,-,-,-,-
526,-,True,True,-,-,True,-,-,-,-,-,-
527,-,True,True,-,-,False,-,-,-,-,-,-
528,-,True,True,-,-,False,-,-,-,-,-,-
529,-,True,True,-,-,False,-,-,-,-,-,-
530,-,True,True,-,-,True,-,-,-,-,-,-
531,-,True,True,-,-,False,-,-,-,-,-,-
532,-,True,True,-,-,False,-,-,-,-,-,-
533,-,True,True,-,-,False,-,-,-,-,-,-
534,-,True,True,-,-,True,-,-,-,-,-,-
535,-,True,True,-,-,False,-,-,-,-,-,-
536,-,True,True,-,-,True,-,-,-,-,-,-
537,-,True,True,-,-,False,-,-,-,-,-,-
