113,False,-,-,False,False,False,-,-,-,False,-,-
114,False,-,-,False,True,False,-,-,-,False,-,-
115,False,-,-,False,False,False,-,-,-,False,-,-
116,False,-,-,False,True,False,-,-,-,False,-,-
117,False,-,-,False,False,False,-,-,-,False,-,-
118,False,-,-,False,True,False,-,-,-,False,-,-
119,False,-,-,False,False,False,-,-,-,False,-,-
120,False,-,-,False,False,False,-,-,-,False,-,-
121,False,-,-,False,False,False,-,-,-,False,-,-
122,False,-,-,False,True,False,-,-,-,False,-,-
123,False,-,-,False,False,False,-,-,-,False,-,-
124,False,-,-,False,False,False,-,-,-,False,-,-
125,False,-,-,False,False,False,-,-,-,False,-,-
126,False,-,-,False,False,False,-,-,-,False,-,-
127,False,-,-,False,False,False,-,-,-,False,-,-
128,False,-,-,False,False,False,-,-,-,False,-,-
129,False,-,-,False,False,False,-,-,-,False,-,-
130,False,-,-,False,True,False,-,-,-,False,-,-
131,False,-,-,False,False,False,-,-,-,False,-,-
132,False,-,-,False,False,False,-,-,-,False,-,-
133,False,-,-,False,False,False,-,-,-,False,-,-
134,False,-,-,False,False,False,-,-,-,False,-,-
135,False,-,-,False,False,False,-,-,-,False,-,-
136,False,-,-,False,False,False,-,-,-,False,-,-
137,False,-,-,False,False,False,-,-,-,False,-,-
138,False,-,-,False,False,False,-,-,-,False,-,-
139,False,-,-,False,False,False,-,-,-,False,-,-
140,False,-,-,False,False,False,-,-,-,False,-,-
141,False,-,-,False,False,False,-,-,-,False,-,-
142,False,-,-,False,False,False,-,-,-,False,-,-
143,False,-,-,False,False,False,-,-,-,False,-,-
144,False,-,-,False,True,False,-,-,-,False,-,-
145,False,-,-,False,False,False,-,-,-,False,-,-
146,False,-,-,False,False,False,-,-,-,False,-,-
147,False,-,-,False,False,False,-,-,-,False,-,-
148,False,-,-,False,False,False,-,-,-,False,-,-
149,False,-,-,False,False,False,-,-,-,False,-,-
150,False,-,-,False,False,False,-,-,-,False,-,-
151,False,-,-,False,False,False,-,-,-,False,-,-
152,False,-,-,False,True,False,-,-,-,False,-,-
153,False,-,-,False,False,False,-,-,-,False,-,-
154,False,-,-,False,False,False,-,-,-,False,-,-
155,False,-,-,False,False,False,-,-,-,False,-,-
156,False,-,-,False,False,False,-,-,-,False,-,-
157,False,-,-,False,False,False,-,-,-,False,-,-
158,False,-,-,False,True,False,-,-,-,False,-,-
159,False,-,-,False,False,False,-,-,-,False,-,-
160,False,-,-,False,False,False,-,-,-,False,-,-
161,False,-,-,False,False,False,-,-,-,False,-,-
162,False,-,-,False,False,False,-,-,-,False,-,-
163,False,-,-,False,False,False,-,-,-,False,-,-
164,False,-,-,False,False,False,-,-,-,False,-,-
165,False,-,-,False,False,False,-,-,-,False,-,-
166,False,-,-,False,False,False,-,-,-,False,-,-
167,False,-,-,False,False,False,-,-,-,False,-,-
168,False,-,-,False,True,False,-,-,-,False,-,-
169,False,-,-,False,False,False,-,-,-,False,-,-
170,False,-,-,False,False,False,-,-,-,False,-,-
171,False,-,-,False,False,False,-,-,-,False,-,-
172,False,-,-,False,True,False,-,-,-,False,-,-
173,False,-,-,False,False,False,-,-,-,False,-,-
174,False,-,-,False,False,False,-,-,-,False,-,-
175,False,-,-,False,False,False,-,-,-,False,-,-
176,False,-,-,False,False,False,-,-,-,False,-,-
177,False,-,-,False,False,False,-,-,-,False,-,-
178,False,-,-,False,False,False,-,-,-,False,-,-
179,False,-,-,False,False,False,-,-,-,False,-,-
180,False,-,-,False,False,False,-,-,-,False,-,-
181,False,-,-,False,False,False,-,-,-,False,-,-
182,False,-,-,False,False,False,-,-,-,False,-,-
183,False,-,-,False,False,False,-,-,-,False,-,-
184,False,-,-,False,False,False,-,-,-,False,-,-
185,False,-,-,False,False,False,-,-,-,False,-,-
186,False,-,-,False,False,False,-,-,-,False,-,-
187,False,-,-,False,False,False,-,-,-,False,-,-
188,False,-,-,False,True,False,-,-,-,False,-,-
189,False,-,-,False,False,False,-,-,-,False,-,-
190,False,-,-,False,False,False,-,-,-,False,-,-
191,False,-,-,False,False,False,-,-,-,False,-,-
192,False,-,-,False,False,False,-,-,-,False,-,-
193,False,-,-,False,False,False,-,-,-,False,-,-
194,False,-,-,False,False,False,-,-,-,False,-,-
195,False,-,-,False,False,False,-,-,-,False,-,-
196,False,-,-,False,False,False,-,-,-,False,-,-
197,False,-,-,False,False,False,-,-,-,False,-,-
198,False,-,-,False,False,False,-,-,-,False,-,-
199,False,-,-,False,False,False,-,-,-,False,-,-
200,False,-,-,False,False,False,-,-,-,False,-,-
201,False,-,-,False,False,False,-,-,-,False,-,-
202,False,-,-,False,False,False,-,-,-,False,-,-
203,False,-,-,False,False,False,-,-,-,False,-,-
204,False,-,-,False,False,False,-,-,-,False,-,-
205,False,-,-,False,False,False,-,-,-,False,-,-
206,False,-,-,False,False,False,-,-,-,False,-,-
207,False,-,-,False,False,False,-,-,-,False,-,-
208,False,-,-,False,False,False,-,-,-,False,-,-
209,False,-,-,False,False,False,-,-,-,False,-,-
210,False,-,-,False,False,False,-,-,-,False,-,-
211,False,-,-,False,False,False,-,-,-,False,-,-
212,False,-,-,False,False,False,-,-,-,False,-,-
213,False,-,-,False,False,False,-,-,-,False,-,-
214,False,-,-,False,False,False,-,-,-,False,-,-
215,False,-,-,False,False,False,-,-,-,False,-,-
216,False,-,-,False,False,False,-,-,-,False,-,-
217,False,-,-,False,False,False,-,-,-,False,-,-
218,False,-,-,False,False,False,-,-,-,False,-,-
219,False,-,-,False,False,False,-,-,-,False,-,-
220,False,-,-,False,False,False,-,-,-,False,-,-
221,False,-,-,False,False,False,-,-,-,False,-,-
222,False,-,-,False,False,False,-,-,-,False,-,-
223,False,-,-,False,False,False,-,-,-,False,-,-
224,False,-,-,False,False,False,-,-,-,False,-,-
225,False,-,-,False,False,False,-,-,-,False,-,-
226,False,-,-,False,False,False,-,-,-,False,-,-
227,False,-,-,False,False,False,-,-,-,False,-,-
228,False,-,-,False,False,False,-,-,-,False,-,-
229,False,-,-,False,False,False,-,-,-,False,-,-
230,False,-,-,False,False,False,-,-,-,False,-,-
231,False,-,-,False,False,False,-,-,-,False,-,-
232,False,-,-,False,False,False,-,-,-,False,-,-
233,False,-,-,False,False,False,-,-,-,False,-,-
234,False,-,-,False,False,False,-,-,-,False,-,-
235,False,-,-,False,False,False,-,-,-,True,-,-
236,False,-,-,False,False,False,-,-,-,False,-,-
237,False,-,-,False,False,False,-,-,-,True,-,-
238,False,-,-,False,True,False,-,-,-,False,-,-
239,False,-,-,False,False,False,-,-,-,True,-,-
240,False,-,-,False,False,False,-,-,-,False,-,-
241,False,-,-,False,False,False,-,-,-,True,-,-
242,False,-,-,False,False,False,-,-,-,False,-,-
243,False,-,-,False,False,False,-,-,-,True,-,-
244,False,-,-,False,False,False,-,-,-,False,-,-
245,False,-,-,False,False,False,-,-,-,True,-,-
246,False,-,-,False,False,False,-,-,-,True,-,-
247,False,-,-,False,False,False,-,-,-,True,-,-
248,False,-,-,False,False,False,-,-,-,False,-,-
249,False,-,-,False,False,False,-,-,-,True,-,-
250,False,-,-,False,False,False,-,-,-,False,-,-
251,False,-,-,False,False,False,-,-,-,True,-,-
252,False,-,-,False,False,False,-,-,-,False,-,-
253,False,-,-,False,False,False,-,-,-,True,-,-
254,False,-,-,False,False,False,-,-,-,True,-,-
255,False,-,-,False,False,False,-,-,-,True,-,-
256,False,-,-,False,False,False,-,-,-,False,-,-
257,False,-,-,False,False,False,-,-,-,True,-,-
258,False,-,-,False,False,False,-,-,-,True,-,-
259,False,-,-,False,False,False,-,-,-,True,-,-
260,False,-,-,False,True,False,-,-,-,False,-,-
261,False,-,-,False,False,False,-,-,-,True,-,-
262,False,-,-,False,False,False,-,-,-,True,-,-
263,False,-,-,False,False,False,-,-,-,True,-,-
264,False,-,-,False,False,False,-,-,-,False,-,-
265,False,-,-,False,False,False,-,-,-,True,-,-
266,False,-,-,False,False,False,-,-,-,False,-,-
267,False,-,-,False,False,False,-,-,-,True,-,-
268,False,-,-,False,False,False,-,-,-,False,-,-
269,False,-,-,False,False,False,-,-,-,True,-,-
270,False,-,-,False,True,False,-,-,-,False,-,-
271,False,-,-,False,False,False,-,-,-,True,-,-
272,False,-,-,False,False,False,-,-,-,True,-,-
273,False,-,-,False,False,False,-,-,-,True,-,-
274,False,-,-,False,False,False,-,-,-,False,-,-
275,False,-,-,False,False,False,-,-,-,True,-,-
276,False,-,-,False,False,False,-,-,-,False,-,-
277,False,-,-,False,False,False,-,-,-,True,-,-
278,False,-,-,False,False,False,-,-,-,False,-,-
279,False,-,-,False,False,False,-,-,-,True,-,-
280,False,-,-,False,False,False,-,-,-,False,-,-
281,False,-,-,False,False,False,-,-,-,True,-,-
282,False,-,-,False,False,False,-,-,-,False,-,-
283,False,-,-,False,False,False,-,-,-,True,-,-
284,False,-,-,False,False,False,-,-,-,False,-,-
285,False,-,-,False,False,False,-,-,-,True,-,-
286,False,-,-,False,False,False,-,-,-,False,-,-
287,False,-,-,False,False,False,-,-,-,True,-,-
288,False,-,-,False,False,False,-,-,-,False,-,-
289,False,-,-,False,False,False,-,-,-,True,-,-
290,False,-,-,False,False,False,-,-,-,True,-,-
291,False,-,-,False,False,False,-,-,-,True,-,-
292,False,-,-,False,False,False,-,-,-,True,-,-
293,False,-,-,False,False,False,-,-,-,True,-,-
294,False,-,-,False,False,False,-,-,-,True,-,-
295,False,-,-,False,False,False,-,-,-,True,-,-
296,False,-,-,False,False,False,-,-,-,False,-,-
297,False,-,-,False,False,False,-,-,-,True,-,-
298,False,-,-,False,False,False,-,-,-,False,-,-
299,False,-,-,False,False,False,-,-,-,True,-,-
300,False,-,-,False,False,False,-,-,-,False,-,-
301,False,-,-,False,False,False,-,-,-,True,-,-
302,False,-,-,False,False,False,-,-,-,True,-,-
303,False,-,-,False,False,False,-,-,-,True,-,-
304,False,-,-,False,False,False,-,-,-,False,-,-
305,False,-,-,False,False,False,-,-,-,True,-,-
306,False,-,-,False,False,False,-,-,-,False,-,-
307,False,-,-,False,False,False,-,-,-,True,-,-
308,False,-,-,False,False,False,-,-,-,True,-,-
309,False,-,-,False,False,False,-,-,-,True,-,-
310,False,-,-,False,False,False,-,-,-,False,-,-
311,False,-,-,False,False,False,-,-,-,True,-,-
312,False,-,-,False,False,False,-,-,-,False,-,-
313,False,-,-,False,False,False,-,-,-,True,-,-
314,False,-,-,False,False,False,-,-,-,False,-,-
315,False,-,-,False,False,False,-,-,-,True,-,-
316,False,-,-,False,False,False,-,-,-,False,-,-
317,False,-,-,False,False,False,-,-,-,True,-,-
318,False,-,-,False,False,False,-,-,-,False,-,-
319,False,-,-,False,False,False,-,-,-,True,-,-
320,False,-,-,False,False,False,-,-,-,True,-,-
321,False,-,-,False,False,False,-,-,-,True,-,-
322,False,-,-,False,False,False,-,-,-,False,-,-
323,False,-,-,False,False,False,-,-,-,True,-,-
324,False,-,-,False,False,False,-,-,-,False,-,-
325,False,-,-,False,False,False,-,-,-,True,-,-
326,False,-,-,False,True,False,-,-,-,False,-,-
327,False,-,-,False,False,False,-,-,-,True,-,-
328,False,-,-,False,False,False,-,-,-,True,-,-
329,False,-,-,False,False,False,-,-,-,True,-,-
330,False,-,-,False,False,False,-,-,-,False,-,-
331,False,-,-,False,False,False,-,-,-,True,-,-
332,False,-,-,False,False,False,-,-,-,False,-,-
333,False,-,-,False,False,False,-,-,-,True,-,-
334,False,-,-,False,False,False,-,-,-,False,-,-
335,False,-,-,False,False,False,-,-,-,True,-,-
336,False,-,-,False,False,False,-,-,-,False,-,-
337,False,-,-,False,False,False,-,-,-,True,-,-
338,False,-,-,False,False,False,-,-,-,True,-,-
339,False,-,-,False,False,False,-,-,-,True,-,-
340,False,-,-,False,False,False,-,-,-,False,-,-
341,False,-,-,False,False,False,-,-,-,True,-,-
342,False,-,-,False,False,False,-,-,-,False,-,-
343,False,-,-,False,False,False,-,-,-,True,-,-
344,False,-,-,False,False,False,-,-,-,True,-,-
345,False,-,-,False,False,False,-,-,-,True,-,-
346,False,-,-,False,False,False,-,-,-,False,-,-
347,False,-,-,False,False,False,-,-,-,True,-,-
348,False,-,-,False,False,False,-,-,-,True,-,-
349,False,-,-,False,False,False,-,-,-,True,-,-
350,False,-,-,False,False,False,-,-,-,True,-,-
351,False,-,-,False,False,False,-,-,-,True,-,-
352,False,-,-,False,False,False,-,-,-,True,-,-
353,False,-,-,False,False,False,-,-,-,True,-,-
354,False,-,-,False,False,False,-,-,-,False,-,-
355,False,-,-,False,False,False,-,-,-,True,-,-
356,False,-,-,False,False,False,-,-,-,False,-,-
357,False,-,-,False,False,False,-,-,-,True,-,-
358,False,-,-,False,False,False,-,-,-,True,-,-
359,False,-,-,False,False,False,-,-,-,True,-,-
360,False,-,-,False,False,False,-,-,-,True,-,-
361,False,-,-,False,False,False,-,-,-,True,-,-
362,False,-,-,False,False,False,-,-,-,False,-,-
363,False,-,-,False,False,False,-,-,-,True,-,-
364,False,-,-,False,False,False,-,-,-,False,-,-
365,False,-,-,False,False,False,-,-,-,True,-,-
366,False,-,-,False,False,False,-,-,-,False,-,-
367,False,-,-,False,False,False,-,-,-,True,-,-
368,False,-,-,False,False,False,-,-,-,False,-,-
369,False,-,-,False,False,False,-,-,-,True,-,-
370,False,-,-,False,False,False,-,-,-,False,-,-
371,False,-,-,False,False,False,-,-,-,True,-,-
372,False,-,-,False,False,False,-,-,-,False,-,-
373,False,-,-,False,False,False,-,-,-,True,-,-
374,False,-,-,False,False,False,-,-,-,False,-,-
375,False,-,-,False,False,False,-,-,-,True,-,-
376,False,-,-,False,False,False,-,-,-,False,-,-
377,False,-,-,False,False,False,-,-,-,True,-,-
378,False,-,-,False,False,False,-,-,-,False,-,-
379,False,-,-,False,False,False,-,-,-,True,-,-
380,False,-,-,False,False,False,-,-,-,False,-,-
381,False,-,-,False,False,False,-,-,-,True,-,-
382,False,-,-,False,False,False,-,-,-,True,-,-
383,False,-,-,False,False,False,-,-,-,True,-,-
384,False,-,-,False,False,False,-,-,-,False,-,-
385,False,-,-,False,False,False,-,-,-,True,-,-
386,False,-,-,False,False,False,-,-,-,True,-,-
387,False,-,-,False,False,False,-,-,-,True,-,-
388,False,-,-,False,False,False,-,-,-,True,-,-
389,False,-,-,False,False,False,-,-,-,True,-,-
390,False,-,-,False,False,False,-,-,-,True,-,-
391,False,-,-,False,False,False,-,-,-,True,-,-
392,False,-,-,False,False,False,-,-,-,True,-,-
393,False,-,-,False,False,False,-,-,-,True,-,-
394,False,-,-,False,False,False,-,-,-,True,-,-
395,False,-,-,False,False,False,-,-,-,True,-,-
396,False,-,-,False,False,False,-,-,-,True,-,-
397,False,-,-,False,False,False,-,-,-,True,-,-
398,False,-,-,False,True,False,-,-,-,False,-,-
399,False,-,-,False,False,False,-,-,-,True,-,-
400,False,-,-,False,True,False,-,-,-,False,-,-
401,False,-,-,False,False,False,-,-,-,True,-,-
402,False,-,-,False,False,False,-,-,-,True,-,-
403,False,-,-,False,False,False,-,-,-,True,-,-
404,False,-,-,False,False,False,-,-,-,False,-,-
405,False,-,-,False,False,False,-,-,-,True,-,-
406,False,-,-,False,False,False,-,-,-,False,-,-
407,False,-,-,False,False,False,-,-,-,True,-,-
408,False,-,-,False,True,False,-,-,-,False,-,-
409,False,-,-,False,False,False,-,-,-,True,-,-
410,False,-,-,False,False,False,-,-,-,False,-,-
411,False,-,-,False,False,False,-,-,-,True,-,-
412,False,-,-,False,True,False,-,-,-,False,-,-
413,False,-,-,False,False,False,-,-,-,True,-,-
414,False,-,-,False,False,False,-,-,-,False,-,-
415,False,-,-,False,False,False,-,-,-,True,-,-
416,False,-,-,False,False,False,-,-,-,False,-,-
417,False,-,-,False,False,False,-,-,-,True,-,-
418,False,-,-,False,False,False,-,-,-,True,-,-
419,False,-,-,False,False,False,-,-,-,True,-,-
420,False,-,-,False,False,False,-,-,-,False,-,-
421,False,-,-,False,False,False,-,-,-,True,-,-
422,False,-,-,False,False,False,-,-,-,True,-,-
423,False,-,-,False,False,False,-,-,-,True,-,-
424,False,-,-,False,False,False,-,-,-,False,-,-
425,False,-,-,False,False,False,-,-,-,True,-,-
426,False,-,-,False,False,False,-,-,-,False,-,-
427,False,-,-,False,False,False,-,-,-,True,-,-
428,False,-,-,False,False,False,-,-,-,True,-,-
429,False,-,-,False,False,False,-,-,-,True,-,-
430,False,-,-,False,False,False,-,-,-,False,-,-
431,False,-,-,False,False,False,-,-,-,True,-,-
432,False,-,-,False,False,False,-,-,-,False,-,-
433,False,-,-,False,False,False,-,-,-,True,-,-
434,False,-,-,False,False,False,-,-,-,False,-,-
435,False,-,-,False,False,False,-,-,-,True,-,-
436,False,-,-,False,False,False,-,-,-,False,-,-
437,False,-,-,False,False,False,-,-,-,True,-,-
438,False,-,-,False,True,False,-,-,-,False,-,-
439,False,-,-,False,False,False,-,-,-,True,-,-
440,False,-,-,False,False,False,-,-,-,False,-,-
441,False,-,-,False,False,False,-,-,-,True,-,-
442,False,-,-,False,False,False,-,-,-,False,-,-
443,False,-,-,False,False,False,-,-,-,True,-,-
444,False,-,-,False,False,False,-,-,-,False,-,-
445,False,-,-,False,False,False,-,-,-,True,-,-
446,False,-,-,False,True,False,-,-,-,True,-,-
447,False,-,-,False,False,False,-,-,-,True,-,-
448,False,-,-,False,False,False,-,-,-,True,-,-
449,False,-,-,False,False,False,-,-,-,True,-,-
450,False,-,-,False,False,False,-,-,-,False,-,-
451,False,-,-,False,False,False,-,-,-,True,-,-
452,False,-,-,False,False,False,-,-,-,True,-,-
453,False,-,-,False,False,False,-,-,-,True,-,-
454,False,-,-,False,False,False,-,-,-,False,-,-
455,False,-,-,False,False,False,-,-,-,True,-,-
456,False,-,-,False,True,False,-,-,-,False,-,-
457,False,-,-,False,False,False,-,-,-,True,-,-
458,False,-,-,False,False,False,-,-,-,False,-,-
459,False,-,-,False,False,False,-,-,-,True,-,-
460,False,-,-,False,True,False,-,-,-,True,-,-
461,False,-,-,False,False,False,-,-,-,True,-,-
462,False,-,-,False,False,False,-,-,-,False,-,-
463,False,-,-,False,False,False,-,-,-,True,-,-
464,False,-,-,False,False,False,-,-,-,True,-,-
465,False,-,-,False,False,False,-,-,-,True,-,-
466,False,-,-,False,False,False,-,-,-,False,-,-
467,False,-,-,False,False,False,-,-,-,True,-,-
468,False,-,-,False,False,False,-,-,-,False,-,-
469,False,-,-,False,False,False,-,-,-,True,-,-
470,False,-,-,False,False,False,-,-,-,True,-,-
471,False,-,-,False,False,False,-,-,-,True,-,-
472,False,-,-,False,False,False,-,-,-,True,-,-
473,False,-,-,False,False,False,-,-,-,True,-,-
474,False,-,-,False,False,False,-,-,-,False,-,-
475,False,-,-,False,False,False,-,-,-,True,-,-
476,False,-,-,False,False,False,-,-,-,True,-,-
477,False,-,-,False,False,False,-,-,-,True,-,-
478,False,-,-,False,False,False,-,-,-,True,-,-
479,False,-,-,False,False,False,-,-,-,True,-,-
480,False,-,-,False,False,False,-,-,-,False,-,-
481,False,-,-,False,False,False,-,-,-,True,-,-
482,False,-,-,False,False,False,-,-,-,False,-,-
483,False,-,-,False,False,False,-,-,-,True,-,-
484,False,-,-,False,False,False,-,-,-,False,-,-
485,False,-,-,False,False,False,-,-,-,True,-,-
486,False,-,-,False,False,False,-,-,-,True,-,-
487,False,-,-,False,False,False,-,-,-,True,-,-
488,False,-,-,False,False,False,-,-,-,True,-,-
489,False,-,-,False,False,False,-,-,-,True,-,-
490,False,-,-,False,False,False,-,-,-,False,-,-
491,False,-,-,False,False,False,-,-,-,True,-,-
492,False,-,-,False,True,False,-,-,-,False,-,-
493,False,-,-,False,False,False,-,-,-,True,-,-
494,False,-,-,False,True,False,-,-,-,False,-,-
495,False,-,-,False,False,False,-,-,-,True,-,-
496,False,-,-,False,False,False,-,-,-,True,-,-
497,False,-,-,False,False,False,-,-,-,True,-,-
498,False,-,-,False,False,False,-,-,-,True,-,-
499,False,-,-,False,False,False,-,-,-,True,-,-
500,False,-,-,False,False,False,-,-,-,False,-,-
501,False,-,-,False,False,False,-,-,-,True,-,-
502,False,-,-,False,False,False,-,-,-,False,-,-
503,False,-,-,False,False,False,-,-,-,True,-,-
504,False,-,-,False,True,False,-,-,-,False,-,-
505,False,-,-,False,False,False,-,-,-,True,-,-
506,False,-,-,False,False,False,-,-,-,False,-,-
507,False,-,-,False,False,False,-,-,-,True,-,-
508,False,-,-,False,False,False,-,-,-,True,-,-
509,False,-,-,False,False,False,-,-,-,True,-,-
510,False,-,-,False,False,False,-,-,-,False,-,-
511,False,-,-,False,False,False,-,-,-,True,-,-
512,False,-,-,False,False,False,-,-,-,False,-,-
513,False,-,-,False,False,False,-,-,-,True,-,-
514,False,-,-,False,False,False,-,-,-,False,-,-
515,False,-,-,False,False,False,-,-,-,True,-,-
516,False,-,-,False,True,False,-,-,-,True,-,-
517,False,-,-,False,False,False,-,-,-,True,-,-
518,False,-,-,False,False,False,-,-,-,False,-,-
519,False,-,-,False,False,False,-,-,-,True,-,-
520,False,-,-,False,False,False,-,-,-,False,-,-
521,False,-,-,False,False,False,-,-,-,True,-,-
522,False,-,-,False,True,False,-,-,-,False,-,-
523,False,-,-,False,False,False,-,-,-,True,-,-
524,False,-,-,False,False,False,-,-,-,True,-,-
525,False,-,-,False,False,False,-,-,-,True,-,-
526,False,-,-,False,True,False,-,-,-,False,-,-
527,False,-,-,False,False,False,-,-,-,True,-,-
528,False,-,-,False,False,False,-,-,-,True,-,-
529,False,-,-,False,False,False,-,-,-,True,-,-
530,False,-,-,False,False,False,-,-,-,True,-,-
531,False,-,-,False,False,False,-,-,-,True,-,-
532,False,-,-,False,False,False,-,-,-,True,-,-
533,False,-,-,False,False,False,-,-,-,True,-,-
534,False,-,-,False,False,False,-,-,-,True,-,-
535,False,-,-,False,False,False,-,-,-,True,-,-
536,False,-,-,False,False,False,-,-,-,False,-,-
537,False,-,-,False,False,False,-,-,-,True,-,-
