101,-,-,-,False,-,-,True,-,-,-,-,-
102,-,-,-,True,-,-,True,-,-,-,-,-
103,-,-,-,False,-,-,True,-,-,-,-,-
104,-,-,-,True,-,-,True,-,-,-,-,-
105,-,-,-,True,-,-,True,-,-,-,-,-
106,-,-,-,False,-,-,False,-,-,-,-,-
107,-,-,-,True,-,-,True,-,-,-,-,-
108,-,-,-,False,-,-,False,-,-,-,-,-
109,-,-,-,True,-,-,True,-,-,-,-,-
110,-,-,-,True,-,-,True,-,-,-,-,-
111,-,-,-,True,-,-,True,-,-,-,-,-
112,-,-,-,True,-,-,True,-,-,-,-,-
113,-,-,-,True,-,-,True,-,-,-,-,-
114,-,-,-,True,-,-,True,-,-,-,-,-
115,-,-,-,True,-,-,True,-,-,-,-,-
116,-,-,-,True,-,-,True,-,-,-,-,-
117,-,-,-,True,-,-,True,-,-,-,-,-
118,-,-,-,True,-,-,False,-,-,-,-,-
119,-,-,-,True,-,-,True,-,-,-,-,-
120,-,-,-,True,-,-,True,-,-,-,-,-
121,-,-,-,True,-,-,True,-,-,-,-,-
122,-,-,-,False,-,-,True,-,-,-,-,-
123,-,-,-,True,-,-,True,-,-,-,-,-
124,-,-,-,False,-,-,True,-,-,-,-,-
125,-,-,-,True,-,-,True,-,-,-,-,-
126,-,-,-,False,-,-,False,-,-,-,-,-
127,-,-,-,True,-,-,True,-,-,-,-,-
128,-,-,-,True,-,-,True,-,-,-,-,-
129,-,-,-,True,-,-,True,-,-,-,-,-
130,-,-,-,True,-,-,False,-,-,-,-,-
131,-,-,-,True,-,-,True,-,-,-,-,-
132,-,-,-,True,-,-,True,-,-,-,-,-
133,-,-,-,True,-,-,True,-,-,-,-,-
134,-,-,-,True,-,-,True,-,-,-,-,-
135,-,-,-,True,-,-,True,-,-,-,-,-
136,-,-,-,True,-,-,False,-,-,-,-,-
137,-,-,-,True,-,-,True,-,-,-,-,-
138,-,-,-,False,-,-,True,-,-,-,-,-
139,-,-,-,True,-,-,True,-,-,-,-,-
140,-,-,-,False,-,-,True,-,-,-,-,-
141,-,-,-,True,-,-,True,-,-,-,-,-
142,-,-,-,False,-,-,False,-,-,-,-,-
143,-,-,-,True,-,-,True,-,-,-,-,-
144,-,-,-,True,-,-,True,-,-,-,-,-
145,-,-,-,True,-,-,True,-,-,-,-,-
146,-,-,-,True,-,-,False,-,-,-,-,-
147,-,-,-,False,-,-,True,-,-,-,-,-
148,-,-,-,True,-,-,True,-,-,-,-,-
149,-,-,-,True,-,-,True,-,-,-,-,-
150,-,-,-,True,-,-,True,-,-,-,-,-
151,-,-,-,True,-,-,True,-,-,-,-,-
152,-,-,-,True,-,-,True,-,-,-,-,-
153,-,-,-,True,-,-,True,-,-,-,-,-
154,-,-,-,False,-,-,False,-,-,-,-,-
155,-,-,-,True,-,-,True,-,-,-,-,-
156,-,-,-,True,-,-,True,-,-,-,-,-
157,-,-,-,True,-,-,True,-,-,-,-,-
158,-,-,-,False,-,-,True,-,-,-,-,-
159,-,-,-,False,-,-,True,-,-,-,-,-
160,-,-,-,True,-,-,True,-,-,-,-,-
161,-,-,-,True,-,-,True,-,-,-,-,-
162,-,-,-,True,-,-,True,-,-,-,-,-
163,-,-,-,True,-,-,True,-,-,-,-,-
164,-,-,-,True,-,-,True,-,-,-,-,-
165,-,-,-,True,-,-,True,-,-,-,-,-
166,-,-,-,True,-,-,True,-,-,-,-,-
167,-,-,-,True,-,-,True,-,-,-,-,-
168,-,-,-,False,-,-,True,-,-,-,-,-
169,-,-,-,True,-,-,True,-,-,-,-,-
170,-,-,-,False,-,-,True,-,-,-,-,-
171,-,-,-,True,-,-,True,-,-,-,-,-
172,-,-,-,True,-,-,True,-,-,-,-,-
173,-,-,-,True,-,-,True,-,-,-,-,-
174,-,-,-,True,-,-,True,-,-,-,-,-
175,-,-,-,True,-,-,True,-,-,-,-,-
176,-,-,-,True,-,-,True,-,-,-,-,-
177,-,-,-,True,-,-,True,-,-,-,-,-
178,-,-,-,False,-,-,True,-,-,-,-,-
179,-,-,-,True,-,-,True,-,-,-,-,-
180,-,-,-,False,-,-,True,-,-,-,-,-
181,-,-,-,False,-,-,True,-,-,-,-,-
182,-,-,-,True,-,-,True,-,-,-,-,-
183,-,-,-,False,-,-,True,-,-,-,-,-
184,-,-,-,True,-,-,True,-,-,-,-,-
185,-,-,-,False,-,-,True,-,-,-,-,-
186,-,-,-,True,-,-,True,-,-,-,-,-
187,-,-,-,False,-,-,True,-,-,-,-,-
188,-,-,-,True,-,-,True,-,-,-,-,-
189,-,-,-,True,-,-,True,-,-,-,-,-
190,-,-,-,True,-,-,True,-,-,-,-,-
191,-,-,-,True,-,-,True,-,-,-,-,-
192,-,-,-,True,-,-,True,-,-,-,-,-
193,-,-,-,True,-,-,True,-,-,-,-,-
194,-,-,-,True,-,-,True,-,-,-,-,-
195,-,-,-,True,-,-,True,-,-,-,-,-
196,-,-,-,True,-,-,True,-,-,-,-,-
197,-,-,-,True,-,-,True,-,-,-,-,-
198,-,-,-,True,-,-,True,-,-,-,-,-
199,-,-,-,True,-,-,True,-,-,-,-,-
200,-,-,-,True,-,-,True,-,-,-,-,-
201,-,-,-,True,-,-,True,-,-,-,-,-
202,-,-,-,True,-,-,True,-,-,-,-,-
203,-,-,-,True,-,-,True,-,-,-,-,-
204,-,-,-,False,-,-,True,-,-,-,-,-
205,-,-,-,True,-,-,True,-,-,-,-,-
206,-,-,-,True,-,-,True,-,-,-,-,-
207,-,-,-,True,-,-,True,-,-,-,-,-
208,-,-,-,False,-,-,True,-,-,-,-,-
209,-,-,-,True,-,-,True,-,-,-,-,-
210,-,-,-,True,-,-,True,-,-,-,-,-
211,-,-,-,True,-,-,True,-,-,-,-,-
212,-,-,-,False,-,-,True,-,-,-,-,-
213,-,-,-,False,-,-,True,-,-,-,-,-
214,-,-,-,True,-,-,True,-,-,-,-,-
215,-,-,-,False,-,-,True,-,-,-,-,-
216,-,-,-,False,-,-,False,-,-,-,-,-
217,-,-,-,False,-,-,True,-,-,-,-,-
218,-,-,-,False,-,-,False,-,-,-,-,-
219,-,-,-,False,-,-,True,-,-,-,-,-
220,-,-,-,False,-,-,True,-,-,-,-,-
221,-,-,-,False,-,-,True,-,-,-,-,-
222,-,-,-,False,-,-,True,-,-,-,-,-
223,-,-,-,False,-,-,True,-,-,-,-,-
224,-,-,-,False,-,-,False,-,-,-,-,-
225,-,-,-,False,-,-,True,-,-,-,-,-
226,-,-,-,True,-,-,True,-,-,-,-,-
227,-,-,-,True,-,-,True,-,-,-,-,-
228,-,-,-,False,-,-,False,-,-,-,-,-
229,-,-,-,True,-,-,True,-,-,-,-,-
230,-,-,-,False,-,-,False,-,-,-,-,-
231,-,-,-,True,-,-,True,-,-,-,-,-
232,-,-,-,True,-,-,True,-,-,-,-,-
233,-,-,-,True,-,-,True,-,-,-,-,-
234,-,-,-,False,-,-,False,-,-,-,-,-
235,-,-,-,True,-,-,True,-,-,-,-,-
236,-,-,-,True,-,-,False,-,-,-,-,-
237,-,-,-,True,-,-,False,-,-,-,-,-
238,-,-,-,False,-,-,False,-,-,-,-,-
239,-,-,-,True,-,-,False,-,-,-,-,-
240,-,-,-,True,-,-,True,-,-,-,-,-
241,-,-,-,True,-,-,False,-,-,-,-,-
242,-,-,-,True,-,-,True,-,-,-,-,-
243,-,-,-,True,-,-,False,-,-,-,-,-
244,-,-,-,False,-,-,False,-,-,-,-,-
245,-,-,-,True,-,-,False,-,-,-,-,-
246,-,-,-,True,-,-,False,-,-,-,-,-
247,-,-,-,True,-,-,False,-,-,-,-,-
248,-,-,-,True,-,-,True,-,-,-,-,-
249,-,-,-,True,-,-,False,-,-,-,-,-
250,-,-,-,True,-,-,True,-,-,-,-,-
251,-,-,-,True,-,-,False,-,-,-,-,-
252,-,-,-,True,-,-,False,-,-,-,-,-
253,-,-,-,False,-,-,False,-,-,-,-,-
254,-,-,-,False,-,-,True,-,-,-,-,-
255,-,-,-,False,-,-,False,-,-,-,-,-
256,-,-,-,False,-,-,True,-,-,-,-,-
257,-,-,-,False,-,-,False,-,-,-,-,-
258,-,-,-,True,-,-,True,-,-,-,-,-
259,-,-,-,True,-,-,True,-,-,-,-,-
260,-,-,-,False,-,-,True,-,-,-,-,-
261,-,-,-,True,-,-,True,-,-,-,-,-
262,-,-,-,True,-,-,True,-,-,-,-,-
263,-,-,-,True,-,-,True,-,-,-,-,-
264,-,-,-,False,-,-,True,-,-,-,-,-
265,-,-,-,True,-,-,True,-,-,-,-,-
266,-,-,-,False,-,-,False,-,-,-,-,-
267,-,-,-,True,-,-,True,-,-,-,-,-
268,-,-,-,False,-,-,True,-,-,-,-,-
269,-,-,-,True,-,-,True,-,-,-,-,-
270,-,-,-,True,-,-,True,-,-,-,-,-
271,-,-,-,True,-,-,True,-,-,-,-,-
272,-,-,-,True,-,-,True,-,-,-,-,-
273,-,-,-,True,-,-,True,-,-,-,-,-
274,-,-,-,True,-,-,True,-,-,-,-,-
275,-,-,-,True,-,-,True,-,-,-,-,-
276,-,-,-,True,-,-,True,-,-,-,-,-
277,-,-,-,True,-,-,True,-,-,-,-,-
278,-,-,-,True,-,-,False,-,-,-,-,-
279,-,-,-,True,-,-,True,-,-,-,-,-
280,-,-,-,True,-,-,True,-,-,-,-,-
281,-,-,-,True,-,-,True,-,-,-,-,-
282,-,-,-,False,-,-,False,-,-,-,-,-
283,-,-,-,True,-,-,True,-,-,-,-,-
284,-,-,-,False,-,-,True,-,-,-,-,-
285,-,-,-,True,-,-,True,-,-,-,-,-
286,-,-,-,False,-,-,True,-,-,-,-,-
287,-,-,-,False,-,-,False,-,-,-,-,-
288,-,-,-,True,-,-,True,-,-,-,-,-
289,-,-,-,True,-,-,True,-,-,-,-,-
290,-,-,-,True,-,-,True,-,-,-,-,-
291,-,-,-,True,-,-,True,-,-,-,-,-
292,-,-,-,True,-,-,True,-,-,-,-,-
293,-,-,-,True,-,-,True,-,-,-,-,-
294,-,-,-,False,-,-,False,-,-,-,-,-
295,-,-,-,True,-,-,True,-,-,-,-,-
296,-,-,-,False,-,-,True,-,-,-,-,-
297,-,-,-,True,-,-,True,-,-,-,-,-
298,-,-,-,False,-,-,True,-,-,-,-,-
299,-,-,-,True,-,-,True,-,-,-,-,-
300,-,-,-,True,-,-,False,-,-,-,-,-
301,-,-,-,False,-,-,True,-,-,-,-,-
302,-,-,-,False,-,-,True,-,-,-,-,-
303,-,-,-,True,-,-,True,-,-,-,-,-
304,-,-,-,False,-,-,True,-,-,-,-,-
305,-,-,-,True,-,-,True,-,-,-,-,-
306,-,-,-,True,-,-,True,-,-,-,-,-
307,-,-,-,True,-,-,True,-,-,-,-,-
308,-,-,-,True,-,-,True,-,-,-,-,-
309,-,-,-,True,-,-,True,-,-,-,-,-
310,-,-,-,True,-,-,True,-,-,-,-,-
311,-,-,-,True,-,-,True,-,-,-,-,-
312,-,-,-,True,-,-,True,-,-,-,-,-
313,-,-,-,True,-,-,True,-,-,-,-,-
314,-,-,-,True,-,-,True,-,-,-,-,-
315,-,-,-,True,-,-,True,-,-,-,-,-
316,-,-,-,False,-,-,True,-,-,-,-,-
317,-,-,-,True,-,-,True,-,-,-,-,-
318,-,-,-,True,-,-,True,-,-,-,-,-
319,-,-,-,True,-,-,True,-,-,-,-,-
320,-,-,-,False,-,-,True,-,-,-,-,-
321,-,-,-,True,-,-,True,-,-,-,-,-
322,-,-,-,True,-,-,True,-,-,-,-,-
323,-,-,-,True,-,-,True,-,-,-,-,-
324,-,-,-,False,-,-,True,-,-,-,-,-
325,-,-,-,False,-,-,True,-,-,-,-,-
326,-,-,-,False,-,-,False,-,-,-,-,-
327,-,-,-,False,-,-,True,-,-,-,-,-
328,-,-,-,True,-,-,False,-,-,-,-,-
329,-,-,-,False,-,-,True,-,-,-,-,-
330,-,-,-,False,-,-,False,-,-,-,-,-
331,-,-,-,False,-,-,True,-,-,-,-,-
332,-,-,-,True,-,-,True,-,-,-,-,-
333,-,-,-,False,-,-,True,-,-,-,-,-
334,-,-,-,True,-,-,False,-,-,-,-,-
335,-,-,-,False,-,-,True,-,-,-,-,-
336,-,-,-,True,-,-,True,-,-,-,-,-
337,-,-,-,True,-,-,True,-,-,-,-,-
338,-,-,-,True,-,-,True,-,-,-,-,-
339,-,-,-,True,-,-,True,-,-,-,-,-
340,-,-,-,True,-,-,True,-,-,-,-,-
341,-,-,-,True,-,-,True,-,-,-,-,-
342,-,-,-,True,-,-,True,-,-,-,-,-
343,-,-,-,True,-,-,True,-,-,-,-,-
344,-,-,-,True,-,-,True,-,-,-,-,-
345,-,-,-,True,-,-,True,-,-,-,-,-
346,-,-,-,False,-,-,True,-,-,-,-,-
347,-,-,-,True,-,-,True,-,-,-,-,-
348,-,-,-,True,-,-,False,-,-,-,-,-
349,-,-,-,True,-,-,True,-,-,-,-,-
350,-,-,-,True,-,-,True,-,-,-,-,-
351,-,-,-,True,-,-,True,-,-,-,-,-
352,-,-,-,True,-,-,True,-,-,-,-,-
353,-,-,-,True,-,-,True,-,-,-,-,-
354,-,-,-,False,-,-,False,-,-,-,-,-
355,-,-,-,True,-,-,True,-,-,-,-,-
356,-,-,-,True,-,-,True,-,-,-,-,-
357,-,-,-,True,-,-,True,-,-,-,-,-
358,-,-,-,True,-,-,True,-,-,-,-,-
359,-,-,-,True,-,-,True,-,-,-,-,-
360,-,-,-,True,-,-,False,-,-,-,-,-
361,-,-,-,True,-,-,True,-,-,-,-,-
362,-,-,-,True,-,-,False,-,-,-,-,-
363,-,-,-,True,-,-,True,-,-,-,-,-
364,-,-,-,False,-,-,True,-,-,-,-,-
365,-,-,-,False,-,-,True,-,-,-,-,-
366,-,-,-,True,-,-,True,-,-,-,-,-
367,-,-,-,False,-,-,True,-,-,-,-,-
368,-,-,-,False,-,-,False,-,-,-,-,-
369,-,-,-,False,-,-,True,-,-,-,-,-
370,-,-,-,False,-,-,True,-,-,-,-,-
371,-,-,-,False,-,-,True,-,-,-,-,-
372,-,-,-,False,-,-,False,-,-,-,-,-
373,-,-,-,False,-,-,True,-,-,-,-,-
374,-,-,-,False,-,-,True,-,-,-,-,-
375,-,-,-,False,-,-,True,-,-,-,-,-
376,-,-,-,True,-,-,False,-,-,-,-,-
377,-,-,-,False,-,-,True,-,-,-,-,-
378,-,-,-,False,-,-,False,-,-,-,-,-
379,-,-,-,False,-,-,True,-,-,-,-,-
380,-,-,-,False,-,-,False,-,-,-,-,-
381,-,-,-,False,-,-,True,-,-,-,-,-
382,-,-,-,True,-,-,False,-,-,-,-,-
383,-,-,-,False,-,-,True,-,-,-,-,-
384,-,-,-,False,-,-,True,-,-,-,-,-
385,-,-,-,False,-,-,True,-,-,-,-,-
386,-,-,-,False,-,-,False,-,-,-,-,-
387,-,-,-,False,-,-,True,-,-,-,-,-
388,-,-,-,False,-,-,False,-,-,-,-,-
389,-,-,-,False,-,-,True,-,-,-,-,-
390,-,-,-,True,-,-,True,-,-,-,-,-
391,-,-,-,False,-,-,True,-,-,-,-,-
392,-,-,-,False,-,-,True,-,-,-,-,-
393,-,-,-,False,-,-,True,-,-,-,-,-
394,-,-,-,True,-,-,False,-,-,-,-,-
395,-,-,-,False,-,-,True,-,-,-,-,-
396,-,-,-,False,-,-,True,-,-,-,-,-
397,-,-,-,False,-,-,True,-,-,-,-,-
398,-,-,-,True,-,-,False,-,-,-,-,-
399,-,-,-,False,-,-,True,-,-,-,-,-
400,-,-,-,False,-,-,True,-,-,-,-,-
401,-,-,-,False,-,-,True,-,-,-,-,-
402,-,-,-,False,-,-,False,-,-,-,-,-
403,-,-,-,False,-,-,True,-,-,-,-,-
404,-,-,-,False,-,-,False,-,-,-,-,-
405,-,-,-,False,-,-,True,-,-,-,-,-
406,-,-,-,False,-,-,True,-,-,-,-,-
407,-,-,-,False,-,-,True,-,-,-,-,-
408,-,-,-,True,-,-,False,-,-,-,-,-
409,-,-,-,False,-,-,False,-,-,-,-,-
410,-,-,-,True,-,-,False,-,-,-,-,-
411,-,-,-,False,-,-,False,-,-,-,-,-
412,-,-,-,True,-,-,False,-,-,-,-,-
413,-,-,-,False,-,-,False,-,-,-,-,-
414,-,-,-,False,-,-,False,-,-,-,-,-
415,-,-,-,False,-,-,False,-,-,-,-,-
416,-,-,-,True,-,-,True,-,-,-,-,-
417,-,-,-,True,-,-,True,-,-,-,-,-
418,-,-,-,False,-,-,False,-,-,-,-,-
419,-,-,-,True,-,-,True,-,-,-,-,-
420,-,-,-,True,-,-,True,-,-,-,-,-
421,-,-,-,True,-,-,True,-,-,-,-,-
422,-,-,-,True,-,-,False,-,-,-,-,-
423,-,-,-,True,-,-,True,-,-,-,-,-
424,-,-,-,False,-,-,False,-,-,-,-,-
425,-,-,-,True,-,-,True,-,-,-,-,-
426,-,-,-,True,-,-,True,-,-,-,-,-
427,-,-,-,True,-,-,True,-,-,-,-,-
428,-,-,-,False,-,-,False,-,-,-,-,-
429,-,-,-,True,-,-,True,-,-,-,-,-
430,-,-,-,True,-,-,False,-,-,-,-,-
431,-,-,-,True,-,-,True,-,-,-,-,-
432,-,-,-,True,-,-,True,-,-,-,-,-
433,-,-,-,True,-,-,True,-,-,-,-,-
434,-,-,-,True,-,-,True,-,-,-,-,-
435,-,-,-,True,-,-,True,-,-,-,-,-
436,-,-,-,True,-,-,True,-,-,-,-,-
437,-,-,-,True,-,-,True,-,-,-,-,-
438,-,-,-,True,-,-,False,-,-,-,-,-
439,-,-,-,True,-,-,True,-,-,-,-,-
440,-,-,-,True,-,-,True,-,-,-,-,-
441,-,-,-,True,-,-,True,-,-,-,-,-
442,-,-,-,True,-,-,False,-,-,-,-,-
443,-,-,-,True,-,-,True,-,-,-,-,-
444,-,-,-,True,-,-,False,-,-,-,-,-
445,-,-,-,True,-,-,True,-,-,-,-,-
446,-,-,-,True,-,-,True,-,-,-,-,-
447,-,-,-,True,-,-,True,-,-,-,-,-
448,-,-,-,True,-,-,True,-,-,-,-,-
449,-,-,-,True,-,-,True,-,-,-,-,-
450,-,-,-,True,-,-,True,-,-,-,-,-
451,-,-,-,True,-,-,True,-,-,-,-,-
452,-,-,-,True,-,-,False,-,-,-,-,-
453,-,-,-,True,-,-,True,-,-,-,-,-
454,-,-,-,True,-,-,True,-,-,-,-,-
455,-,-,-,True,-,-,True,-,-,-,-,-
456,-,-,-,True,-,-,True,-,-,-,-,-
457,-,-,-,True,-,-,True,-,-,-,-,-
458,-,-,-,False,-,-,False,-,-,-,-,-
459,-,-,-,True,-,-,True,-,-,-,-,-
460,-,-,-,False,-,-,False,-,-,-,-,-
461,-,-,-,True,-,-,True,-,-,-,-,-
462,-,-,-,False,-,-,True,-,-,-,-,-
463,-,-,-,True,-,-,False,-,-,-,-,-
464,-,-,-,True,-,-,False,-,-,-,-,-
465,-,-,-,True,-,-,False,-,-,-,-,-
466,-,-,-,False,-,-,True,-,-,-,-,-
467,-,-,-,False,-,-,False,-,-,-,-,-
468,-,-,-,True,-,-,True,-,-,-,-,-
469,-,-,-,True,-,-,True,-,-,-,-,-
470,-,-,-,True,-,-,False,-,-,-,-,-
471,-,-,-,True,-,-,True,-,-,-,-,-
472,-,-,-,True,-,-,False,-,-,-,-,-
473,-,-,-,True,-,-,True,-,-,-,-,-
474,-,-,-,True,-,-,True,-,-,-,-,-
475,-,-,-,True,-,-,True,-,-,-,-,-
476,-,-,-,True,-,-,True,-,-,-,-,-
477,-,-,-,True,-,-,True,-,-,-,-,-
478,-,-,-,True,-,-,True,-,-,-,-,-
479,-,-,-,True,-,-,True,-,-,-,-,-
480,-,-,-,False,-,-,True,-,-,-,-,-
481,-,-,-,True,-,-,True,-,-,-,-,-
482,-,-,-,False,-,-,False,-,-,-,-,-
483,-,-,-,True,-,-,True,-,-,-,-,-
484,-,-,-,True,-,-,True,-,-,-,-,-
485,-,-,-,True,-,-,True,-,-,-,-,-
486,-,-,-,True,-,-,True,-,-,-,-,-
487,-,-,-,True,-,-,True,-,-,-,-,-
488,-,-,-,True,-,-,True,-,-,-,-,-
489,-,-,-,True,-,-,True,-,-,-,-,-
490,-,-,-,True,-,-,True,-,-,-,-,-
491,-,-,-,True,-,-,True,-,-,-,-,-
492,-,-,-,False,-,-,True,-,-,-,-,-
493,-,-,-,True,-,-,True,-,-,-,-,-
494,-,-,-,True,-,-,True,-,-,-,-,-
495,-,-,-,True,-,-,True,-,-,-,-,-
496,-,-,-,False,-,-,False,-,-,-,-,-
497,-,-,-,True,-,-,True,-,-,-,-,-
498,-,-,-,False,-,-,False,-,-,-,-,-
499,-,-,-,True,-,-,True,-,-,-,-,-
500,-,-,-,True,-,-,True,-,-,-,-,-
501,-,-,-,True,-,-,True,-,-,-,-,-
502,-,-,-,False,-,-,True,-,-,-,-,-
503,-,-,-,True,-,-,True,-,-,-,-,-
504,-,-,-,True,-,-,True,-,-,-,-,-
505,-,-,-,True,-,-,True,-,-,-,-,-
506,-,-,-,False,-,-,True,-,-,-,-,-
507,-,-,-,True,-,-,True,-,-,-,-,-
508,-,-,-,True,-,-,True,-,-,-,-,-
509,-,-,-,True,-,-,True,-,-,-,-,-
510,-,-,-,True,-,-,True,-,-,-,-,-
511,-,-,-,True,-,-,True,-,-,-,-,-
512,-,-,-,True,-,-,False,-,-,-,-,-
513,-,-,-,True,-,-,True,-,-,-,-,-
514,-,-,-,False,-,-,False,-,-,-,-,-
515,-,-,-,True,-,-,True,-,-,-,-,-
516,-,-,-,False,-,-,True,-,-,-,-,-
517,-,-,-,True,-,-,True,-,-,-,-,-
518,-,-,-,True,-,-,True,-,-,-,-,-
519,-,-,-,True,-,-,True,-,-,-,-,-
520,-,-,-,False,-,-,True,-,-,-,-,-
521,-,-,-,True,-,-,False,-,-,-,-,-
522,-,-,-,True,-,-,True,-,-,-,-,-
523,-,-,-,True,-,-,False,-,-,-,-,-
524,-,-,-,True,-,-,True,-,-,-,-,-
525,-,-,-,True,-,-,True,-,-,-,-,-
526,-,-,-,True,-,-,False,-,-,-,-,-
527,-,-,-,True,-,-,True,-,-,-,-,-
528,-,-,-,True,-,-,False,-,-,-,-,-
529,-,-,-,True,-,-,True,-,-,-,-,-
530,-,-,-,True,-,-,True,-,-,-,-,-
531,-,-,-,True,-,-,True,-,-,-,-,-
532,-,-,-,True,-,-,False,-,-,-,-,-
533,-,-,-,True,-,-,True,-,-,-,-,-
534,-,-,-,True,-,-,True,-,-,-,-,-
535,-,-,-,True,-,-,True,-,-,-,-,-
536,-,-,-,True,-,-,False,-,-,-,-,-
537,-,-,-,True,-,-,True,-,-,-,-,-
