135,True,False,False,-,False,False,True,False,False,False,False,False
136,False,False,False,-,True,False,False,False,False,False,False,False
137,True,False,False,-,False,False,True,False,False,False,False,False
138,True,False,False,-,True,False,False,False,False,False,False,False
139,True,False,False,-,False,False,True,False,False,False,False,False
140,False,False,False,-,True,False,False,False,False,False,False,False
141,True,False,False,-,False,False,True,False,False,False,False,False
142,True,False,False,-,True,False,False,False,False,False,False,False
143,True,False,False,-,False,False,True,False,False,False,False,False
144,True,False,False,-,True,False,False,False,False,False,False,False
145,True,False,False,-,False,False,True,False,False,False,False,False
146,True,False,False,-,True,False,False,False,False,False,False,False
147,True,False,False,-,False,False,True,False,False,False,False,False
148,False,False,False,-,True,False,False,False,False,False,False,False
149,True,False,False,-,False,False,True,False,False,False,False,False
150,True,False,False,-,False,False,True,False,False,False,False,False
151,True,False,False,-,False,False,True,False,False,False,False,False
152,False,False,False,-,True,False,False,False,False,False,False,False
153,True,False,False,-,False,False,True,False,False,False,False,False
154,False,False,False,-,True,False,False,False,False,False,False,False
155,True,False,False,-,False,False,True,False,False,False,False,False
156,False,False,False,-,True,False,True,False,False,False,False,False
157,True,False,False,-,False,False,True,False,False,False,False,False
158,False,False,False,-,True,False,False,False,False,False,False,False
159,True,False,False,-,False,False,True,False,False,False,False,False
160,True,False,False,-,True,False,False,False,False,False,False,False
161,True,False,False,-,False,False,True,False,False,False,False,False
162,True,False,False,-,True,False,False,False,False,False,False,False
163,True,False,False,-,False,False,True,False,False,False,False,False
164,True,False,False,-,True,False,False,False,False,False,False,False
165,True,False,False,-,False,False,True,False,False,False,False,False
166,True,False,False,-,True,False,True,False,False,False,False,False
167,True,False,False,-,False,False,True,False,False,False,False,False
168,False,False,False,-,True,False,False,False,False,False,False,False
169,True,False,False,-,False,False,True,False,False,False,False,False
170,False,False,False,-,True,False,False,False,False,False,False,False
171,True,False,False,-,False,False,True,False,False,False,False,False
172,False,False,False,-,True,False,False,False,False,False,False,False
173,True,False,False,-,False,False,True,False,False,False,False,False
174,False,False,False,-,True,False,True,False,False,False,False,False
175,True,False,False,-,False,False,True,False,False,False,False,False
176,True,False,False,-,True,False,True,False,False,False,False,False
177,True,False,False,-,False,False,True,False,False,False,False,False
178,False,False,False,-,True,False,False,False,False,False,False,False
179,True,False,False,-,False,False,True,False,False,False,False,False
180,False,False,False,-,True,False,True,False,False,False,False,False
181,True,False,False,-,False,False,True,False,False,False,False,False
182,True,False,False,-,True,False,False,False,False,False,False,False
183,True,False,False,-,False,False,True,False,False,False,False,False
184,True,False,False,-,False,False,False,False,False,False,False,False
185,True,False,False,-,False,False,True,False,False,False,False,False
186,False,False,False,-,True,False,False,False,False,False,False,False
187,True,False,False,-,False,False,True,False,False,False,False,False
188,False,False,False,-,True,False,False,False,False,False,False,False
189,True,False,False,-,False,False,True,False,False,False,False,False
190,False,False,False,-,True,False,False,False,False,False,False,False
191,True,False,False,-,False,False,True,False,False,False,False,False
192,False,False,False,-,True,False,False,False,False,False,False,False
193,True,False,False,-,False,False,True,False,False,False,False,False
194,False,False,False,-,True,False,False,False,False,False,False,False
195,True,False,False,-,False,False,True,False,False,False,False,False
196,False,False,False,-,True,False,False,False,False,False,False,False
197,True,False,False,-,False,False,True,False,False,False,False,False
198,False,False,False,-,True,False,False,False,False,False,False,False
199,True,False,False,-,False,False,True,False,False,False,False,False
200,True,False,False,-,True,False,False,False,False,False,False,False
201,True,False,False,-,False,False,True,False,False,False,False,False
202,False,False,False,-,True,False,False,False,False,False,False,False
203,True,False,False,-,False,False,True,False,False,False,False,False
204,True,False,False,-,True,False,False,False,False,False,False,False
205,True,False,False,-,False,False,True,False,False,False,False,False
206,False,False,False,-,True,False,False,False,False,False,False,False
207,True,False,False,-,False,False,True,False,False,False,False,False
208,False,False,False,-,True,False,False,False,False,False,False,False
209,True,False,False,-,False,False,True,False,False,False,False,False
210,False,False,False,-,True,False,False,False,False,False,False,False
211,True,False,False,-,False,False,True,False,False,False,False,False
212,False,False,False,-,True,False,False,False,False,False,False,False
213,True,False,False,-,False,False,True,False,False,False,False,False
214,False,False,False,-,True,False,False,False,False,False,False,False
215,True,False,False,-,False,False,True,False,False,False,False,False
216,False,False,False,-,True,False,False,False,False,False,False,False
217,True,False,False,-,False,False,True,False,False,False,False,False
218,False,False,False,-,True,False,False,False,False,False,False,False
219,True,False,False,-,False,False,True,False,False,False,False,False
220,True,False,False,-,True,False,False,False,False,False,False,False
221,True,False,False,-,False,False,True,False,False,False,False,False
222,False,False,False,-,True,False,False,False,False,False,False,False
223,True,False,False,-,False,False,True,False,False,False,False,False
224,False,False,False,-,True,False,False,False,False,False,False,False
225,True,False,False,-,False,False,True,False,False,False,False,False
226,False,False,False,-,True,False,False,False,False,False,False,False
227,True,False,False,-,False,False,True,False,False,False,False,False
228,False,False,False,-,True,False,False,False,False,False,False,False
229,True,False,False,-,False,False,True,False,False,False,False,False
230,True,False,False,-,True,False,False,False,False,False,False,False
231,True,False,False,-,False,False,True,False,False,False,False,False
232,True,False,False,-,True,False,True,False,False,False,False,False
233,True,False,False,-,False,False,True,False,False,False,False,False
234,False,False,False,-,True,False,False,False,False,False,False,False
235,True,False,False,-,False,False,True,False,False,False,False,False
236,False,False,False,-,True,False,False,False,False,False,False,False
237,True,False,False,-,False,False,True,False,False,False,False,False
238,False,False,False,-,True,False,False,False,False,False,False,False
239,True,False,False,-,False,False,True,False,False,False,False,False
240,True,False,False,-,True,False,True,False,False,False,False,False
241,True,False,False,-,False,False,True,False,False,False,False,False
242,False,False,False,-,True,False,False,False,False,False,False,False
243,True,False,False,-,False,False,True,False,False,False,False,False
244,True,False,False,-,True,False,True,False,False,False,False,False
245,True,False,False,-,False,False,True,False,False,False,False,False
246,True,False,False,-,True,False,False,False,False,False,False,False
247,True,False,False,-,False,False,True,False,False,False,False,False
248,True,False,False,-,True,False,False,False,False,False,False,False
249,True,False,False,-,False,False,True,False,False,False,False,False
250,True,False,False,-,True,False,True,False,False,False,False,False
251,True,False,False,-,False,False,True,False,False,False,False,False
252,True,False,False,-,True,False,False,False,False,False,False,False
253,True,False,False,-,False,False,True,False,False,False,False,False
254,True,False,False,-,True,False,False,False,False,False,False,False
255,True,False,False,-,False,False,True,False,False,False,False,False
256,False,False,False,-,True,False,False,False,False,False,False,False
257,True,False,False,-,False,False,True,False,False,False,False,False
258,False,False,False,-,True,False,False,False,False,False,False,False
259,True,False,False,-,False,False,True,False,False,False,False,False
260,True,False,False,-,True,False,False,False,False,False,False,False
261,True,False,False,-,False,False,True,False,False,False,False,False
262,True,False,False,-,False,False,True,False,False,False,False,False
263,True,False,False,-,False,False,True,False,False,False,False,False
264,True,False,False,-,True,False,False,False,False,False,False,False
265,True,False,False,-,False,False,True,False,False,False,False,False
266,False,False,False,-,True,False,False,False,False,False,False,False
267,True,False,False,-,False,False,True,False,False,False,False,False
268,False,False,False,-,True,False,False,False,False,False,False,False
269,True,False,False,-,False,False,True,False,False,False,False,False
270,False,False,False,-,True,False,False,False,False,False,False,False
271,True,False,False,-,False,False,True,False,False,False,False,False
272,True,False,False,-,True,False,False,False,False,False,False,False
273,True,False,False,-,False,False,True,False,False,False,False,False
274,True,False,False,-,False,False,True,False,False,False,False,False
275,True,False,False,-,False,False,True,False,False,False,False,False
276,True,False,False,-,False,False,False,False,False,False,False,False
277,True,False,False,-,False,False,True,False,False,False,False,False
278,False,False,False,-,True,False,False,False,False,False,False,False
279,True,False,False,-,False,False,True,False,False,False,False,False
280,True,False,False,-,True,False,False,False,False,False,False,False
281,True,False,False,-,False,False,True,False,False,False,False,False
282,False,False,False,-,True,False,False,False,False,False,False,False
283,True,False,False,-,False,False,True,False,False,False,False,False
284,False,False,False,-,True,False,False,False,False,False,False,False
285,True,False,False,-,False,False,True,False,False,False,False,False
286,False,False,False,-,True,False,False,False,False,False,False,False
287,True,False,False,-,False,False,True,False,False,False,False,False
288,True,False,False,-,False,False,False,False,False,False,False,False
289,True,False,False,-,False,False,True,False,False,False,False,False
290,True,False,False,-,True,False,True,False,False,False,False,False
291,True,False,False,-,False,False,True,False,False,False,False,False
292,True,False,False,-,True,False,False,False,False,False,False,False
293,True,False,False,-,False,False,True,False,False,False,False,False
294,False,False,False,-,True,False,False,False,False,False,False,False
295,True,False,False,-,False,False,True,False,False,False,False,False
296,True,False,False,-,True,False,True,False,False,False,False,False
297,True,False,False,-,False,False,True,False,False,False,False,False
298,False,False,False,-,True,False,False,False,False,False,False,False
299,True,False,False,-,False,False,True,False,False,False,False,False
300,False,False,False,-,True,False,False,False,False,False,False,False
301,True,False,False,-,False,False,True,False,False,False,False,False
302,False,False,False,-,True,False,False,False,False,False,False,False
303,True,False,False,-,False,False,True,False,False,False,False,False
304,False,False,False,-,True,False,False,False,False,False,False,False
305,True,False,False,-,False,False,True,False,False,False,False,False
306,True,False,False,-,False,False,False,False,False,False,False,False
307,True,False,False,-,False,False,True,False,False,False,False,False
308,False,False,False,-,True,False,False,False,False,False,False,False
309,True,False,False,-,False,False,True,False,False,False,False,False
310,True,False,False,-,False,False,False,False,False,False,False,False
311,True,False,False,-,False,False,True,False,False,False,False,False
312,True,False,False,-,False,False,False,False,False,False,False,False
313,True,False,False,-,False,False,True,False,False,False,False,False
314,False,False,False,-,True,False,False,False,False,False,False,False
315,True,False,False,-,False,False,True,False,False,False,False,False
316,False,False,False,-,True,False,False,False,False,False,False,False
317,True,False,False,-,False,False,True,False,False,False,False,False
318,True,False,False,-,True,False,False,False,False,False,False,False
319,True,False,False,-,False,False,True,False,False,False,False,False
320,False,False,False,-,True,False,False,False,False,False,False,False
321,True,False,False,-,False,False,True,False,False,False,False,False
322,False,False,False,-,True,False,False,False,False,False,False,False
323,True,False,False,-,False,False,True,False,False,False,False,False
324,True,False,False,-,True,False,False,False,False,False,False,False
325,True,False,False,-,False,False,True,False,False,False,False,False
326,False,False,False,-,True,False,False,False,False,False,False,False
327,True,False,False,-,False,False,True,False,False,False,False,False
328,False,False,False,-,True,False,False,False,False,False,False,False
329,True,False,False,-,False,False,True,False,False,False,False,False
330,False,False,False,-,True,False,False,False,False,False,False,False
331,True,False,False,-,False,False,True,False,False,False,False,False
332,False,False,False,-,True,False,False,False,False,False,False,False
333,True,False,False,-,False,False,True,False,False,False,False,False
334,False,False,False,-,True,False,False,False,False,False,False,False
335,True,False,False,-,False,False,True,False,False,False,False,False
336,False,False,False,-,True,False,False,False,False,False,False,False
337,True,False,False,-,False,False,True,False,False,False,False,False
338,False,False,False,-,True,False,False,False,False,False,False,False
339,True,False,False,-,False,False,True,False,False,False,False,False
340,False,False,False,-,True,False,False,False,False,False,False,False
341,True,False,False,-,False,False,True,False,False,False,False,False
342,True,False,False,-,True,False,False,False,False,False,False,False
343,True,False,False,-,False,False,True,False,False,False,False,False
344,True,False,False,-,True,False,False,False,False,False,False,False
345,True,False,False,-,False,False,True,False,False,False,False,False
346,False,False,False,-,True,False,False,False,False,False,False,False
347,True,False,False,-,False,False,True,False,False,False,False,False
348,False,False,False,-,True,False,False,False,False,False,False,False
349,True,False,False,-,False,False,True,False,False,False,False,False
350,True,False,False,-,True,False,False,False,False,False,False,False
351,True,False,False,-,False,False,True,False,False,False,False,False
352,False,False,False,-,True,False,False,False,False,False,False,False
353,True,False,False,-,False,False,True,False,False,False,False,False
354,False,False,False,-,True,False,False,False,False,False,False,False
355,True,False,False,-,False,False,True,False,False,False,False,False
356,True,False,False,-,False,False,False,False,False,False,False,False
357,True,False,False,-,False,False,True,False,False,False,False,False
358,False,False,False,-,True,False,False,False,False,False,False,False
359,True,False,False,-,False,False,True,False,False,False,False,False
360,True,False,False,-,True,False,False,False,False,False,False,False
361,True,False,False,-,False,False,True,False,False,False,False,False
362,True,False,False,-,True,False,False,False,False,False,False,False
363,True,False,False,-,False,False,True,False,False,False,False,False
364,True,False,False,-,False,False,False,False,False,False,False,False
365,True,False,False,-,False,False,True,False,False,False,False,False
366,True,False,False,-,True,False,False,False,False,False,False,False
367,True,False,False,-,False,False,True,False,False,False,False,False
368,False,False,False,-,True,False,False,False,False,False,False,False
369,True,False,False,-,False,False,True,False,False,False,False,False
370,True,False,False,-,False,False,False,False,False,False,False,False
371,True,False,False,-,False,False,True,False,False,False,False,False
372,False,False,False,-,True,False,False,False,False,False,False,False
373,True,False,False,-,False,False,True,False,False,False,False,False
374,True,False,False,-,True,False,False,False,False,False,False,False
375,True,False,False,-,False,False,True,False,False,False,False,False
376,True,False,False,-,True,False,False,False,False,False,False,False
377,True,False,False,-,False,False,True,False,False,False,False,False
378,False,False,False,-,True,False,False,False,False,False,False,False
379,True,False,False,-,False,False,True,False,False,False,False,False
380,False,False,False,-,True,False,False,False,False,False,False,False
381,True,False,False,-,False,False,True,False,False,False,False,False
382,True,False,False,-,True,False,False,False,False,False,False,False
383,True,False,False,-,False,False,True,False,False,False,False,False
384,False,False,False,-,True,False,False,False,False,False,False,False
385,True,False,False,-,False,False,True,False,False,False,False,False
386,False,False,False,-,True,False,False,False,False,False,False,False
387,True,False,False,-,False,False,True,False,False,False,False,False
388,True,False,False,-,True,False,False,False,False,False,False,False
389,True,False,False,-,False,False,True,False,False,False,False,False
390,True,False,False,-,True,False,False,False,False,False,False,False
391,True,False,False,-,True,False,True,False,False,False,False,False
392,False,False,False,-,True,False,False,False,False,False,False,False
393,True,False,False,-,True,False,True,False,False,False,False,False
394,True,False,False,-,True,False,True,False,False,False,False,False
395,True,False,False,-,False,False,True,False,False,False,False,False
396,False,False,False,-,True,False,False,False,False,False,False,False
397,True,False,False,-,False,False,True,False,False,False,False,False
398,True,False,False,-,True,False,False,False,False,False,False,False
399,True,False,False,-,False,False,True,False,False,False,False,False
400,False,False,False,-,True,False,False,False,False,False,False,False
401,True,False,False,-,False,False,True,False,False,False,False,False
402,True,False,False,-,True,False,False,False,False,False,False,False
403,True,False,False,-,True,False,True,False,False,False,False,False
404,True,False,False,-,True,False,False,False,False,False,False,False
405,True,False,False,-,True,False,True,False,False,False,False,False
406,False,False,False,-,True,False,False,False,False,False,False,False
407,True,False,False,-,True,False,True,False,False,False,False,False
408,False,False,False,-,True,False,False,False,False,False,False,False
409,True,False,False,-,True,False,True,False,False,False,False,False
410,False,False,False,-,True,False,False,False,False,False,False,False
411,False,False,False,-,True,False,True,False,False,False,False,False
412,False,False,False,-,True,False,False,False,False,False,False,False
413,False,False,False,-,True,False,True,False,False,False,False,False
414,False,False,False,-,True,False,False,False,False,False,False,False
415,False,False,False,-,True,False,True,False,False,False,False,False
416,False,False,False,-,True,False,False,False,False,False,False,False
417,False,False,False,-,True,False,True,False,False,False,False,False
418,False,False,False,-,True,False,False,False,False,False,False,False
419,False,False,False,-,True,False,True,False,False,False,False,False
420,False,False,False,-,True,False,False,False,False,False,False,False
421,False,False,False,-,True,False,True,False,False,False,False,False
422,False,False,False,-,True,False,False,False,False,False,False,False
423,False,False,False,-,True,False,True,False,False,False,False,False
424,False,False,False,-,True,False,False,False,False,False,False,False
425,False,False,False,-,True,False,True,False,False,False,False,False
426,False,False,False,-,True,False,False,False,False,False,False,False
427,False,False,False,-,True,False,True,False,False,False,False,False
428,False,False,False,-,True,False,False,False,False,False,False,False
429,False,False,False,-,True,False,True,False,False,False,False,False
430,False,False,False,-,True,False,False,False,False,False,False,False
431,False,False,False,-,True,False,True,False,False,False,False,False
432,False,False,False,-,True,False,False,False,False,False,False,False
433,False,False,False,-,True,False,True,False,False,False,False,False
434,False,False,False,-,True,False,False,False,False,False,False,False
435,False,False,False,-,True,False,True,False,False,False,False,False
436,False,False,False,-,True,False,False,False,False,False,False,False
437,False,False,False,-,True,False,True,False,False,False,False,False
438,False,False,False,-,True,False,False,False,False,False,False,False
439,False,False,False,-,True,False,True,False,False,False,False,False
440,False,False,False,-,True,False,False,False,False,False,False,False
441,False,False,False,-,True,False,True,False,False,False,False,False
442,False,False,False,-,True,False,False,False,False,False,False,False
443,False,False,False,-,True,False,True,False,False,False,False,False
444,False,False,False,-,True,False,False,False,False,False,False,False
445,False,False,False,-,True,False,True,False,False,False,False,False
446,False,False,False,-,True,False,False,False,False,False,False,False
447,False,False,False,-,True,False,True,False,False,False,False,False
448,False,False,False,-,True,False,False,False,False,False,False,False
449,False,False,False,-,True,False,True,False,False,False,False,False
450,False,False,False,-,True,False,True,False,False,False,False,False
451,False,False,False,-,True,False,True,False,False,False,False,False
452,False,False,False,-,True,False,False,False,False,False,False,False
453,False,False,False,-,True,False,True,False,False,False,False,False
454,False,False,False,-,True,False,True,False,False,False,False,False
455,False,False,False,-,True,False,True,False,False,False,False,False
456,False,False,False,-,True,False,False,False,False,False,False,False
457,False,False,False,-,True,False,True,False,False,False,False,False
458,False,False,False,-,True,False,False,False,False,False,False,False
459,False,False,False,-,True,False,True,False,False,False,False,False
460,False,False,False,-,True,False,False,False,False,False,False,False
461,False,False,False,-,True,False,True,False,False,False,False,False
462,False,False,False,-,True,False,False,False,False,False,False,False
463,False,False,False,-,True,False,True,False,False,False,False,False
464,False,False,False,-,True,False,False,False,False,False,False,False
465,False,False,False,-,True,False,True,False,False,False,False,False
466,False,False,False,-,True,False,True,False,False,False,False,False
467,False,False,False,-,True,False,True,False,False,False,False,False
468,False,False,False,-,True,False,False,False,False,False,False,False
469,False,False,False,-,True,False,True,False,False,False,False,False
470,False,False,False,-,True,False,False,False,False,False,False,False
471,False,False,False,-,True,False,True,False,False,False,False,False
472,False,False,False,-,True,False,False,False,False,False,False,False
473,False,False,False,-,True,False,True,False,False,False,False,False
474,True,False,False,-,True,False,False,False,False,False,False,False
475,False,False,False,-,True,False,True,False,False,False,False,False
476,False,False,False,-,True,False,False,False,False,False,False,False
477,False,False,False,-,True,False,True,False,False,False,False,False
478,False,False,False,-,True,False,False,False,False,False,False,False
479,False,False,False,-,True,False,True,False,False,False,False,False
480,False,False,False,-,True,False,False,False,False,False,False,False
481,False,False,False,-,True,False,True,False,False,False,False,False
482,False,False,False,-,True,False,False,False,False,False,False,False
483,False,False,False,-,True,False,True,False,False,False,False,False
484,False,False,False,-,True,False,False,False,False,False,False,False
485,False,False,False,-,True,False,True,False,False,False,False,False
486,False,False,False,-,True,False,False,False,False,False,False,False
487,False,False,False,-,True,False,True,False,False,False,False,False
488,False,False,False,-,True,False,False,False,False,False,False,False
489,False,False,False,-,True,False,True,False,False,False,False,False
490,False,False,False,-,True,False,False,False,False,False,False,False
491,False,False,False,-,True,False,True,False,False,False,False,False
492,False,False,False,-,True,False,False,False,False,False,False,False
493,False,False,False,-,True,False,True,False,False,False,False,False
494,False,False,False,-,True,False,True,False,False,False,False,False
495,False,False,False,-,True,False,True,False,False,False,False,False
496,False,False,False,-,True,False,False,False,False,False,False,False
497,False,False,False,-,True,False,True,False,False,False,False,False
498,False,False,False,-,False,False,False,False,False,False,False,False
499,False,False,False,-,True,False,True,False,False,False,False,False
500,False,False,False,-,True,False,False,False,False,False,False,False
501,False,False,False,-,True,False,True,False,False,False,False,False
502,False,False,False,-,False,False,False,False,False,False,False,False
503,False,False,False,-,True,False,True,False,False,False,False,False
504,False,False,False,-,True,False,False,False,False,False,False,False
505,False,False,False,-,True,False,True,False,False,False,False,False
506,False,False,False,-,False,False,False,False,False,False,False,False
507,False,False,False,-,True,False,True,False,False,False,False,False
508,False,False,False,-,False,False,False,False,False,False,False,False
509,False,False,False,-,True,False,True,False,False,False,False,False
510,False,False,False,-,True,False,False,False,False,False,False,False
511,False,False,False,-,True,False,True,False,False,False,False,False
512,False,False,False,-,False,False,False,False,False,False,False,False
513,False,False,False,-,True,False,True,False,False,False,False,False
514,False,False,False,-,False,False,False,False,False,False,False,False
515,False,False,False,-,True,False,True,False,False,False,False,False
516,False,False,False,-,True,False,False,False,False,False,False,False
517,False,False,False,-,True,False,True,False,False,False,False,False
518,False,False,False,-,True,False,False,False,False,False,False,False
519,False,False,False,-,True,False,True,False,False,False,False,False
520,False,False,False,-,True,False,False,False,False,False,False,False
521,False,False,False,-,True,False,True,False,False,False,False,False
522,False,False,False,-,False,False,False,False,False,False,False,False
523,False,False,False,-,True,False,True,False,False,False,False,False
524,False,False,False,-,True,False,False,False,False,False,False,False
525,False,False,False,-,True,False,True,False,False,False,False,False
526,False,False,False,-,False,False,False,False,False,False,False,False
527,False,False,False,-,True,False,True,False,False,False,False,False
528,False,False,False,-,True,False,False,False,False,False,False,False
529,False,False,False,-,True,False,True,False,False,False,False,False
530,False,False,False,-,True,False,False,False,False,False,False,False
531,False,False,False,-,True,False,True,False,False,False,False,False
532,False,False,False,-,True,False,False,False,False,False,False,False
533,False,False,False,-,True,False,True,False,False,False,False,False
534,False,False,False,-,True,False,False,False,False,False,False,False
535,False,False,False,-,True,False,True,False,False,False,False,False
536,False,False,False,-,False,False,False,False,False,False,False,False
537,False,False,False,-,True,False,True,False,False,False,False,False
