101,-,-,True,-,-,-,-,-,-,True,-,-
102,-,-,True,-,-,-,-,-,-,True,-,-
103,-,-,True,-,-,-,-,-,-,True,-,-
104,-,-,False,-,-,-,-,-,-,False,-,-
105,-,-,True,-,-,-,-,-,-,True,-,-
106,-,-,True,-,-,-,-,-,-,True,-,-
107,-,-,True,-,-,-,-,-,-,True,-,-
108,-,-,False,-,-,-,-,-,-,False,-,-
109,-,-,True,-,-,-,-,-,-,True,-,-
110,-,-,False,-,-,-,-,-,-,True,-,-
111,-,-,True,-,-,-,-,-,-,True,-,-
112,-,-,True,-,-,-,-,-,-,True,-,-
113,-,-,True,-,-,-,-,-,-,True,-,-
114,-,-,True,-,-,-,-,-,-,True,-,-
115,-,-,True,-,-,-,-,-,-,True,-,-
116,-,-,False,-,-,-,-,-,-,True,-,-
117,-,-,True,-,-,-,-,-,-,True,-,-
118,-,-,False,-,-,-,-,-,-,True,-,-
119,-,-,True,-,-,-,-,-,-,True,-,-
120,-,-,False,-,-,-,-,-,-,True,-,-
121,-,-,True,-,-,-,-,-,-,True,-,-
122,-,-,False,-,-,-,-,-,-,True,-,-
123,-,-,True,-,-,-,-,-,-,True,-,-
124,-,-,False,-,-,-,-,-,-,True,-,-
125,-,-,True,-,-,-,-,-,-,True,-,-
126,-,-,False,-,-,-,-,-,-,False,-,-
127,-,-,True,-,-,-,-,-,-,True,-,-
128,-,-,False,-,-,-,-,-,-,False,-,-
129,-,-,True,-,-,-,-,-,-,True,-,-
130,-,-,False,-,-,-,-,-,-,False,-,-
131,-,-,True,-,-,-,-,-,-,True,-,-
132,-,-,True,-,-,-,-,-,-,False,-,-
133,-,-,True,-,-,-,-,-,-,True,-,-
134,-,-,True,-,-,-,-,-,-,False,-,-
135,-,-,True,-,-,-,-,-,-,True,-,-
136,-,-,True,-,-,-,-,-,-,False,-,-
137,-,-,True,-,-,-,-,-,-,True,-,-
138,-,-,True,-,-,-,-,-,-,False,-,-
139,-,-,True,-,-,-,-,-,-,False,-,-
140,-,-,True,-,-,-,-,-,-,False,-,-
141,-,-,True,-,-,-,-,-,-,False,-,-
142,-,-,True,-,-,-,-,-,-,False,-,-
143,-,-,True,-,-,-,-,-,-,False,-,-
144,-,-,True,-,-,-,-,-,-,True,-,-
145,-,-,True,-,-,-,-,-,-,True,-,-
146,-,-,True,-,-,-,-,-,-,True,-,-
147,-,-,True,-,-,-,-,-,-,True,-,-
148,-,-,False,-,-,-,-,-,-,False,-,-
149,-,-,True,-,-,-,-,-,-,False,-,-
150,-,-,False,-,-,-,-,-,-,False,-,-
151,-,-,True,-,-,-,-,-,-,False,-,-
152,-,-,True,-,-,-,-,-,-,True,-,-
153,-,-,True,-,-,-,-,-,-,False,-,-
154,-,-,True,-,-,-,-,-,-,False,-,-
155,-,-,True,-,-,-,-,-,-,False,-,-
156,-,-,True,-,-,-,-,-,-,False,-,-
157,-,-,True,-,-,-,-,-,-,False,-,-
158,-,-,True,-,-,-,-,-,-,False,-,-
159,-,-,True,-,-,-,-,-,-,False,-,-
160,-,-,True,-,-,-,-,-,-,True,-,-
161,-,-,True,-,-,-,-,-,-,False,-,-
162,-,-,False,-,-,-,-,-,-,True,-,-
163,-,-,True,-,-,-,-,-,-,False,-,-
164,-,-,False,-,-,-,-,-,-,True,-,-
165,-,-,True,-,-,-,-,-,-,True,-,-
166,-,-,True,-,-,-,-,-,-,False,-,-
167,-,-,True,-,-,-,-,-,-,True,-,-
168,-,-,True,-,-,-,-,-,-,False,-,-
169,-,-,True,-,-,-,-,-,-,True,-,-
170,-,-,False,-,-,-,-,-,-,False,-,-
171,-,-,True,-,-,-,-,-,-,True,-,-
172,-,-,True,-,-,-,-,-,-,True,-,-
173,-,-,True,-,-,-,-,-,-,True,-,-
174,-,-,False,-,-,-,-,-,-,False,-,-
175,-,-,True,-,-,-,-,-,-,True,-,-
176,-,-,False,-,-,-,-,-,-,True,-,-
177,-,-,True,-,-,-,-,-,-,True,-,-
178,-,-,True,-,-,-,-,-,-,True,-,-
179,-,-,True,-,-,-,-,-,-,True,-,-
180,-,-,False,-,-,-,-,-,-,False,-,-
181,-,-,True,-,-,-,-,-,-,True,-,-
182,-,-,False,-,-,-,-,-,-,False,-,-
183,-,-,True,-,-,-,-,-,-,True,-,-
184,-,-,False,-,-,-,-,-,-,False,-,-
185,-,-,True,-,-,-,-,-,-,True,-,-
186,-,-,False,-,-,-,-,-,-,False,-,-
187,-,-,True,-,-,-,-,-,-,True,-,-
188,-,-,False,-,-,-,-,-,-,False,-,-
189,-,-,True,-,-,-,-,-,-,True,-,-
190,-,-,False,-,-,-,-,-,-,True,-,-
191,-,-,False,-,-,-,-,-,-,True,-,-
192,-,-,True,-,-,-,-,-,-,True,-,-
193,-,-,False,-,-,-,-,-,-,True,-,-
194,-,-,False,-,-,-,-,-,-,False,-,-
195,-,-,True,-,-,-,-,-,-,True,-,-
196,-,-,False,-,-,-,-,-,-,False,-,-
197,-,-,False,-,-,-,-,-,-,True,-,-
198,-,-,True,-,-,-,-,-,-,False,-,-
199,-,-,False,-,-,-,-,-,-,True,-,-
200,-,-,False,-,-,-,-,-,-,True,-,-
201,-,-,False,-,-,-,-,-,-,True,-,-
202,-,-,True,-,-,-,-,-,-,True,-,-
203,-,-,False,-,-,-,-,-,-,True,-,-
204,-,-,True,-,-,-,-,-,-,False,-,-
205,-,-,False,-,-,-,-,-,-,True,-,-
206,-,-,False,-,-,-,-,-,-,False,-,-
207,-,-,False,-,-,-,-,-,-,True,-,-
208,-,-,False,-,-,-,-,-,-,False,-,-
209,-,-,False,-,-,-,-,-,-,True,-,-
210,-,-,True,-,-,-,-,-,-,False,-,-
211,-,-,False,-,-,-,-,-,-,True,-,-
212,-,-,True,-,-,-,-,-,-,True,-,-
213,-,-,False,-,-,-,-,-,-,True,-,-
214,-,-,True,-,-,-,-,-,-,True,-,-
215,-,-,False,-,-,-,-,-,-,True,-,-
216,-,-,False,-,-,-,-,-,-,True,-,-
217,-,-,False,-,-,-,-,-,-,True,-,-
218,-,-,True,-,-,-,-,-,-,True,-,-
219,-,-,False,-,-,-,-,-,-,True,-,-
220,-,-,False,-,-,-,-,-,-,True,-,-
221,-,-,False,-,-,-,-,-,-,True,-,-
222,-,-,True,-,-,-,-,-,-,True,-,-
223,-,-,False,-,-,-,-,-,-,True,-,-
224,-,-,True,-,-,-,-,-,-,False,-,-
225,-,-,True,-,-,-,-,-,-,True,-,-
226,-,-,False,-,-,-,-,-,-,True,-,-
227,-,-,True,-,-,-,-,-,-,True,-,-
228,-,-,True,-,-,-,-,-,-,True,-,-
229,-,-,True,-,-,-,-,-,-,True,-,-
230,-,-,False,-,-,-,-,-,-,True,-,-
231,-,-,True,-,-,-,-,-,-,True,-,-
232,-,-,True,-,-,-,-,-,-,True,-,-
233,-,-,True,-,-,-,-,-,-,True,-,-
234,-,-,False,-,-,-,-,-,-,True,-,-
235,-,-,True,-,-,-,-,-,-,True,-,-
236,-,-,False,-,-,-,-,-,-,True,-,-
237,-,-,True,-,-,-,-,-,-,True,-,-
238,-,-,True,-,-,-,-,-,-,True,-,-
239,-,-,True,-,-,-,-,-,-,True,-,-
240,-,-,False,-,-,-,-,-,-,True,-,-
241,-,-,True,-,-,-,-,-,-,True,-,-
242,-,-,False,-,-,-,-,-,-,True,-,-
243,-,-,True,-,-,-,-,-,-,True,-,-
244,-,-,False,-,-,-,-,-,-,True,-,-
245,-,-,True,-,-,-,-,-,-,True,-,-
246,-,-,False,-,-,-,-,-,-,True,-,-
247,-,-,True,-,-,-,-,-,-,True,-,-
248,-,-,False,-,-,-,-,-,-,True,-,-
249,-,-,True,-,-,-,-,-,-,True,-,-
250,-,-,False,-,-,-,-,-,-,True,-,-
251,-,-,True,-,-,-,-,-,-,True,-,-
252,-,-,False,-,-,-,-,-,-,True,-,-
253,-,-,True,-,-,-,-,-,-,True,-,-
254,-,-,True,-,-,-,-,-,-,True,-,-
255,-,-,True,-,-,-,-,-,-,True,-,-
256,-,-,False,-,-,-,-,-,-,False,-,-
257,-,-,True,-,-,-,-,-,-,True,-,-
258,-,-,False,-,-,-,-,-,-,True,-,-
259,-,-,True,-,-,-,-,-,-,True,-,-
260,-,-,False,-,-,-,-,-,-,True,-,-
261,-,-,True,-,-,-,-,-,-,True,-,-
262,-,-,False,-,-,-,-,-,-,True,-,-
263,-,-,True,-,-,-,-,-,-,True,-,-
264,-,-,True,-,-,-,-,-,-,True,-,-
265,-,-,True,-,-,-,-,-,-,True,-,-
266,-,-,True,-,-,-,-,-,-,True,-,-
267,-,-,True,-,-,-,-,-,-,True,-,-
268,-,-,False,-,-,-,-,-,-,False,-,-
269,-,-,True,-,-,-,-,-,-,True,-,-
270,-,-,False,-,-,-,-,-,-,False,-,-
271,-,-,True,-,-,-,-,-,-,True,-,-
272,-,-,True,-,-,-,-,-,-,True,-,-
273,-,-,True,-,-,-,-,-,-,True,-,-
274,-,-,False,-,-,-,-,-,-,False,-,-
275,-,-,True,-,-,-,-,-,-,True,-,-
276,-,-,False,-,-,-,-,-,-,True,-,-
277,-,-,True,-,-,-,-,-,-,True,-,-
278,-,-,False,-,-,-,-,-,-,True,-,-
279,-,-,True,-,-,-,-,-,-,True,-,-
280,-,-,False,-,-,-,-,-,-,False,-,-
281,-,-,True,-,-,-,-,-,-,False,-,-
282,-,-,True,-,-,-,-,-,-,True,-,-
283,-,-,True,-,-,-,-,-,-,True,-,-
284,-,-,False,-,-,-,-,-,-,True,-,-
285,-,-,True,-,-,-,-,-,-,True,-,-
286,-,-,False,-,-,-,-,-,-,True,-,-
287,-,-,True,-,-,-,-,-,-,True,-,-
288,-,-,True,-,-,-,-,-,-,True,-,-
289,-,-,True,-,-,-,-,-,-,True,-,-
290,-,-,False,-,-,-,-,-,-,True,-,-
291,-,-,True,-,-,-,-,-,-,True,-,-
292,-,-,False,-,-,-,-,-,-,True,-,-
293,-,-,False,-,-,-,-,-,-,True,-,-
294,-,-,True,-,-,-,-,-,-,True,-,-
295,-,-,True,-,-,-,-,-,-,True,-,-
296,-,-,False,-,-,-,-,-,-,True,-,-
297,-,-,True,-,-,-,-,-,-,True,-,-
298,-,-,True,-,-,-,-,-,-,True,-,-
299,-,-,True,-,-,-,-,-,-,True,-,-
300,-,-,False,-,-,-,-,-,-,True,-,-
301,-,-,True,-,-,-,-,-,-,True,-,-
302,-,-,False,-,-,-,-,-,-,False,-,-
303,-,-,True,-,-,-,-,-,-,True,-,-
304,-,-,False,-,-,-,-,-,-,True,-,-
305,-,-,True,-,-,-,-,-,-,True,-,-
306,-,-,False,-,-,-,-,-,-,True,-,-
307,-,-,True,-,-,-,-,-,-,True,-,-
308,-,-,True,-,-,-,-,-,-,True,-,-
309,-,-,True,-,-,-,-,-,-,True,-,-
310,-,-,False,-,-,-,-,-,-,True,-,-
311,-,-,True,-,-,-,-,-,-,True,-,-
312,-,-,False,-,-,-,-,-,-,True,-,-
313,-,-,True,-,-,-,-,-,-,True,-,-
314,-,-,False,-,-,-,-,-,-,False,-,-
315,-,-,True,-,-,-,-,-,-,True,-,-
316,-,-,True,-,-,-,-,-,-,False,-,-
317,-,-,True,-,-,-,-,-,-,True,-,-
318,-,-,False,-,-,-,-,-,-,True,-,-
319,-,-,True,-,-,-,-,-,-,True,-,-
320,-,-,True,-,-,-,-,-,-,True,-,-
321,-,-,True,-,-,-,-,-,-,True,-,-
322,-,-,False,-,-,-,-,-,-,True,-,-
323,-,-,True,-,-,-,-,-,-,True,-,-
324,-,-,False,-,-,-,-,-,-,False,-,-
325,-,-,True,-,-,-,-,-,-,True,-,-
326,-,-,True,-,-,-,-,-,-,True,-,-
327,-,-,True,-,-,-,-,-,-,True,-,-
328,-,-,False,-,-,-,-,-,-,False,-,-
329,-,-,False,-,-,-,-,-,-,True,-,-
330,-,-,True,-,-,-,-,-,-,False,-,-
331,-,-,True,-,-,-,-,-,-,True,-,-
332,-,-,True,-,-,-,-,-,-,True,-,-
333,-,-,True,-,-,-,-,-,-,True,-,-
334,-,-,True,-,-,-,-,-,-,True,-,-
335,-,-,True,-,-,-,-,-,-,True,-,-
336,-,-,False,-,-,-,-,-,-,True,-,-
337,-,-,True,-,-,-,-,-,-,True,-,-
338,-,-,False,-,-,-,-,-,-,True,-,-
339,-,-,True,-,-,-,-,-,-,True,-,-
340,-,-,True,-,-,-,-,-,-,True,-,-
341,-,-,True,-,-,-,-,-,-,True,-,-
342,-,-,True,-,-,-,-,-,-,False,-,-
343,-,-,True,-,-,-,-,-,-,True,-,-
344,-,-,False,-,-,-,-,-,-,True,-,-
345,-,-,True,-,-,-,-,-,-,True,-,-
346,-,-,True,-,-,-,-,-,-,True,-,-
347,-,-,True,-,-,-,-,-,-,True,-,-
348,-,-,False,-,-,-,-,-,-,False,-,-
349,-,-,True,-,-,-,-,-,-,True,-,-
350,-,-,True,-,-,-,-,-,-,True,-,-
351,-,-,True,-,-,-,-,-,-,True,-,-
352,-,-,True,-,-,-,-,-,-,True,-,-
353,-,-,True,-,-,-,-,-,-,True,-,-
354,-,-,True,-,-,-,-,-,-,False,-,-
355,-,-,True,-,-,-,-,-,-,True,-,-
356,-,-,False,-,-,-,-,-,-,True,-,-
357,-,-,True,-,-,-,-,-,-,True,-,-
358,-,-,False,-,-,-,-,-,-,True,-,-
359,-,-,True,-,-,-,-,-,-,True,-,-
360,-,-,False,-,-,-,-,-,-,False,-,-
361,-,-,False,-,-,-,-,-,-,False,-,-
362,-,-,True,-,-,-,-,-,-,False,-,-
363,-,-,False,-,-,-,-,-,-,False,-,-
364,-,-,True,-,-,-,-,-,-,False,-,-
365,-,-,False,-,-,-,-,-,-,False,-,-
366,-,-,True,-,-,-,-,-,-,True,-,-
367,-,-,False,-,-,-,-,-,-,False,-,-
368,-,-,True,-,-,-,-,-,-,False,-,-
369,-,-,False,-,-,-,-,-,-,False,-,-
370,-,-,True,-,-,-,-,-,-,True,-,-
371,-,-,False,-,-,-,-,-,-,False,-,-
372,-,-,True,-,-,-,-,-,-,False,-,-
373,-,-,True,-,-,-,-,-,-,False,-,-
374,-,-,True,-,-,-,-,-,-,False,-,-
375,-,-,True,-,-,-,-,-,-,False,-,-
376,-,-,False,-,-,-,-,-,-,False,-,-
377,-,-,True,-,-,-,-,-,-,False,-,-
378,-,-,False,-,-,-,-,-,-,False,-,-
379,-,-,True,-,-,-,-,-,-,False,-,-
380,-,-,False,-,-,-,-,-,-,False,-,-
381,-,-,False,-,-,-,-,-,-,False,-,-
382,-,-,True,-,-,-,-,-,-,False,-,-
383,-,-,False,-,-,-,-,-,-,False,-,-
384,-,-,False,-,-,-,-,-,-,True,-,-
385,-,-,True,-,-,-,-,-,-,True,-,-
386,-,-,True,-,-,-,-,-,-,True,-,-
387,-,-,True,-,-,-,-,-,-,True,-,-
388,-,-,True,-,-,-,-,-,-,True,-,-
389,-,-,True,-,-,-,-,-,-,True,-,-
390,-,-,False,-,-,-,-,-,-,True,-,-
391,-,-,True,-,-,-,-,-,-,True,-,-
392,-,-,False,-,-,-,-,-,-,True,-,-
393,-,-,True,-,-,-,-,-,-,True,-,-
394,-,-,False,-,-,-,-,-,-,True,-,-
395,-,-,False,-,-,-,-,-,-,True,-,-
396,-,-,False,-,-,-,-,-,-,True,-,-
397,-,-,False,-,-,-,-,-,-,True,-,-
398,-,-,True,-,-,-,-,-,-,False,-,-
399,-,-,False,-,-,-,-,-,-,True,-,-
400,-,-,True,-,-,-,-,-,-,False,-,-
401,-,-,False,-,-,-,-,-,-,True,-,-
402,-,-,True,-,-,-,-,-,-,False,-,-
403,-,-,True,-,-,-,-,-,-,True,-,-
404,-,-,False,-,-,-,-,-,-,True,-,-
405,-,-,True,-,-,-,-,-,-,True,-,-
406,-,-,True,-,-,-,-,-,-,False,-,-
407,-,-,True,-,-,-,-,-,-,True,-,-
408,-,-,True,-,-,-,-,-,-,True,-,-
409,-,-,True,-,-,-,-,-,-,True,-,-
410,-,-,False,-,-,-,-,-,-,False,-,-
411,-,-,True,-,-,-,-,-,-,True,-,-
412,-,-,False,-,-,-,-,-,-,True,-,-
413,-,-,True,-,-,-,-,-,-,True,-,-
414,-,-,False,-,-,-,-,-,-,False,-,-
415,-,-,True,-,-,-,-,-,-,True,-,-
416,-,-,True,-,-,-,-,-,-,True,-,-
417,-,-,True,-,-,-,-,-,-,True,-,-
418,-,-,True,-,-,-,-,-,-,False,-,-
419,-,-,True,-,-,-,-,-,-,True,-,-
420,-,-,False,-,-,-,-,-,-,True,-,-
421,-,-,True,-,-,-,-,-,-,True,-,-
422,-,-,True,-,-,-,-,-,-,True,-,-
423,-,-,True,-,-,-,-,-,-,True,-,-
424,-,-,True,-,-,-,-,-,-,True,-,-
425,-,-,True,-,-,-,-,-,-,True,-,-
426,-,-,False,-,-,-,-,-,-,True,-,-
427,-,-,True,-,-,-,-,-,-,True,-,-
428,-,-,False,-,-,-,-,-,-,True,-,-
429,-,-,True,-,-,-,-,-,-,True,-,-
430,-,-,False,-,-,-,-,-,-,False,-,-
431,-,-,True,-,-,-,-,-,-,False,-,-
432,-,-,True,-,-,-,-,-,-,True,-,-
433,-,-,True,-,-,-,-,-,-,False,-,-
434,-,-,True,-,-,-,-,-,-,False,-,-
435,-,-,True,-,-,-,-,-,-,False,-,-
436,-,-,True,-,-,-,-,-,-,False,-,-
437,-,-,True,-,-,-,-,-,-,True,-,-
438,-,-,False,-,-,-,-,-,-,False,-,-
439,-,-,True,-,-,-,-,-,-,True,-,-
440,-,-,False,-,-,-,-,-,-,True,-,-
441,-,-,True,-,-,-,-,-,-,True,-,-
442,-,-,True,-,-,-,-,-,-,False,-,-
443,-,-,True,-,-,-,-,-,-,True,-,-
444,-,-,True,-,-,-,-,-,-,True,-,-
445,-,-,True,-,-,-,-,-,-,True,-,-
446,-,-,False,-,-,-,-,-,-,True,-,-
447,-,-,True,-,-,-,-,-,-,True,-,-
448,-,-,False,-,-,-,-,-,-,True,-,-
449,-,-,True,-,-,-,-,-,-,True,-,-
450,-,-,True,-,-,-,-,-,-,True,-,-
451,-,-,True,-,-,-,-,-,-,True,-,-
452,-,-,True,-,-,-,-,-,-,True,-,-
453,-,-,True,-,-,-,-,-,-,True,-,-
454,-,-,False,-,-,-,-,-,-,True,-,-
455,-,-,False,-,-,-,-,-,-,True,-,-
456,-,-,True,-,-,-,-,-,-,True,-,-
457,-,-,False,-,-,-,-,-,-,True,-,-
458,-,-,False,-,-,-,-,-,-,True,-,-
459,-,-,True,-,-,-,-,-,-,True,-,-
460,-,-,True,-,-,-,-,-,-,True,-,-
461,-,-,True,-,-,-,-,-,-,True,-,-
462,-,-,True,-,-,-,-,-,-,True,-,-
463,-,-,True,-,-,-,-,-,-,True,-,-
464,-,-,True,-,-,-,-,-,-,False,-,-
465,-,-,True,-,-,-,-,-,-,True,-,-
466,-,-,True,-,-,-,-,-,-,True,-,-
467,-,-,True,-,-,-,-,-,-,True,-,-
468,-,-,False,-,-,-,-,-,-,True,-,-
469,-,-,True,-,-,-,-,-,-,True,-,-
470,-,-,False,-,-,-,-,-,-,True,-,-
471,-,-,True,-,-,-,-,-,-,True,-,-
472,-,-,True,-,-,-,-,-,-,True,-,-
473,-,-,True,-,-,-,-,-,-,True,-,-
474,-,-,True,-,-,-,-,-,-,True,-,-
475,-,-,True,-,-,-,-,-,-,True,-,-
476,-,-,True,-,-,-,-,-,-,True,-,-
477,-,-,True,-,-,-,-,-,-,True,-,-
478,-,-,True,-,-,-,-,-,-,True,-,-
479,-,-,True,-,-,-,-,-,-,True,-,-
480,-,-,False,-,-,-,-,-,-,False,-,-
481,-,-,False,-,-,-,-,-,-,True,-,-
482,-,-,True,-,-,-,-,-,-,True,-,-
483,-,-,False,-,-,-,-,-,-,True,-,-
484,-,-,True,-,-,-,-,-,-,True,-,-
485,-,-,False,-,-,-,-,-,-,True,-,-
486,-,-,True,-,-,-,-,-,-,True,-,-
487,-,-,False,-,-,-,-,-,-,True,-,-
488,-,-,True,-,-,-,-,-,-,False,-,-
489,-,-,True,-,-,-,-,-,-,True,-,-
490,-,-,True,-,-,-,-,-,-,False,-,-
491,-,-,True,-,-,-,-,-,-,True,-,-
492,-,-,True,-,-,-,-,-,-,True,-,-
493,-,-,True,-,-,-,-,-,-,True,-,-
494,-,-,True,-,-,-,-,-,-,False,-,-
495,-,-,True,-,-,-,-,-,-,True,-,-
496,-,-,True,-,-,-,-,-,-,False,-,-
497,-,-,True,-,-,-,-,-,-,True,-,-
498,-,-,False,-,-,-,-,-,-,False,-,-
499,-,-,True,-,-,-,-,-,-,True,-,-
500,-,-,True,-,-,-,-,-,-,True,-,-
501,-,-,True,-,-,-,-,-,-,True,-,-
502,-,-,False,-,-,-,-,-,-,True,-,-
503,-,-,True,-,-,-,-,-,-,True,-,-
504,-,-,True,-,-,-,-,-,-,True,-,-
505,-,-,True,-,-,-,-,-,-,True,-,-
506,-,-,False,-,-,-,-,-,-,True,-,-
507,-,-,True,-,-,-,-,-,-,True,-,-
508,-,-,True,-,-,-,-,-,-,True,-,-
509,-,-,True,-,-,-,-,-,-,True,-,-
510,-,-,True,-,-,-,-,-,-,True,-,-
511,-,-,True,-,-,-,-,-,-,True,-,-
512,-,-,True,-,-,-,-,-,-,True,-,-
513,-,-,True,-,-,-,-,-,-,True,-,-
514,-,-,False,-,-,-,-,-,-,True,-,-
515,-,-,True,-,-,-,-,-,-,True,-,-
516,-,-,True,-,-,-,-,-,-,True,-,-
517,-,-,True,-,-,-,-,-,-,True,-,-
518,-,-,True,-,-,-,-,-,-,True,-,-
519,-,-,True,-,-,-,-,-,-,True,-,-
520,-,-,False,-,-,-,-,-,-,True,-,-
521,-,-,True,-,-,-,-,-,-,True,-,-
522,-,-,False,-,-,-,-,-,-,True,-,-
523,-,-,True,-,-,-,-,-,-,True,-,-
524,-,-,False,-,-,-,-,-,-,True,-,-
525,-,-,True,-,-,-,-,-,-,True,-,-
526,-,-,False,-,-,-,-,-,-,True,-,-
527,-,-,True,-,-,-,-,-,-,True,-,-
528,-,-,True,-,-,-,-,-,-,True,-,-
529,-,-,True,-,-,-,-,-,-,True,-,-
530,-,-,False,-,-,-,-,-,-,True,-,-
531,-,-,False,-,-,-,-,-,-,True,-,-
532,-,-,False,-,-,-,-,-,-,False,-,-
533,-,-,False,-,-,-,-,-,-,True,-,-
534,-,-,True,-,-,-,-,-,-,True,-,-
535,-,-,False,-,-,-,-,-,-,True,-,-
536,-,-,False,-,-,-,-,-,-,True,-,-
537,-,-,True,-,-,-,-,-,-,True,-,-
