142,-,False,True,False,-,False,-,-,-,False,False,False
143,-,False,True,False,-,False,-,-,-,False,False,False
144,-,False,False,True,-,False,-,-,-,False,False,False
145,-,False,False,False,-,False,-,-,-,False,False,False
146,-,False,True,False,-,False,-,-,-,False,False,False
147,-,False,True,False,-,False,-,-,-,False,False,False
148,-,False,True,False,-,False,-,-,-,False,False,False
149,-,False,True,False,-,False,-,-,-,False,False,False
150,-,False,False,True,-,False,-,-,-,False,False,False
151,-,False,False,True,-,False,-,-,-,False,False,False
152,-,False,True,True,-,False,-,-,-,False,False,False
153,-,False,True,True,-,False,-,-,-,False,False,False
154,-,False,True,True,-,False,-,-,-,False,False,False
155,-,False,True,True,-,False,-,-,-,False,False,False
156,-,False,True,False,-,True,-,-,-,False,False,False
157,-,False,True,True,-,True,-,-,-,False,False,False
158,-,False,True,False,-,True,-,-,-,False,False,False
159,-,False,True,False,-,True,-,-,-,False,False,False
160,-,False,True,True,-,False,-,-,-,False,False,False
161,-,False,True,False,-,True,-,-,-,False,False,False
162,-,False,True,True,-,True,-,-,-,False,False,False
163,-,False,True,False,-,True,-,-,-,False,False,False
164,-,False,True,True,-,True,-,-,-,False,False,False
165,-,False,True,True,-,True,-,-,-,False,False,False
166,-,False,True,False,-,True,-,-,-,False,False,False
167,-,False,True,False,-,True,-,-,-,False,False,False
168,-,False,True,False,-,True,-,-,-,False,False,False
169,-,False,True,False,-,True,-,-,-,False,False,False
170,-,False,True,False,-,True,-,-,-,False,False,False
171,-,False,True,False,-,True,-,-,-,False,False,False
172,-,False,True,True,-,True,-,-,-,False,False,False
173,-,False,True,True,-,True,-,-,-,False,False,False
174,-,False,True,True,-,True,-,-,-,False,False,False
175,-,False,True,True,-,True,-,-,-,False,False,False
176,-,False,True,True,-,True,-,-,-,False,False,False
177,-,False,True,True,-,True,-,-,-,False,False,False
178,-,False,True,True,-,True,-,-,-,False,False,False
179,-,False,True,True,-,True,-,-,-,False,False,False
180,-,False,True,True,-,True,-,-,-,False,False,False
181,-,True,True,False,-,True,-,-,-,False,False,False
182,-,True,True,False,-,True,-,-,-,False,False,False
183,-,True,True,False,-,True,-,-,-,False,False,False
184,-,True,True,False,-,True,-,-,-,False,False,False
185,-,True,True,False,-,True,-,-,-,False,False,False
186,-,False,True,True,-,True,-,-,-,False,False,False
187,-,False,True,True,-,True,-,-,-,False,False,False
188,-,False,True,True,-,True,-,-,-,False,False,False
189,-,False,True,True,-,True,-,-,-,False,False,False
190,-,True,True,False,-,True,-,-,-,False,False,False
191,-,True,True,False,-,True,-,-,-,False,False,False
192,-,True,True,True,-,True,-,-,-,False,False,False
193,-,True,True,False,-,True,-,-,-,False,False,False
194,-,False,True,True,-,True,-,-,-,False,False,False
195,-,True,True,False,-,True,-,-,-,False,False,False
196,-,False,True,True,-,True,-,-,-,False,False,False
197,-,True,True,False,-,True,-,-,-,False,False,False
198,-,False,True,True,-,True,-,-,-,False,False,False
199,-,True,True,False,-,True,-,-,-,False,False,False
200,-,True,True,False,-,True,-,-,-,False,False,False
201,-,True,True,True,-,True,-,-,-,False,False,False
202,-,False,True,True,-,True,-,-,-,False,False,False
203,-,False,True,True,-,True,-,-,-,False,False,False
204,-,True,True,False,-,True,-,-,-,False,False,False
205,-,True,True,False,-,True,-,-,-,False,False,False
206,-,True,True,True,-,True,-,-,-,False,False,False
207,-,False,True,False,-,True,-,-,-,False,False,False
208,-,False,True,True,-,True,-,-,-,False,False,False
209,-,False,True,True,-,True,-,-,-,False,False,False
210,-,False,True,True,-,True,-,-,-,False,False,False
211,-,False,True,True,-,True,-,-,-,False,False,False
212,-,False,True,True,-,True,-,-,-,False,False,False
213,-,False,True,True,-,True,-,-,-,False,False,False
214,-,False,True,False,-,True,-,-,-,False,False,False
215,-,False,True,True,-,True,-,-,-,False,False,False
216,-,True,True,False,-,True,-,-,-,False,False,False
217,-,True,True,False,-,True,-,-,-,False,False,False
218,-,True,True,True,-,True,-,-,-,False,False,False
219,-,True,True,True,-,True,-,-,-,False,False,False
220,-,True,True,True,-,True,-,-,-,False,False,False
221,-,True,True,True,-,True,-,-,-,False,False,False
222,-,True,True,True,-,True,-,-,-,False,False,True
223,-,False,True,True,-,True,-,-,-,False,False,True
224,-,True,True,True,-,True,-,-,-,False,False,False
225,-,True,True,True,-,True,-,-,-,False,False,False
226,-,True,True,False,-,True,-,-,-,False,False,True
227,-,True,True,True,-,True,-,-,-,False,False,False
228,-,True,True,False,-,True,-,-,-,False,False,False
229,-,True,True,False,-,True,-,-,-,False,False,False
230,-,True,True,True,-,True,-,-,-,False,False,False
231,-,True,True,False,-,True,-,-,-,False,False,False
232,-,True,True,True,-,True,-,-,-,False,False,True
233,-,True,True,False,-,True,-,-,-,False,False,False
234,-,True,True,True,-,True,-,-,-,False,False,False
235,-,True,True,False,-,True,-,-,-,False,False,False
236,-,True,True,True,-,True,-,-,-,False,False,False
237,-,True,True,False,-,True,-,-,-,False,False,False
238,-,True,True,True,-,True,-,-,-,False,False,False
239,-,True,True,False,-,True,-,-,-,False,False,False
240,-,True,True,False,-,True,-,-,-,False,False,False
241,-,True,True,False,-,True,-,-,-,False,False,False
242,-,True,True,True,-,True,-,-,-,False,False,False
243,-,True,True,True,-,True,-,-,-,False,False,False
244,-,True,True,True,-,True,-,-,-,False,False,True
245,-,True,True,True,-,True,-,-,-,False,False,False
246,-,True,True,True,-,True,-,-,-,False,False,False
247,-,True,True,True,-,True,-,-,-,False,False,False
248,-,True,True,True,-,True,-,-,-,False,False,False
249,-,True,True,True,-,True,-,-,-,False,False,False
250,-,True,True,True,-,True,-,-,-,False,False,True
251,-,True,True,True,-,True,-,-,-,False,False,False
252,-,True,False,True,-,True,-,-,-,False,False,False
253,-,True,True,True,-,True,-,-,-,False,False,False
254,-,True,False,True,-,True,-,-,-,False,False,False
255,-,True,False,True,-,True,-,-,-,False,False,False
256,-,True,True,True,-,True,-,-,-,False,False,True
257,-,True,False,True,-,True,-,-,-,False,False,False
258,-,True,True,True,-,True,-,-,-,False,False,False
259,-,True,True,True,-,True,-,-,-,False,False,False
260,-,True,True,True,-,True,-,-,-,False,False,False
261,-,True,True,True,-,True,-,-,-,False,False,False
262,-,True,False,True,-,True,-,-,-,False,False,False
263,-,True,True,True,-,True,-,-,-,False,False,False
264,-,True,False,False,-,True,-,-,-,False,False,False
265,-,True,False,True,-,True,-,-,-,False,False,False
266,-,True,True,False,-,True,-,-,-,False,False,False
267,-,True,False,True,-,True,-,-,-,False,False,False
268,-,True,False,True,-,True,-,-,-,False,False,False
269,-,True,False,True,-,True,-,-,-,False,False,False
270,-,True,False,False,-,True,-,-,-,False,False,False
271,-,True,True,True,-,True,-,-,-,False,False,False
272,-,True,True,True,-,True,-,-,-,False,False,True
273,-,True,True,True,-,True,-,-,-,False,False,False
274,-,True,True,True,-,True,-,-,-,False,False,False
275,-,True,True,True,-,True,-,-,-,False,False,False
276,-,True,True,False,-,True,-,-,-,False,False,False
277,-,True,True,True,-,True,-,-,-,False,False,False
278,-,True,False,False,-,True,-,-,-,False,False,False
279,-,True,True,True,-,True,-,-,-,False,False,False
280,-,True,True,True,-,True,-,-,-,False,False,True
281,-,True,True,True,-,True,-,-,-,False,False,False
282,-,True,False,False,-,True,-,-,-,False,False,False
283,-,True,True,True,-,True,-,-,-,False,False,False
284,-,True,False,True,-,True,-,-,-,False,False,False
285,-,True,True,True,-,True,-,-,-,False,False,False
286,-,True,True,True,-,True,-,-,-,False,False,True
287,-,True,True,True,-,True,-,-,-,False,False,False
288,-,True,False,True,-,True,-,-,-,False,False,True
289,-,True,True,True,-,True,-,-,-,False,False,False
290,-,True,False,True,-,True,-,-,-,False,False,False
291,-,True,True,True,-,True,-,-,-,False,False,False
292,-,True,True,True,-,True,-,-,-,False,False,True
293,-,True,True,True,-,True,-,-,-,False,False,False
294,-,True,False,False,-,True,-,-,-,False,False,True
295,-,True,True,True,-,True,-,-,-,False,False,False
296,-,True,False,True,-,True,-,-,-,False,False,False
297,-,True,True,True,-,True,-,-,-,False,False,False
298,-,True,True,True,-,True,-,-,-,True,False,False
299,-,True,True,True,-,True,-,-,-,True,False,False
300,-,True,True,False,-,True,-,-,-,False,False,True
301,-,True,True,True,-,True,-,-,-,True,False,False
302,-,True,True,False,-,True,-,-,-,True,False,True
303,-,True,True,True,-,True,-,-,-,True,False,False
304,-,True,True,True,-,True,-,-,-,False,False,False
305,-,True,True,True,-,True,-,-,-,True,False,False
306,-,True,True,True,-,True,-,-,-,False,False,False
307,-,True,True,True,-,True,-,-,-,True,False,False
308,-,True,True,False,-,True,-,-,-,True,False,False
309,-,True,False,True,-,True,-,-,-,True,False,False
310,-,True,False,True,-,True,-,-,-,True,False,False
311,-,True,True,True,-,True,-,-,-,True,False,False
312,-,True,True,False,-,True,-,-,-,True,False,False
313,-,True,True,True,-,True,-,-,-,True,False,False
314,-,True,True,False,-,True,-,-,-,False,False,False
315,-,True,True,True,-,True,-,-,-,True,False,False
316,-,True,True,False,-,True,-,-,-,True,False,False
317,-,True,True,False,-,True,-,-,-,True,False,False
318,-,True,False,False,-,True,-,-,-,True,False,False
319,-,True,True,False,-,True,-,-,-,True,False,False
320,-,True,True,True,-,True,-,-,-,False,False,False
321,-,True,True,False,-,True,-,-,-,True,False,False
322,-,True,True,True,-,True,-,-,-,True,False,True
323,-,True,True,False,-,True,-,-,-,True,False,False
324,-,True,True,False,-,True,-,-,-,True,False,False
325,-,True,True,False,-,True,-,-,-,True,False,False
326,-,True,True,True,-,True,-,-,-,True,False,False
327,-,True,True,True,-,True,-,-,-,True,False,False
328,-,True,True,False,-,True,-,-,-,True,False,False
329,-,True,True,True,-,True,-,-,-,True,False,False
330,-,True,True,False,-,True,-,-,-,True,False,False
331,-,True,True,True,-,True,-,-,-,True,False,False
332,-,True,True,True,-,True,-,-,-,True,False,False
333,-,True,True,True,-,True,-,-,-,True,False,False
334,-,True,True,False,-,True,-,-,-,True,False,True
335,-,True,True,True,-,True,-,-,-,True,False,False
336,-,True,True,True,-,True,-,-,-,True,False,False
337,-,True,True,True,-,True,-,-,-,True,False,False
338,-,True,True,True,-,True,-,-,-,True,False,True
339,-,True,True,True,-,True,-,-,-,True,False,False
340,-,True,True,False,-,True,-,-,-,True,False,True
341,-,True,True,True,-,True,-,-,-,True,False,False
342,-,True,True,False,-,True,-,-,-,True,False,False
343,-,True,True,True,-,True,-,-,-,True,False,False
344,-,True,True,True,-,True,-,-,-,True,False,False
345,-,True,True,True,-,True,-,-,-,True,False,False
346,-,True,True,True,-,True,-,-,-,True,False,True
347,-,True,True,True,-,True,-,-,-,True,False,False
348,-,True,False,False,-,True,-,-,-,True,False,False
349,-,True,True,True,-,True,-,-,-,True,False,True
350,-,True,False,False,-,True,-,-,-,True,False,False
351,-,True,True,True,-,True,-,-,-,True,False,True
352,-,True,False,False,-,True,-,-,-,True,False,False
353,-,True,False,False,-,True,-,-,-,True,False,False
354,-,True,True,False,-,True,-,-,-,True,False,False
355,-,True,False,False,-,True,-,-,-,True,False,False
356,-,True,True,False,-,True,-,-,-,True,True,False
357,-,True,True,False,-,True,-,-,-,True,True,False
358,-,True,True,False,-,True,-,-,-,True,True,False
359,-,True,True,False,-,True,-,-,-,True,True,False
360,-,True,True,True,-,True,-,-,-,True,False,False
361,-,True,True,True,-,True,-,-,-,True,True,False
362,-,True,True,True,-,True,-,-,-,True,True,False
363,-,True,True,True,-,True,-,-,-,True,False,False
364,-,True,True,True,-,True,-,-,-,True,False,False
365,-,True,True,True,-,True,-,-,-,True,False,False
366,-,True,True,True,-,True,-,-,-,True,False,True
367,-,True,True,True,-,True,-,-,-,True,True,False
368,-,True,False,True,-,True,-,-,-,True,True,False
369,-,True,True,True,-,True,-,-,-,True,True,False
370,-,True,True,True,-,True,-,-,-,True,False,True
371,-,True,True,True,-,True,-,-,-,True,True,False
372,-,True,False,False,-,True,-,-,-,True,True,False
373,-,True,False,False,-,True,-,-,-,True,True,False
374,-,True,True,True,-,True,-,-,-,True,True,False
375,-,True,True,True,-,True,-,-,-,True,True,False
376,-,True,False,True,-,True,-,-,-,True,False,False
377,-,True,True,True,-,True,-,-,-,True,True,False
378,-,True,False,True,-,True,-,-,-,True,True,False
379,-,True,True,True,-,True,-,-,-,True,True,False
380,-,True,True,True,-,True,-,-,-,True,False,True
381,-,True,True,True,-,True,-,-,-,True,True,False
382,-,True,True,True,-,True,-,-,-,True,True,False
383,-,True,True,True,-,True,-,-,-,True,True,False
384,-,True,True,True,-,True,-,-,-,True,True,True
385,-,True,True,True,-,True,-,-,-,True,True,False
386,-,True,True,True,-,True,-,-,-,True,False,True
387,-,True,True,True,-,True,-,-,-,True,True,False
388,-,True,True,True,-,True,-,-,-,True,True,True
389,-,True,True,True,-,True,-,-,-,True,True,True
390,-,True,False,True,-,True,-,-,-,True,True,False
391,-,True,True,True,-,True,-,-,-,True,True,True
392,-,True,False,False,-,True,-,-,-,True,True,False
393,-,True,True,True,-,True,-,-,-,True,True,True
394,-,True,False,True,-,True,-,-,-,True,True,False
395,-,True,True,True,-,True,-,-,-,True,True,True
396,-,True,False,True,-,True,-,-,-,True,True,False
397,-,True,True,True,-,True,-,-,-,True,True,True
398,-,True,False,True,-,True,-,-,-,True,True,False
399,-,True,False,True,-,True,-,-,-,True,True,True
400,-,True,True,True,-,True,-,-,-,True,True,True
401,-,True,False,True,-,True,-,-,-,True,True,True
402,-,True,False,True,-,True,-,-,-,True,True,False
403,-,True,True,True,-,True,-,-,-,True,True,True
404,-,True,True,True,-,True,-,-,-,True,True,False
405,-,True,True,True,-,True,-,-,-,True,True,True
406,-,True,True,True,-,True,-,-,-,True,True,False
407,-,True,True,True,-,True,-,-,-,True,True,True
408,-,True,False,True,-,True,-,-,-,True,True,False
409,-,True,True,True,-,True,-,-,-,True,True,True
410,-,True,True,True,-,True,-,-,-,True,True,False
411,-,True,True,True,-,True,-,-,-,True,True,True
412,-,True,False,True,-,True,-,-,-,True,True,False
413,-,True,True,True,-,True,-,-,-,True,True,True
414,-,True,False,True,-,True,-,-,-,True,True,False
415,-,True,True,True,-,True,-,-,-,True,True,True
416,-,True,False,True,-,True,-,-,-,True,True,False
417,-,True,True,True,-,True,-,-,-,True,True,True
418,-,True,False,True,-,True,-,-,-,True,True,False
419,-,True,True,True,-,True,-,-,-,True,True,True
420,-,True,False,True,-,True,-,-,-,True,True,False
421,-,True,True,True,-,True,-,-,-,True,True,False
422,-,True,False,True,-,True,-,-,-,True,True,False
423,-,True,True,True,-,True,-,-,-,True,True,False
424,-,True,False,True,-,True,-,-,-,True,True,False
425,-,True,True,True,-,True,-,-,-,True,True,False
426,-,True,False,True,-,True,-,-,-,True,True,False
427,-,True,True,True,-,True,-,-,-,True,True,False
428,-,True,False,True,-,True,-,-,-,True,True,False
429,-,True,True,True,-,True,-,-,-,True,True,False
430,-,True,False,True,-,True,-,-,-,True,True,False
431,-,True,True,True,-,True,-,-,-,True,True,False
432,-,True,False,True,-,True,-,-,-,True,True,False
433,-,True,True,True,-,True,-,-,-,True,True,False
434,-,True,True,True,-,True,-,-,-,True,True,True
435,-,True,True,True,-,True,-,-,-,True,True,False
436,-,True,False,False,-,True,-,-,-,True,True,False
437,-,True,True,True,-,True,-,-,-,True,True,False
438,-,True,True,True,-,True,-,-,-,True,False,True
439,-,True,True,True,-,True,-,-,-,True,True,False
440,-,True,False,True,-,True,-,-,-,True,True,False
441,-,True,False,True,-,True,-,-,-,True,True,False
442,-,True,True,True,-,True,-,-,-,True,True,True
443,-,True,False,True,-,True,-,-,-,True,True,False
444,-,True,True,True,-,True,-,-,-,True,True,True
445,-,True,False,True,-,True,-,-,-,True,True,False
446,-,True,False,True,-,True,-,-,-,True,True,False
447,-,True,True,True,-,True,-,-,-,True,True,False
448,-,True,True,True,-,True,-,-,-,True,True,False
449,-,True,True,True,-,True,-,-,-,True,True,False
450,-,True,False,True,-,True,-,-,-,True,False,True
451,-,True,False,True,-,True,-,-,-,True,True,False
452,-,True,False,True,-,True,-,-,-,True,True,False
453,-,True,False,True,-,True,-,-,-,True,True,False
454,-,True,False,True,-,True,-,-,-,True,True,False
455,-,True,False,True,-,True,-,-,-,True,True,False
456,-,True,False,True,-,True,-,-,-,True,True,False
457,-,True,False,True,-,True,-,-,-,True,True,False
458,-,True,True,True,-,True,-,-,-,True,True,False
459,-,True,True,True,-,True,-,-,-,True,True,False
460,-,True,False,True,-,True,-,-,-,True,True,True
461,-,True,True,True,-,True,-,-,-,True,True,True
462,-,True,True,True,-,True,-,-,-,True,True,False
463,-,True,True,True,-,True,-,-,-,True,True,True
464,-,True,False,False,-,True,-,-,-,True,True,False
465,-,True,True,True,-,True,-,-,-,True,True,True
466,-,True,False,False,-,True,-,-,-,True,True,False
467,-,True,True,True,-,True,-,-,-,True,True,True
468,-,True,False,False,-,True,-,-,-,True,True,False
469,-,True,True,True,-,True,-,-,-,True,True,True
470,-,True,True,False,-,True,-,-,-,True,False,True
471,-,True,True,True,-,True,-,-,-,True,True,True
472,-,True,False,True,-,True,-,-,-,True,True,False
473,-,True,True,True,-,True,-,-,-,True,True,True
474,-,True,False,True,-,True,-,-,-,True,True,False
475,-,True,True,True,-,True,-,-,-,True,True,True
476,-,True,True,True,-,True,-,-,-,True,False,True
477,-,True,True,True,-,True,-,-,-,True,True,True
478,-,True,False,False,-,True,-,-,-,True,False,True
479,-,True,True,True,-,True,-,-,-,True,True,True
480,-,True,False,False,-,True,-,-,-,True,True,False
481,-,True,True,True,-,True,-,-,-,True,True,True
482,-,True,True,True,-,True,-,-,-,True,False,True
483,-,True,True,True,-,True,-,-,-,True,True,True
484,-,True,False,True,-,True,-,-,-,True,True,False
485,-,True,True,True,-,True,-,-,-,True,True,True
486,-,True,False,False,-,True,-,-,-,True,True,False
487,-,True,True,True,-,True,-,-,-,True,True,True
488,-,True,False,False,-,True,-,-,-,True,True,False
489,-,True,True,True,-,True,-,-,-,True,True,True
490,-,True,False,False,-,True,-,-,-,True,True,False
491,-,True,True,True,-,True,-,-,-,True,True,True
492,-,True,False,True,-,True,-,-,-,True,True,True
493,-,True,True,True,-,True,-,-,-,True,True,True
494,-,True,True,True,-,True,-,-,-,True,True,False
495,-,True,True,True,-,True,-,-,-,True,True,True
496,-,True,False,False,-,True,-,-,-,True,True,False
497,-,True,True,True,-,True,-,-,-,True,True,True
498,-,True,True,True,-,True,-,-,-,True,True,False
499,-,True,True,True,-,True,-,-,-,True,True,True
500,-,True,False,False,-,True,-,-,-,True,True,False
501,-,True,True,False,-,True,-,-,-,True,True,True
502,-,True,True,True,-,True,-,-,-,True,True,False
503,-,False,True,True,-,True,-,-,-,True,True,True
504,-,False,True,True,-,True,-,-,-,True,True,False
505,-,False,True,True,-,True,-,-,-,True,True,True
506,-,False,True,True,-,True,-,-,-,True,False,True
507,-,True,True,True,-,True,-,-,-,True,True,True
508,-,True,True,True,-,True,-,-,-,True,True,False
509,-,False,True,True,-,True,-,-,-,True,True,True
510,-,True,False,True,-,True,-,-,-,True,True,False
511,-,True,True,True,-,True,-,-,-,True,True,True
512,-,True,False,True,-,True,-,-,-,True,True,False
513,-,True,True,True,-,True,-,-,-,True,True,True
514,-,True,False,True,-,True,-,-,-,True,True,False
515,-,True,False,True,-,True,-,-,-,True,True,True
516,-,True,False,True,-,True,-,-,-,True,True,False
517,-,True,False,True,-,True,-,-,-,True,True,True
518,-,True,True,True,-,True,-,-,-,True,False,True
519,-,True,False,True,-,True,-,-,-,True,True,True
520,-,True,True,True,-,True,-,-,-,True,True,False
521,-,True,True,True,-,True,-,-,-,True,True,True
522,-,True,True,True,-,True,-,-,-,True,False,True
523,-,True,True,True,-,True,-,-,-,True,True,False
524,-,True,False,True,-,True,-,-,-,True,True,False
525,-,True,True,True,-,True,-,-,-,True,True,False
526,-,True,True,True,-,True,-,-,-,True,True,False
527,-,True,False,True,-,True,-,-,-,True,True,False
528,-,True,True,True,-,True,-,-,-,True,True,True
529,-,True,False,True,-,True,-,-,-,True,True,False
530,-,True,False,True,-,True,-,-,-,True,True,False
531,-,True,True,True,-,True,-,-,-,True,True,True
532,-,True,False,True,-,True,-,-,-,True,True,False
533,-,True,False,True,-,True,-,-,-,True,True,False
534,-,True,True,True,-,True,-,-,-,True,False,True
535,-,True,False,True,-,True,-,-,-,True,True,False
536,-,True,True,True,-,True,-,-,-,True,False,False
537,-,True,True,True,-,True,-,-,-,True,True,False
