255,-,True,-,False,-,-,True,-,-,-,True,-
256,-,True,-,False,-,-,True,-,-,-,True,-
257,-,True,-,False,-,-,True,-,-,-,False,-
258,-,True,-,True,-,-,True,-,-,-,False,-
259,-,True,-,True,-,-,True,-,-,-,False,-
260,-,True,-,False,-,-,True,-,-,-,True,-
261,-,True,-,True,-,-,True,-,-,-,True,-
262,-,True,-,True,-,-,True,-,-,-,True,-
263,-,True,-,True,-,-,True,-,-,-,True,-
264,-,True,-,False,-,-,True,-,-,-,True,-
265,-,True,-,True,-,-,True,-,-,-,True,-
266,-,True,-,True,-,-,True,-,-,-,True,-
267,-,True,-,True,-,-,True,-,-,-,True,-
268,-,True,-,False,-,-,True,-,-,-,True,-
269,-,True,-,True,-,-,True,-,-,-,True,-
270,-,True,-,True,-,-,True,-,-,-,True,-
271,-,True,-,True,-,-,True,-,-,-,True,-
272,-,True,-,False,-,-,True,-,-,-,True,-
273,-,True,-,True,-,-,True,-,-,-,True,-
274,-,True,-,False,-,-,True,-,-,-,True,-
275,-,True,-,True,-,-,True,-,-,-,True,-
276,-,True,-,True,-,-,True,-,-,-,True,-
277,-,True,-,True,-,-,True,-,-,-,True,-
278,-,True,-,True,-,-,True,-,-,-,True,-
279,-,True,-,True,-,-,True,-,-,-,True,-
280,-,True,-,True,-,-,True,-,-,-,True,-
281,-,True,-,True,-,-,True,-,-,-,True,-
282,-,True,-,True,-,-,True,-,-,-,True,-
283,-,True,-,True,-,-,True,-,-,-,True,-
284,-,True,-,True,-,-,True,-,-,-,False,-
285,-,True,-,True,-,-,True,-,-,-,True,-
286,-,True,-,True,-,-,True,-,-,-,True,-
287,-,True,-,True,-,-,True,-,-,-,True,-
288,-,True,-,True,-,-,True,-,-,-,False,-
289,-,True,-,True,-,-,True,-,-,-,True,-
290,-,True,-,True,-,-,True,-,-,-,False,-
291,-,True,-,True,-,-,True,-,-,-,False,-
292,-,True,-,True,-,-,True,-,-,-,False,-
293,-,True,-,True,-,-,True,-,-,-,True,-
294,-,True,-,True,-,-,True,-,-,-,False,-
295,-,True,-,True,-,-,True,-,-,-,False,-
296,-,True,-,False,-,-,True,-,-,-,True,-
297,-,True,-,True,-,-,True,-,-,-,True,-
298,-,True,-,False,-,-,True,-,-,-,True,-
299,-,True,-,False,-,-,True,-,-,-,True,-
300,-,True,-,False,-,-,True,-,-,-,True,-
301,-,True,-,False,-,-,True,-,-,-,True,-
302,-,True,-,True,-,-,True,-,-,-,False,-
303,-,True,-,True,-,-,True,-,-,-,True,-
304,-,True,-,False,-,-,True,-,-,-,False,-
305,-,True,-,True,-,-,True,-,-,-,True,-
306,-,True,-,False,-,-,True,-,-,-,False,-
307,-,True,-,True,-,-,True,-,-,-,True,-
308,-,True,-,True,-,-,True,-,-,-,True,-
309,-,True,-,True,-,-,True,-,-,-,True,-
310,-,True,-,True,-,-,True,-,-,-,False,-
311,-,True,-,True,-,-,True,-,-,-,True,-
312,-,True,-,True,-,-,True,-,-,-,False,-
313,-,True,-,True,-,-,True,-,-,-,True,-
314,-,True,-,True,-,-,True,-,-,-,True,-
315,-,True,-,True,-,-,True,-,-,-,True,-
316,-,True,-,False,-,-,True,-,-,-,False,-
317,-,True,-,True,-,-,True,-,-,-,True,-
318,-,True,-,True,-,-,True,-,-,-,True,-
319,-,True,-,True,-,-,True,-,-,-,True,-
320,-,True,-,True,-,-,True,-,-,-,False,-
321,-,True,-,True,-,-,True,-,-,-,True,-
322,-,True,-,True,-,-,True,-,-,-,True,-
323,-,True,-,True,-,-,True,-,-,-,True,-
324,-,True,-,True,-,-,True,-,-,-,True,-
325,-,True,-,True,-,-,True,-,-,-,True,-
326,-,True,-,False,-,-,True,-,-,-,False,-
327,-,True,-,False,-,-,True,-,-,-,False,-
328,-,True,-,False,-,-,False,-,-,-,True,-
329,-,True,-,False,-,-,True,-,-,-,True,-
330,-,True,-,True,-,-,True,-,-,-,True,-
331,-,True,-,False,-,-,True,-,-,-,True,-
332,-,True,-,True,-,-,True,-,-,-,True,-
333,-,True,-,False,-,-,True,-,-,-,True,-
334,-,True,-,True,-,-,True,-,-,-,True,-
335,-,True,-,False,-,-,True,-,-,-,True,-
336,-,True,-,True,-,-,True,-,-,-,True,-
337,-,True,-,False,-,-,True,-,-,-,True,-
338,-,True,-,False,-,-,False,-,-,-,False,-
339,-,True,-,False,-,-,True,-,-,-,True,-
340,-,True,-,False,-,-,True,-,-,-,False,-
341,-,True,-,False,-,-,True,-,-,-,False,-
342,-,True,-,True,-,-,True,-,-,-,False,-
343,-,True,-,False,-,-,True,-,-,-,False,-
344,-,True,-,False,-,-,False,-,-,-,True,-
345,-,True,-,True,-,-,True,-,-,-,False,-
346,-,True,-,False,-,-,True,-,-,-,True,-
347,-,True,-,True,-,-,True,-,-,-,True,-
348,-,True,-,True,-,-,False,-,-,-,True,-
349,-,True,-,True,-,-,True,-,-,-,True,-
350,-,True,-,True,-,-,True,-,-,-,True,-
351,-,True,-,True,-,-,True,-,-,-,True,-
352,-,True,-,True,-,-,True,-,-,-,True,-
353,-,True,-,True,-,-,True,-,-,-,True,-
354,-,True,-,True,-,-,True,-,-,-,True,-
355,-,True,-,True,-,-,True,-,-,-,True,-
356,-,True,-,False,-,-,True,-,-,-,True,-
357,-,True,-,True,-,-,True,-,-,-,False,-
358,-,True,-,True,-,-,True,-,-,-,True,-
359,-,True,-,True,-,-,True,-,-,-,False,-
360,-,True,-,True,-,-,True,-,-,-,True,-
361,-,True,-,True,-,-,True,-,-,-,False,-
362,-,True,-,True,-,-,True,-,-,-,True,-
363,-,True,-,True,-,-,True,-,-,-,False,-
364,-,True,-,False,-,-,True,-,-,-,True,-
365,-,True,-,True,-,-,True,-,-,-,False,-
366,-,True,-,False,-,-,False,-,-,-,True,-
367,-,True,-,True,-,-,True,-,-,-,False,-
368,-,True,-,True,-,-,True,-,-,-,True,-
369,-,True,-,True,-,-,True,-,-,-,False,-
370,-,True,-,False,-,-,True,-,-,-,True,-
371,-,True,-,True,-,-,True,-,-,-,False,-
372,-,True,-,True,-,-,True,-,-,-,False,-
373,-,True,-,True,-,-,True,-,-,-,False,-
374,-,True,-,False,-,-,True,-,-,-,True,-
375,-,True,-,True,-,-,True,-,-,-,False,-
376,-,True,-,True,-,-,True,-,-,-,True,-
377,-,True,-,True,-,-,True,-,-,-,True,-
378,-,True,-,True,-,-,True,-,-,-,True,-
379,-,True,-,True,-,-,True,-,-,-,True,-
380,-,True,-,True,-,-,False,-,-,-,False,-
381,-,True,-,False,-,-,True,-,-,-,True,-
382,-,True,-,True,-,-,True,-,-,-,True,-
383,-,True,-,False,-,-,True,-,-,-,True,-
384,-,True,-,True,-,-,False,-,-,-,True,-
385,-,True,-,False,-,-,True,-,-,-,True,-
386,-,True,-,False,-,-,False,-,-,-,True,-
387,-,True,-,False,-,-,True,-,-,-,True,-
388,-,True,-,True,-,-,True,-,-,-,True,-
389,-,True,-,False,-,-,True,-,-,-,True,-
390,-,True,-,True,-,-,True,-,-,-,False,-
391,-,True,-,False,-,-,True,-,-,-,True,-
392,-,True,-,True,-,-,True,-,-,-,True,-
393,-,True,-,False,-,-,True,-,-,-,True,-
394,-,True,-,True,-,-,True,-,-,-,True,-
395,-,True,-,False,-,-,True,-,-,-,True,-
396,-,True,-,True,-,-,True,-,-,-,False,-
397,-,True,-,False,-,-,True,-,-,-,True,-
398,-,True,-,True,-,-,True,-,-,-,True,-
399,-,True,-,False,-,-,True,-,-,-,True,-
400,-,True,-,False,-,-,True,-,-,-,False,-
401,-,True,-,True,-,-,True,-,-,-,True,-
402,-,True,-,True,-,-,True,-,-,-,True,-
403,-,True,-,True,-,-,True,-,-,-,True,-
404,-,True,-,True,-,-,True,-,-,-,True,-
405,-,True,-,True,-,-,True,-,-,-,True,-
406,-,True,-,True,-,-,True,-,-,-,True,-
407,-,True,-,True,-,-,True,-,-,-,True,-
408,-,True,-,True,-,-,True,-,-,-,True,-
409,-,True,-,True,-,-,True,-,-,-,True,-
410,-,True,-,False,-,-,True,-,-,-,False,-
411,-,True,-,True,-,-,True,-,-,-,True,-
412,-,True,-,True,-,-,True,-,-,-,True,-
413,-,True,-,True,-,-,True,-,-,-,True,-
414,-,True,-,True,-,-,True,-,-,-,True,-
415,-,True,-,True,-,-,True,-,-,-,True,-
416,-,True,-,False,-,-,True,-,-,-,False,-
417,-,True,-,True,-,-,True,-,-,-,True,-
418,-,True,-,True,-,-,True,-,-,-,False,-
419,-,True,-,True,-,-,True,-,-,-,True,-
420,-,True,-,False,-,-,True,-,-,-,True,-
421,-,True,-,True,-,-,True,-,-,-,True,-
422,-,True,-,False,-,-,True,-,-,-,True,-
423,-,True,-,True,-,-,True,-,-,-,True,-
424,-,True,-,True,-,-,True,-,-,-,True,-
425,-,True,-,True,-,-,True,-,-,-,True,-
426,-,True,-,True,-,-,True,-,-,-,True,-
427,-,True,-,True,-,-,True,-,-,-,True,-
428,-,True,-,True,-,-,True,-,-,-,True,-
429,-,True,-,True,-,-,True,-,-,-,True,-
430,-,True,-,False,-,-,True,-,-,-,True,-
431,-,True,-,True,-,-,True,-,-,-,True,-
432,-,True,-,False,-,-,True,-,-,-,True,-
433,-,True,-,True,-,-,True,-,-,-,True,-
434,-,True,-,False,-,-,True,-,-,-,True,-
435,-,True,-,True,-,-,True,-,-,-,True,-
436,-,True,-,True,-,-,True,-,-,-,False,-
437,-,True,-,True,-,-,True,-,-,-,True,-
438,-,True,-,False,-,-,True,-,-,-,True,-
439,-,True,-,True,-,-,True,-,-,-,True,-
440,-,True,-,False,-,-,True,-,-,-,True,-
441,-,True,-,True,-,-,True,-,-,-,True,-
442,-,True,-,False,-,-,True,-,-,-,True,-
443,-,True,-,True,-,-,True,-,-,-,True,-
444,-,True,-,True,-,-,True,-,-,-,True,-
445,-,True,-,True,-,-,True,-,-,-,True,-
446,-,True,-,True,-,-,True,-,-,-,True,-
447,-,True,-,True,-,-,True,-,-,-,True,-
448,-,True,-,True,-,-,True,-,-,-,True,-
449,-,True,-,True,-,-,True,-,-,-,True,-
450,-,True,-,True,-,-,True,-,-,-,False,-
451,-,True,-,True,-,-,True,-,-,-,True,-
452,-,True,-,True,-,-,True,-,-,-,True,-
453,-,True,-,True,-,-,True,-,-,-,True,-
454,-,True,-,True,-,-,True,-,-,-,True,-
455,-,True,-,True,-,-,True,-,-,-,True,-
456,-,True,-,True,-,-,True,-,-,-,True,-
457,-,True,-,True,-,-,True,-,-,-,True,-
458,-,True,-,True,-,-,True,-,-,-,True,-
459,-,True,-,True,-,-,True,-,-,-,True,-
460,-,True,-,True,-,-,True,-,-,-,True,-
461,-,True,-,True,-,-,True,-,-,-,True,-
462,-,True,-,True,-,-,True,-,-,-,True,-
463,-,True,-,True,-,-,True,-,-,-,True,-
464,-,True,-,True,-,-,True,-,-,-,True,-
465,-,True,-,True,-,-,True,-,-,-,True,-
466,-,True,-,True,-,-,True,-,-,-,True,-
467,-,True,-,True,-,-,True,-,-,-,True,-
468,-,True,-,True,-,-,True,-,-,-,False,-
469,-,True,-,True,-,-,True,-,-,-,False,-
470,-,True,-,False,-,-,True,-,-,-,False,-
471,-,True,-,True,-,-,True,-,-,-,False,-
472,-,True,-,True,-,-,True,-,-,-,False,-
473,-,True,-,True,-,-,True,-,-,-,False,-
474,-,True,-,True,-,-,True,-,-,-,True,-
475,-,True,-,True,-,-,True,-,-,-,True,-
476,-,True,-,True,-,-,True,-,-,-,False,-
477,-,True,-,True,-,-,True,-,-,-,True,-
478,-,True,-,True,-,-,False,-,-,-,False,-
479,-,True,-,True,-,-,True,-,-,-,True,-
480,-,True,-,True,-,-,True,-,-,-,True,-
481,-,True,-,True,-,-,True,-,-,-,True,-
482,-,True,-,True,-,-,False,-,-,-,False,-
483,-,True,-,True,-,-,True,-,-,-,True,-
484,-,True,-,True,-,-,True,-,-,-,False,-
485,-,True,-,True,-,-,True,-,-,-,True,-
486,-,True,-,True,-,-,False,-,-,-,True,-
487,-,True,-,True,-,-,True,-,-,-,False,-
488,-,True,-,False,-,-,True,-,-,-,True,-
489,-,True,-,False,-,-,True,-,-,-,True,-
490,-,True,-,False,-,-,False,-,-,-,False,-
491,-,True,-,False,-,-,True,-,-,-,True,-
492,-,True,-,False,-,-,True,-,-,-,True,-
493,-,True,-,False,-,-,True,-,-,-,True,-
494,-,True,-,True,-,-,False,-,-,-,False,-
495,-,True,-,True,-,-,True,-,-,-,True,-
496,-,True,-,False,-,-,False,-,-,-,False,-
497,-,True,-,True,-,-,True,-,-,-,True,-
498,-,True,-,True,-,-,True,-,-,-,True,-
499,-,True,-,True,-,-,True,-,-,-,True,-
500,-,True,-,False,-,-,True,-,-,-,False,-
501,-,True,-,True,-,-,True,-,-,-,True,-
502,-,True,-,True,-,-,True,-,-,-,True,-
503,-,True,-,True,-,-,True,-,-,-,True,-
504,-,True,-,True,-,-,True,-,-,-,True,-
505,-,True,-,True,-,-,True,-,-,-,True,-
506,-,True,-,False,-,-,True,-,-,-,False,-
507,-,True,-,True,-,-,True,-,-,-,True,-
508,-,True,-,False,-,-,False,-,-,-,False,-
509,-,True,-,True,-,-,True,-,-,-,True,-
510,-,True,-,True,-,-,False,-,-,-,False,-
511,-,True,-,True,-,-,True,-,-,-,True,-
512,-,True,-,True,-,-,True,-,-,-,True,-
513,-,True,-,True,-,-,True,-,-,-,True,-
514,-,True,-,False,-,-,False,-,-,-,False,-
515,-,True,-,True,-,-,True,-,-,-,True,-
516,-,True,-,False,-,-,False,-,-,-,False,-
517,-,True,-,True,-,-,True,-,-,-,True,-
518,-,True,-,False,-,-,False,-,-,-,True,-
519,-,True,-,True,-,-,True,-,-,-,True,-
520,-,True,-,False,-,-,False,-,-,-,True,-
521,-,True,-,True,-,-,True,-,-,-,True,-
522,-,True,-,True,-,-,True,-,-,-,False,-
523,-,True,-,True,-,-,True,-,-,-,True,-
524,-,True,-,False,-,-,True,-,-,-,False,-
525,-,True,-,True,-,-,True,-,-,-,True,-
526,-,True,-,False,-,-,False,-,-,-,False,-
527,-,True,-,True,-,-,True,-,-,-,True,-
528,-,True,-,True,-,-,False,-,-,-,True,-
529,-,True,-,True,-,-,True,-,-,-,True,-
530,-,True,-,False,-,-,True,-,-,-,False,-
531,-,True,-,True,-,-,True,-,-,-,True,-
532,-,True,-,True,-,-,True,-,-,-,False,-
533,-,True,-,True,-,-,True,-,-,-,True,-
534,-,True,-,True,-,-,True,-,-,-,True,-
535,-,True,-,True,-,-,True,-,-,-,True,-
536,-,True,-,False,-,-,False,-,-,-,False,-
537,-,True,-,True,-,-,True,-,-,-,True,-
